src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
1,27,4,980,959,21,0.978571429,3912,4.037151703,2248558,2320.493292
2,3,1,999,987,12,0.987987988,1101,1.104312939,551391,553.0501505
2,4,2,983,972,11,0.988809766,1970,2.00610998,835131,850.4389002
2,5,1,994,982,12,0.987927565,1060,1.068548387,572759,577.3780242
2,6,2,998,981,17,0.982965932,2487,2.509586276,1306649,1318.515641
2,7,3,1004,987,17,0.983067729,3870,3.881644935,2121670,2128.054162
2,8,4,934,912,22,0.976445396,4463,4.840563991,2624611,2846.649675
2,9,5,984,960,24,0.975609756,5586,5.758762887,3442239,3548.7
2,10,3,1017,997,20,0.980334317,4180,4.150943396,2121021,2106.277061
2,11,3,1029,1015,14,0.986394558,3098,3.022439024,1393457,1359.470244
2,12,4,978,955,23,0.976482618,4258,4.412435233,2037761,2111.66943
2,13,3,1030,1016,14,0.986407767,3180,3.099415205,1548400,1509.161793
2,14,2,982,970,12,0.987780041,2116,2.159183673,1147227,1170.639796
2,15,2,983,969,14,0.985757884,2225,2.272727273,1395949,1425.892748
2,16,3,1031,1018,13,0.987390883,3338,3.247081712,2280549,2218.432879
2,17,3,1029,1008,21,0.979591837,3270,3.212180747,2086715,2049.818271
2,18,4,1003,983,20,0.980059821,4425,4.456193353,2077880,2092.527694
2,19,5,1082,1055,27,0.975046211,5929,5.56713615,3025608,2840.946479
2,20,5,995,978,17,0.982914573,5288,5.352226721,2444673,2474.365385
2,21,4,967,950,17,0.982419855,4989,5.196875,2339712,2437.2
2,22,5,974,949,25,0.974332649,6027,6.284671533,3219290,3356.923879
2,23,6,986,960,26,0.973630832,6041,6.227835052,2964981,3056.681443
2,24,6,983,963,20,0.97965412,6740,6.927029805,3660876,3762.462487
2,25,6,1027,991,36,0.964946446,6676,6.669330669,4344939,4340.598402
2,26,4,1007,980,27,0.973187686,5175,5.227272727,2930812,2960.416162
2,27,2,1042,1023,19,0.981765835,2246,2.174249758,1212050,1173.330106
3,4,1,1042,1032,10,0.990403071,1060,1.017274472,418577,401.7053743
3,5,2,917,898,19,0.979280262,1836,2.022026432,685851,755.342511
3,6,3,1000,984,16,0.984,3049,3.067404427,1429276,1437.903421
3,7,4,1022,999,23,0.977495108,4466,4.426164519,2293182,2272.727453
3,8,5,985,958,27,0.972588832,5153,5.323347107,2842320,2936.280992
3,9,6,1008,988,20,0.98015873,6121,6.133266533,3647638,3654.947896
3,10,4,1009,988,21,0.979187314,4302,4.310621242,2156994,2161.316633
3,11,2,989,977,12,0.987866532,2020,2.046605876,877393,888.9493414
3,12,3,1019,991,28,0.97252208,3576,3.572427572,1671630,1669.96004
3,13,2,939,927,12,0.987220447,1891,2.01814301,921143,983.076841
3,14,1,981,971,10,0.98980632,1040,1.060142712,608425,620.2089704
3,15,1,943,930,13,0.98621421,1123,1.194680851,834075,887.3138298
3,16,2,1031,1017,14,0.986420951,2230,2.171372931,1721796,1676.529698
3,17,2,1070,1057,13,0.987850467,2280,2.13683224,1613779,1512.445173
3,18,3,1021,999,22,0.978452498,3533,3.50148662,1631525,1616.97225
3,19,4,951,923,28,0.970557308,4415,4.73204716,2302220,2467.545552
3,20,4,996,960,36,0.963855422,4466,4.604123711,2046637,2109.935052
3,21,5,1001,975,26,0.974025974,5347,5.428426396,2458701,2496.143147
3,22,6,1035,1010,25,0.975845411,6508,6.380392157,3398519,3331.881373
3,23,5,973,942,31,0.968139774,5158,5.418067227,2570411,2700.011555
3,24,6,986,965,21,0.978701826,6127,6.284102564,3350719,3436.634872
3,25,5,948,916,32,0.966244726,5292,5.714902808,3574308,3859.943844
3,26,5,1037,1004,33,0.968177435,5419,5.34418146,3010501,2968.935897
3,27,1,968,956,12,0.987603306,1071,1.108695652,617100,638.8198758
4,5,1,992,977,15,0.984879032,1005,1.018237082,267009,270.5258359
4,6,2,991,972,19,0.980827447,2109,2.147657841,1020864,1039.576375
4,7,3,985,956,29,0.970558376,3421,3.541407867,1831035,1895.481366
4,8,4,1045,1000,45,0.956937799,4455,4.410891089,2583171,2557.59505
4,9,5,995,967,28,0.971859296,5040,5.158648925,3142645,3216.627431
4,10,3,933,890,43,0.953912111,3086,3.428888889,1606122,1784.58
4,11,1,1004,988,16,0.984063745,1130,1.132264529,528162,529.2204409
4,12,2,921,889,32,0.965255157,2641,2.937708565,1311078,1458.373749
4,13,3,996,983,13,0.986947791,2987,3.008056395,1304098,1313.291037
4,14,2,988,977,11,0.988866397,2073,2.100303951,1021731,1035.18845
4,15,2,1012,996,16,0.984189723,2277,2.263419483,1333352,1325.399602
4,16,3,940,928,12,0.987234043,2993,3.190831557,1947751,2076.493603
4,17,3,949,937,12,0.987355111,2992,3.159450898,1812303,1913.730729
4,18,4,1005,966,39,0.96119403,3818,3.911885246,1818906,1863.633197
4,19,5,1021,977,44,0.956904995,4953,5.018237082,2595722,2629.910841
4,20,3,1029,991,38,0.963070943,4058,4.053946054,1917960,1916.043956
4,21,4,1028,979,49,0.95233463,4429,4.47826087,2054017,2076.862487
4,22,5,1026,978,48,0.953216374,5412,5.477732794,2873629,2908.531377
4,23,4,985,939,46,0.953299492,4764,5.020021075,2272901,2395.048472
4,24,5,976,934,42,0.956967213,5490,5.815677966,2836500,3004.766949
4,25,6,1023,969,54,0.947214076,6009,6.137895812,3944562,4029.174668
4,26,4,959,901,58,0.939520334,4084,4.48298573,2327912,2555.336992
4,27,2,1016,999,17,0.983267717,2066,2.047571853,967964,959.3300297
5,6,1,972,937,35,0.96399177,1499,1.582893347,747227,789.0464625
5,7,2,1048,985,63,0.939885496,3013,3.028140704,1658820,1667.155779
5,8,3,985,918,67,0.931979695,3581,3.858836207,2135149,2300.807112
5,9,4,1059,978,81,0.923512748,4582,4.637651822,2845101,2879.656883
5,10,2,953,894,59,0.938090241,3027,3.348451327,1519793,1681.186947
5,11,2,970,944,26,0.973195876,2062,2.161425577,806370,845.2515723
5,12,3,1053,976,77,0.926875594,3750,3.803245436,1813486,1839.235294
5,13,4,945,924,21,0.977777778,3746,4.010706638,1579060,1690.642398
5,14,3,1011,994,17,0.983184965,3119,3.106573705,1420301,1414.64243
5,15,3,1024,995,29,0.971679688,3208,3.192039801,1662065,1653.79602
5,16,4,1050,1028,22,0.979047619,4365,4.205202312,2557806,2464.16763
5,17,4,993,966,27,0.972809668,4068,4.168032787,2223126,2277.793033
5,18,5,1019,941,78,0.923454367,4597,4.833859096,2121653,2230.970557
5,19,6,982,912,70,0.928716904,5434,5.893709328,2747674,2980.123644
5,20,4,922,868,54,0.94143167,4210,4.79498861,1908079,2173.210706
5,21,3,1018,945,73,0.928290766,4313,4.516230366,2031200,2126.910995
5,22,4,969,893,76,0.921568627,4859,5.380952381,2650228,2934.914729
5,23,5,970,902,68,0.929896907,5397,5.917763158,2535039,2779.648026
5,24,5,992,890,102,0.897177419,5779,6.421111111,3034195,3371.327778
5,25,6,1006,910,96,0.904572565,6331,6.881521739,4027891,4378.142391
5,26,3,969,880,89,0.908152735,3893,4.374157303,2257919,2536.98764
5,27,3,1024,992,32,0.96875,3073,3.066866267,1333773,1331.110778
6,7,1,998,961,37,0.962925852,1360,1.40061792,816314,840.6941298
6,8,2,993,947,46,0.95367573,2301,2.404388715,1495909,1563.123302
6,9,3,997,943,54,0.945837513,3014,3.162644281,2015767,2115.180483
6,10,1,961,910,51,0.946930281,1621,1.761956522,873025,948.9402174
6,11,1,1013,980,33,0.967423495,1135,1.146464646,649160,655.7171717
6,12,2,1071,1006,65,0.939309057,2608,2.566929134,1482794,1459.442913
6,13,3,1035,994,41,0.960386473,3169,3.156374502,1198149,1193.375498
6,14,4,982,934,48,0.951120163,3846,4.074152542,1701572,1802.512712
6,15,4,1018,976,42,0.958742633,4398,4.460446247,2419426,2453.778905
6,16,5,1026,971,55,0.946393762,5296,5.398572885,3104877,3165.012232
6,17,5,963,914,49,0.949117342,4806,5.201298701,2516621,2723.615801
6,18,4,1005,941,64,0.936318408,3446,3.623554154,1851227,1946.610936
6,19,5,953,889,64,0.932843652,4367,4.857619577,2527468,2811.42158
6,20,3,1027,963,64,0.937682571,3593,3.69270298,1769061,1818.151079
6,21,2,964,898,66,0.93153527,2667,2.93722467,1336558,1471.980176
6,22,3,965,901,64,0.933678756,3501,3.843029638,2098312,2303.306257
6,23,4,954,891,63,0.933962264,4133,4.587125416,2026589,2249.266371
6,24,4,1036,962,74,0.928571429,4690,4.825102881,2627554,2703.244856
6,25,5,1011,935,76,0.924826904,5362,5.674074074,3740299,3957.98836
6,26,2,981,914,67,0.931702345,2705,2.927489177,1769193,1914.711039
6,27,2,1031,982,49,0.952473327,2328,2.346774194,1048517,1056.972782
7,8,1,1024,1007,17,0.983398438,1125,1.10619469,803789,790.352999
7,9,2,990,956,34,0.965656566,2094,2.167701863,1408397,1457.967909
7,10,2,1016,944,72,0.929133858,3113,3.263102725,2192343,2298.053459
7,11,2,1027,939,88,0.914313535,2517,2.652265543,1483807,1563.547945
7,12,3,999,931,68,0.931931932,3923,4.168969182,2756667,2929.50797
7,13,4,999,908,91,0.908908909,4190,4.564270153,1968173,2143.979303
7,14,5,974,880,94,0.90349076,4927,5.535955056,2491612,2799.564045
7,15,5,1002,893,109,0.891217565,5433,6.016611296,3123007,3458.479513
7,16,6,955,819,136,0.857591623,5727,6.908323281,3452029,4164.088058
7,17,6,1044,916,128,0.877394636,6137,6.627429806,3433214,3707.574514
7,18,5,1038,967,71,0.931599229,5108,5.228249744,3342706,3421.398158
7,19,6,1022,937,85,0.916829746,6082,6.422386484,4314424,4555.885956
7,20,4,1003,919,84,0.916251246,4816,5.184068891,2932568,3156.693219
7,21,3,1015,925,90,0.911330049,4098,4.382887701,2679498,2865.773262
7,22,4,1028,933,95,0.907587549,4030,4.27359491,3031847,3215.108165
7,23,5,1012,925,87,0.914031621,5452,5.831016043,3431235,3669.770053
7,24,5,1000,901,99,0.901,4836,5.30845225,3343550,3670.197585
7,25,6,1002,910,92,0.908183633,5833,6.340217391,4510152,4902.33913
7,26,3,1052,945,107,0.898288973,3111,3.257591623,2392823,2505.573822
7,27,3,1006,856,150,0.850894632,3334,3.849884527,1738312,2007.288684
8,9,1,1037,987,50,0.951783992,1254,1.25777332,794381,796.7713139
8,10,3,1006,900,106,0.894632207,2973,3.267032967,2332949,2563.68022
8,11,3,1017,864,153,0.849557522,3209,3.671624714,2047428,2342.594966
8,12,4,1032,911,121,0.882751938,3877,4.209554832,2989511,3245.940282
8,13,5,1004,844,160,0.84063745,4710,5.515222482,2541487,2975.980094
8,14,6,929,780,149,0.839612487,5066,6.412658228,2791724,3533.827848
8,15,6,988,809,179,0.818825911,5615,6.855921856,3373641,4119.21978
8,16,7,969,795,174,0.820433437,6208,7.711801242,3872751,4810.870807
8,17,7,969,790,179,0.815273478,5997,7.49625,3548710,4435.8875
8,18,6,988,841,147,0.851214575,4517,5.30787309,3270125,3842.685076
8,19,7,1065,921,144,0.864788732,5767,6.194414608,4409517,4736.323308
8,20,5,1047,887,160,0.847182426,4613,5.142697882,3083189,3437.222965
8,21,4,1017,866,151,0.85152409,3711,4.23630137,2640675,3014.469178
8,22,3,977,822,155,0.841351075,2995,3.599759615,2370887,2849.623798
8,23,6,1032,886,146,0.858527132,4914,5.484375,3286089,3667.510045
8,24,4,1037,865,172,0.834136933,4166,4.761142857,2961940,3385.074286
8,25,5,982,821,161,0.83604888,4756,5.72322503,3846621,4628.906137
8,26,2,1049,894,155,0.852240229,2332,2.579646018,1884101,2084.182522
8,27,4,996,778,218,0.781124498,3804,4.827411168,2152410,2731.484772
9,10,2,1051,916,135,0.871550904,2118,2.287257019,1931968,2086.358531
9,11,4,1004,786,218,0.782868526,3480,4.371859296,2350022,2952.288945
9,12,3,983,854,129,0.868769074,2962,3.428240741,2457051,2843.809028
9,13,6,998,773,225,0.774549098,4366,5.575989783,2760503,3525.546616
9,14,7,936,698,238,0.745726496,4746,6.703389831,2914899,4117.088983
9,15,7,1011,760,251,0.751730959,5849,7.596103896,3697584,4802.057143
9,16,8,990,750,240,0.757575758,6283,8.267105263,4138071,5444.830263
9,17,8,1018,763,255,0.749508841,5979,7.734799483,3836656,4963.332471
9,18,7,1066,922,144,0.864915572,4203,4.509656652,3244454,3481.17382
9,19,5,978,831,147,0.849693252,4468,5.312722949,3630405,4316.7717
9,20,4,930,803,127,0.86344086,3462,4.258302583,2416144,2971.886839
9,21,3,1048,899,149,0.857824427,2999,3.299229923,2324604,2557.320132
9,22,2,1057,911,146,0.861873226,2400,2.605863192,2109134,2290.047774
9,23,4,1008,840,168,0.833333333,3881,4.565882353,2723657,3204.302353
9,24,3,1005,843,162,0.83880597,3108,3.643610785,2373649,2782.706917
9,25,4,1031,853,178,0.827352085,4262,4.938586327,3629519,4205.699884
9,26,1,1000,848,152,0.848,1320,1.538461538,1266115,1475.658508
9,27,5,1027,761,266,0.740993184,4203,5.451361868,2562735,3323.910506
10,11,2,1017,837,180,0.82300885,2311,2.728453365,1217820,1437.804014
10,12,1,978,968,10,0.989775051,1084,1.108384458,767936,785.2106339
10,13,4,1006,833,173,0.828031809,2995,3.552787663,1525153,1809.196916
10,14,5,999,808,191,0.808808809,3704,4.528117359,1910157,2335.155257
10,15,5,1025,835,190,0.814634146,4929,5.833136095,2785797,3296.801183
10,16,6,993,773,220,0.778449144,5013,6.402298851,2998703,3829.761175
10,17,6,1038,824,214,0.793834297,4785,5.737410072,2729550,3272.841727
10,18,2,1004,994,10,0.990039841,2278,2.268924303,1430642,1424.942231
10,19,4,972,960,12,0.987654321,3390,3.494845361,2073320,2137.443299
10,20,2,964,954,10,0.989626556,1939,2.011410788,849103,880.8122407
10,21,1,1026,1016,10,0.990253411,1050,1.023391813,446074,434.7699805
10,22,2,979,969,10,0.989785495,1980,2.02247191,1199732,1225.466803
10,23,3,998,988,10,0.98997996,3043,3.049098196,1322360,1325.01002
10,24,3,1029,1018,11,0.98931001,3252,3.163424125,1773764,1725.451362
10,25,4,993,983,10,0.989929507,4160,4.189325277,3058817,3080.379658
10,26,1,1005,995,10,0.990049751,1031,1.025870647,794486,790.5333333
10,27,3,998,795,203,0.796593186,2983,3.705590062,1425645,1770.987578
11,12,1,951,785,166,0.825446898,1576,1.982389937,757678,953.0540881
11,13,2,985,956,29,0.970558376,2013,2.083850932,529227,547.8540373
11,14,3,994,949,45,0.95472837,2918,3.042752868,1149965,1199.129301
11,15,3,1022,974,48,0.953033268,3244,3.296747967,1771927,1800.738821
11,16,4,1016,958,58,0.942913386,4137,4.273760331,2445437,2526.277893
11,17,4,993,940,53,0.946626385,3904,4.109473684,1958966,2062.069474
11,18,3,1026,823,203,0.80214425,2366,2.840336134,1033612,1240.830732
11,19,4,983,780,203,0.793489318,3138,3.972151899,1605800,2032.658228
11,20,2,971,772,199,0.795056643,2392,3.058823529,1083434,1385.465473
11,21,3,966,774,192,0.801242236,2884,3.678571429,1327257,1692.929847
11,22,4,967,764,203,0.790072389,3650,4.715762274,1964447,2538.04522
11,23,3,1016,793,223,0.780511811,3306,4.117061021,1540871,1918.892902
11,24,4,990,776,214,0.783838384,3889,4.94783715,2049322,2607.279898
11,25,5,1051,798,253,0.759276879,4120,5.099009901,2782242,3443.368812
11,26,3,967,744,223,0.769389866,2923,3.876657825,1772817,2351.21618
11,27,1,983,956,27,0.972533062,1087,1.125258799,330268,341.8923395
12,13,2,1029,763,266,0.741496599,2286,2.957309185,1078301,1394.956016
12,14,3,1037,737,300,0.710703954,2915,3.90227577,1424662,1907.178046
12,15,4,1033,713,320,0.690222652,3887,5.376210235,2184691,3021.702628
12,16,5,1012,729,283,0.720355731,4329,5.857916103,2583573,3496.039242
12,17,4,1013,722,291,0.712734452,3737,5.105191257,2077997,2838.793716
12,18,1,1025,1013,12,0.988292683,1114,1.088954057,620350,606.402737
12,19,2,980,970,10,0.989795918,2236,2.281632653,1360599,1388.366327
12,20,1,1014,1003,11,0.989151874,1032,1.01875617,451300,445.5083909
12,21,2,979,967,12,0.987742594,1983,2.029682702,872827,893.3746162
12,22,3,1031,1019,12,0.988360815,3208,3.117589893,1691147,1643.485909
12,23,2,941,928,13,0.98618491,1893,2.018123667,799080,851.8976546
12,24,3,1002,991,11,0.989021956,3057,3.053946054,1451037,1449.587413
12,25,4,973,962,11,0.988694758,3307,3.402263374,2714818,2793.022634
12,26,2,1015,1003,12,0.98817734,2274,2.244817374,1638730,1617.699901
12,27,2,1043,762,281,0.730584851,2483,3.216321244,1104471,1430.661917
13,14,1,1029,1005,24,0.976676385,1102,1.085714286,555812,547.5980296
13,15,3,994,954,40,0.959758551,3133,3.25,1921634,1993.396266
13,16,3,990,954,36,0.963636364,3110,3.226141079,2086401,2164.31639
13,17,2,963,924,39,0.959501558,2023,2.165952891,1301797,1393.786938
13,18,1,992,691,301,0.696572581,1679,2.395149786,758043,1081.373752
13,19,2,996,704,292,0.706827309,2740,3.837535014,1463830,2050.182073
13,20,3,1026,742,284,0.723196881,3022,4.018617021,1375622,1829.284574
13,21,4,987,712,275,0.721377913,3536,4.897506925,1594254,2208.108033
13,22,5,1033,732,301,0.708615682,4218,5.684636119,2339227,3152.597035
13,23,4,1053,737,316,0.699905033,3444,4.610441767,1776823,2378.61178
13,24,5,1056,750,306,0.710227273,4063,5.346052632,2373208,3122.642105
13,25,3,1069,727,342,0.680074836,3736,5.069199457,2609445,3540.630936
13,26,5,1010,682,328,0.675247525,3474,5.020231214,1920779,2775.692197
13,27,1,973,959,14,0.985611511,1035,1.068111455,259691,267.998968
14,15,2,1004,980,24,0.976095618,2267,2.28989899,1623185,1639.580808
14,16,2,998,975,23,0.976953908,2114,2.146192893,1619261,1643.919797
14,17,1,1026,1009,17,0.983430799,1120,1.099116781,882442,865.9882237
14,18,2,1013,685,328,0.676209279,2716,3.907913669,1336722,1923.341007
14,19,3,1038,682,356,0.657032755,3530,5.101156069,1906418,2754.939306
14,20,4,983,616,367,0.626653103,3439,5.493610224,1635948,2613.335463
14,21,5,980,631,349,0.643877551,3826,5.968798752,1827333,2850.75351
14,22,6,999,611,388,0.611611612,4266,6.869565217,2359205,3799.041868
14,23,5,1004,620,384,0.61752988,3713,5.893650794,1897150,3011.349206
14,24,6,1015,639,376,0.62955665,4373,6.738058552,2515512,3875.98151
14,25,4,994,628,366,0.631790744,4101,6.427899687,2724960,4271.097179
14,26,6,1006,603,403,0.599403579,3701,6.037520392,2053738,3350.306688
14,27,2,996,959,37,0.962851406,1969,2.031991744,837452,864.2435501
15,16,1,1025,1012,13,0.987317073,1049,1.026418787,870915,852.167319
15,17,2,968,954,14,0.98553719,1990,2.064315353,1569927,1628.554979
15,18,4,935,570,365,0.609625668,3473,5.987931034,2004352,3455.77931
15,19,5,1023,628,395,0.613880743,4427,6.938871473,2611614,4093.438871
15,20,5,944,541,403,0.57309322,3660,6.64246824,1978281,3590.346642
15,21,6,1009,584,425,0.578790882,4054,6.824915825,2140913,3604.23064
15,22,7,997,572,425,0.573721163,4548,7.81443299,2634047,4525.853952
15,23,6,990,561,429,0.566666667,4205,7.364273205,2320637,4064.162872
15,24,7,965,552,413,0.572020725,4440,7.900355872,2607911,4640.411032
15,25,6,1016,560,456,0.551181102,4518,7.926315789,3083971,5410.475439
15,26,6,1035,581,454,0.561352657,4135,6.996615905,2468663,4177.094755
15,27,2,1068,1011,57,0.946629213,2343,2.294809011,1541101,1509.403526
16,17,1,1022,1005,17,0.983365949,1080,1.064039409,818562,806.4650246
16,18,4,987,556,431,0.563323202,3638,6.427561837,2202931,3892.10424
16,19,5,991,562,429,0.567103935,4333,7.575174825,2676499,4679.194056
16,20,6,1039,563,476,0.54186718,4290,7.486910995,2471423,4313.129145
16,21,7,1018,538,480,0.52848723,4253,7.760948905,2386195,4354.370438
16,22,8,982,516,466,0.525458248,4500,8.55513308,2717348,5166.060837
16,23,7,956,464,492,0.485355649,3849,8.120253165,2239849,4725.419831
16,24,8,984,499,485,0.507113821,4389,8.622789784,2702180,5308.801572
16,25,6,1007,520,487,0.516385303,4527,8.541509434,3156843,5956.307547
16,26,7,1065,555,510,0.521126761,4329,7.661946903,2697328,4774.031858
16,27,3,982,924,58,0.940936864,3118,3.338329764,2105045,2253.795503
17,18,3,999,505,494,0.505505506,3171,6.157281553,1803845,3502.61165
17,19,4,973,480,493,0.49331963,3537,7.218367347,2081953,4248.883673
17,20,5,980,488,492,0.497959184,3552,7.13253012,1914404,3844.184739
17,21,6,1003,438,565,0.43668993,3428,7.651785714,1851309,4132.386161
17,22,7,987,482,505,0.488348531,3999,8.12804878,2311940,4699.065041
17,23,6,1038,501,537,0.48265896,3982,7.792563601,2202632,4310.434442
17,24,7,1010,464,546,0.459405941,3913,8.255274262,2295532,4842.894515
17,25,5,1051,471,580,0.448144624,4017,8.351351351,2685592,5583.351351
17,26,7,995,467,528,0.469346734,3540,7.421383648,2093082,4388.012579
17,27,3,984,917,67,0.931910569,2895,3.122977346,1640585,1769.778857
18,19,1,1001,987,14,0.986013986,1089,1.09227683,763955,766.2537613
18,20,2,978,963,15,0.984662577,2083,2.140801644,1080522,1110.505653
18,21,3,1012,995,17,0.983201581,3212,3.1960199,1630172,1622.061692
18,22,4,1027,1014,13,0.987341772,4133,4.036132813,2698018,2634.783203
18,23,3,981,965,16,0.983690112,2153,2.208205128,1467321,1504.944615
18,24,4,958,943,15,0.98434238,2974,3.120671563,2433535,2553.551941
18,25,2,1040,1027,13,0.9875,2282,2.200578592,2394442,2309.008679
18,26,3,1004,987,17,0.983067729,3358,3.368104313,2314208,2321.171515
18,27,2,1003,479,524,0.477567298,1928,3.942740286,962453,1968.206544
19,20,2,1026,1016,10,0.990253411,2126,2.072124756,1268345,1236.203704
19,21,3,1057,1046,11,0.989593188,3344,3.166666667,1922440,1820.492424
19,22,3,997,985,12,0.987963892,3088,3.103517588,2355468,2367.304523
19,23,1,1001,989,12,0.988011988,1096,1.097097097,895218,896.1141141
19,24,2,993,981,12,0.987915408,1997,2.015136226,1869028,1886.002018
19,25,1,1016,1004,12,0.988188976,1084,1.069033531,1557505,1536.000986
19,26,4,1063,1050,13,0.987770461,4421,4.170754717,3323695,3135.561321
19,27,3,1010,502,508,0.497029703,2811,5.490234375,1573091,3072.443359
20,21,1,995,982,13,0.986934673,1047,1.055443548,404901,408.1663306
20,22,2,1024,1014,10,0.990234375,2198,2.146484375,1127658,1101.228516
20,23,1,1011,1001,10,0.990108803,1014,1.002967359,406069,401.6508408
20,24,2,1016,1005,11,0.989173228,2088,2.057142857,1003572,988.7408867
20,25,3,1004,993,11,0.989043825,3032,3.022931206,2473530,2466.131605
20,26,3,972,961,11,0.988683128,2974,3.062821833,1668625,1718.46035
20,27,3,992,467,525,0.470766129,2236,4.687631027,1062101,2226.626834
21,22,1,980,970,10,0.989795918,1074,1.095918367,705134,719.5244898
21,23,2,1074,1060,14,0.986964618,2237,2.090654206,918182,858.1140187
21,24,2,1034,1024,10,0.99032882,2284,2.208897485,1227882,1187.50677
21,25,3,1011,996,15,0.985163205,3361,3.340954274,2549788,2534.580517
21,26,2,983,972,11,0.988809766,1986,2.022403259,1246947,1269.803462
21,27,4,1038,508,530,0.489402697,2559,4.94015444,1220925,2356.998069
22,23,2,1008,995,13,0.987103175,2148,2.137313433,1094358,1088.913433
22,24,1,980,969,11,0.98877551,1075,1.098059244,516589,527.6700715
22,25,2,978,966,12,0.987730061,2168,2.221311475,1797054,1841.243852
22,26,1,986,973,13,0.986815416,1118,1.13733469,875612,890.7548321
22,27,5,1011,484,527,0.478733927,2861,5.791497976,1528898,3094.935223
23,24,1,1000,989,11,0.989,1049,1.05005005,605707,606.3133133
23,25,2,1028,1016,12,0.988326848,2075,2.022417154,2115587,2061.975634
23,26,3,1000,985,15,0.985,3305,3.32160804,1925636,1935.312563
