src,dst,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
2,19,1028.0,1015.0,13.0,0.9873540856031129,5676.0,5.592118226600985,2882049.0,2839.457142857143
2,20,1020.0,1007.0,13.0,0.9872549019607844,5385.0,5.347567030784508,2452590.0,2435.5412115193644
2,21,987.0,980.0,7.0,0.9929078014184397,4934.0,5.03469387755102,2328550.0,2376.0714285714284
2,22,1000.0,991.0,9.0,0.991,6117.0,6.1725529767911205,3230512.0,3259.850655903128
2,23,923.0,915.0,8.0,0.991332611050921,5655.0,6.180327868852459,2711786.0,2963.7005464480876
2,24,1011.0,1002.0,9.0,0.9910979228486647,6885.0,6.87125748502994,3691132.0,3683.7644710578843
2,25,963.0,950.0,13.0,0.9865005192107996,6403.0,6.74,4121473.0,4338.392631578948
2,26,1001.0,989.0,12.0,0.988011988011988,5170.0,5.227502527805864,2956930.0,2989.817997977755
2,27,1003.0,1000.0,3.0,0.9970089730807578,2219.0,2.219,1188774.0,1188.774
3,4,971.0,971.0,0.0,1.0,977.0,1.0061791967044285,384363.0,395.8424304840371
3,5,997.0,994.0,3.0,0.9969909729187563,1990.0,2.0020120724346078,729043.0,733.443661971831
3,6,1054.0,1050.0,4.0,0.9962049335863378,3204.0,3.0514285714285716,1504377.0,1432.74
3,7,1017.0,1011.0,6.0,0.9941002949852508,4480.0,4.431256181998021,2293247.0,2268.295746785361
3,8,1021.0,1006.0,15.0,0.9853085210577864,5483.0,5.450298210735586,3058844.0,3040.6003976143143
3,9,1001.0,992.0,9.0,0.991008991008991,6111.0,6.160282258064516,3574764.0,3603.592741935484
3,10,1009.0,998.0,11.0,0.9890981169474727,4265.0,4.273547094188377,2089821.0,2094.009018036072
3,11,990.0,989.0,1.0,0.998989898989899,2003.0,2.025278058645096,869339.0,879.0080889787664
3,12,985.0,972.0,13.0,0.9868020304568528,3475.0,3.575102880658436,1619790.0,1666.4506172839506
3,13,1005.0,1004.0,1.0,0.9990049751243781,2035.0,2.0268924302788847,953887.0,950.0866533864541
3,14,973.0,972.0,1.0,0.998972250770812,1104.0,1.1358024691358024,642972.0,661.4938271604939
3,15,959.0,956.0,3.0,0.9968717413972888,1067.0,1.1161087866108788,794620.0,831.1924686192468
3,16,1004.0,1001.0,3.0,0.9970119521912351,2237.0,2.2347652347652347,1713040.0,1711.3286713286714
3,17,994.0,993.0,1.0,0.9989939637826962,2146.0,2.161127895266868,1507839.0,1518.4682779456193
3,18,970.0,955.0,15.0,0.9845360824742269,3360.0,3.518324607329843,1514641.0,1586.0115183246073
3,19,1043.0,1028.0,15.0,0.9856184084372004,4723.0,4.594357976653696,2406299.0,2340.7577821011673
3,20,1019.0,1004.0,15.0,0.985279685966634,4587.0,4.568725099601593,2080929.0,2072.6384462151395
3,21,1028.0,1009.0,19.0,0.9815175097276264,5380.0,5.3320118929633304,2446345.0,2424.5242814667986
3,22,1039.0,1024.0,15.0,0.9855630413859481,6507.0,6.3544921875,3365664.0,3286.78125
3,23,1024.0,1003.0,21.0,0.9794921875,5394.0,5.377866400797608,2644080.0,2636.1714855433697
3,24,982.0,967.0,15.0,0.984725050916497,6183.0,6.394002068252327,3396209.0,3512.1085832471563
3,25,1018.0,1002.0,16.0,0.9842829076620825,5858.0,5.846307385229541,3900491.0,3892.7055888223554
3,26,976.0,953.0,23.0,0.9764344262295082,5277.0,5.537250786988458,2925168.0,3069.4312696747115
3,27,1005.0,1004.0,1.0,0.9990049751243781,1076.0,1.0717131474103585,629613.0,627.1045816733068
4,5,1016.0,1015.0,1.0,0.9990157480314961,1019.0,1.0039408866995074,265432.0,261.50935960591136
4,6,980.0,965.0,15.0,0.9846938775510204,2035.0,2.1088082901554404,983535.0,1019.2072538860103
4,7,1009.0,989.0,20.0,0.9801783944499505,3396.0,3.4337714863498485,1797391.0,1817.3822042467139
4,8,1016.0,989.0,27.0,0.9734251968503937,4508.0,4.558139534883721,2635508.0,2664.8210313447926
4,9,993.0,961.0,32.0,0.9677744209466264,5008.0,5.211238293444329,3048759.0,3172.4859521331946
4,10,995.0,962.0,33.0,0.9668341708542714,3360.0,3.492723492723493,1732213.0,1800.6372141372142
4,11,1008.0,1002.0,6.0,0.9940476190476191,1154.0,1.1516966067864272,538928.0,537.8522954091817
4,12,951.0,925.0,26.0,0.9726603575184016,2686.0,2.903783783783784,1311958.0,1418.332972972973
4,13,997.0,996.0,1.0,0.9989969909729187,3009.0,3.0210843373493974,1291555.0,1296.741967871486
4,14,1001.0,1000.0,1.0,0.999000999000999,2160.0,2.16,1066222.0,1066.222
4,15,982.0,980.0,2.0,0.9979633401221996,2070.0,2.1122448979591835,1195794.0,1220.1979591836734
4,16,986.0,983.0,3.0,0.9969574036511156,3197.0,3.2522889114954223,2076662.0,2112.5757884028485
4,17,962.0,958.0,4.0,0.9958419958419958,3034.0,3.1670146137787056,1829248.0,1909.4446764091858
4,18,965.0,938.0,27.0,0.9720207253886011,3654.0,3.8955223880597014,1699221.0,1811.5362473347548
4,19,977.0,949.0,28.0,0.9713408393039918,4747.0,5.002107481559537,2463791.0,2596.1970495258165
4,20,1005.0,964.0,41.0,0.9592039800995025,3827.0,3.969917012448133,1792727.0,1859.6753112033196
4,21,1001.0,972.0,29.0,0.971028971028971,4358.0,4.483539094650205,2035288.0,2093.917695473251
4,22,975.0,930.0,45.0,0.9538461538461539,5114.0,5.498924731182796,2702934.0,2906.3806451612904
4,23,1034.0,998.0,36.0,0.965183752417795,4969.0,4.978957915831663,2350221.0,2354.930861723447
4,24,971.0,927.0,44.0,0.9546858908341915,5524.0,5.959007551240561,2886929.0,3114.2707659115426
4,25,986.0,948.0,38.0,0.9614604462474645,5873.0,6.1951476793248945,3842766.0,4053.5506329113923
4,26,962.0,932.0,30.0,0.9688149688149689,4339.0,4.655579399141631,2493537.0,2675.468884120172
4,27,1042.0,1037.0,5.0,0.9952015355086372,2115.0,2.03953712632594,1012145.0,976.0318225650916
5,6,1040.0,1023.0,17.0,0.9836538461538461,1571.0,1.5356793743890518,798994.0,781.030303030303
5,7,1052.0,1018.0,34.0,0.967680608365019,3075.0,3.020628683693517,1687008.0,1657.1787819253439
5,8,1008.0,961.0,47.0,0.9533730158730159,3878.0,4.035379812695109,2321962.0,2416.1935483870966
5,9,983.0,933.0,50.0,0.9491353001017294,4481.0,4.802786709539121,2756983.0,2954.9657020364416
5,10,1038.0,988.0,50.0,0.9518304431599229,3294.0,3.334008097165992,1628360.0,1648.1376518218624
5,11,961.0,947.0,14.0,0.9854318418314256,2064.0,2.1795142555438227,792716.0,837.0813093980993
5,12,997.0,951.0,46.0,0.9538615847542627,3686.0,3.8759200841219767,1755677.0,1846.1377497371188
5,13,991.0,986.0,5.0,0.9949545913218971,3974.0,4.0304259634888435,1655091.0,1678.5912778904665
5,14,969.0,965.0,4.0,0.9958720330237358,3071.0,3.182383419689119,1396237.0,1446.8777202072538
5,15,981.0,978.0,3.0,0.9969418960244648,3046.0,3.114519427402863,1541249.0,1575.9192229038854
5,16,974.0,968.0,6.0,0.9938398357289527,4094.0,4.229338842975206,2379020.0,2457.6652892561983
5,17,1007.0,1005.0,2.0,0.9980139026812314,4220.0,4.199004975124378,2301946.0,2290.4935323383083
5,18,979.0,928.0,51.0,0.947906026557712,4514.0,4.864224137931035,2046378.0,2205.1487068965516
5,19,1036.0,982.0,54.0,0.9478764478764479,5795.0,5.90122199592668,2876773.0,2929.5040733197557
5,20,1070.0,1021.0,49.0,0.9542056074766355,4857.0,4.7571008814887366,2189329.0,2144.2987267384915
5,21,1007.0,946.0,61.0,0.9394240317775571,4206.0,4.446088794926005,1971910.0,2084.4714587737844
5,22,979.0,930.0,49.0,0.9499489274770173,4960.0,5.333333333333333,2658258.0,2858.341935483871
5,23,924.0,867.0,57.0,0.9383116883116883,5081.0,5.860438292964244,2317236.0,2672.705882352941
5,24,1021.0,952.0,69.0,0.9324191968658179,5999.0,6.301470588235294,3171824.0,3331.747899159664
5,25,978.0,905.0,73.0,0.9253578732106339,6223.0,6.8762430939226515,3875618.0,4282.450828729282
5,26,1034.0,962.0,72.0,0.9303675048355899,4420.0,4.594594594594595,2589450.0,2691.735966735967
5,27,963.0,957.0,6.0,0.9937694704049844,2942.0,3.0741901776384535,1305582.0,1364.244514106583
6,7,1014.0,983.0,31.0,0.9694280078895463,1491.0,1.5167853509664293,889356.0,904.7365208545269
6,8,988.0,947.0,41.0,0.958502024291498,2427.0,2.562829989440338,1572037.0,1660.0179514255544
6,9,955.0,901.0,54.0,0.9434554973821989,2969.0,3.295227524972253,1944729.0,2158.4117647058824
6,10,966.0,925.0,41.0,0.9575569358178054,1673.0,1.8086486486486486,894932.0,967.494054054054
6,11,1008.0,987.0,21.0,0.9791666666666666,1131.0,1.1458966565349544,650581.0,659.1499493414387
6,12,1003.0,958.0,45.0,0.9551345962113659,2525.0,2.635699373695198,1419418.0,1481.6471816283924
6,13,1031.0,1002.0,29.0,0.9718719689621726,3172.0,3.165668662674651,1194854.0,1192.4690618762475
6,14,981.0,964.0,17.0,0.9826707441386341,3963.0,4.110995850622406,1727087.0,1791.5840248962656
6,15,992.0,961.0,31.0,0.96875,4141.0,4.309053069719043,2265284.0,2357.2154006243495
6,16,1025.0,994.0,31.0,0.9697560975609756,5356.0,5.388329979879276,3107651.0,3126.4094567404427
6,17,963.0,928.0,35.0,0.9636552440290758,4767.0,5.136853448275862,2428176.0,2616.5689655172414
6,18,1023.0,966.0,57.0,0.9442815249266863,3587.0,3.7132505175983437,1882117.0,1948.3612836438924
6,19,1029.0,970.0,59.0,0.9426627793974732,4711.0,4.856701030927835,2676214.0,2758.9835051546393
6,20,1021.0,974.0,47.0,0.9539666993143977,3570.0,3.6652977412731005,1705726.0,1751.2587268993839
6,21,992.0,932.0,60.0,0.9395161290322581,2851.0,3.0590128755364807,1426976.0,1531.0901287553647
6,22,957.0,910.0,47.0,0.9508881922675027,3583.0,3.937362637362637,2129011.0,2339.5725274725273
6,23,1034.0,968.0,66.0,0.9361702127659575,4512.0,4.661157024793388,2168317.0,2239.996900826446
6,24,1051.0,993.0,58.0,0.9448144624167459,4835.0,4.8690835850956695,2731388.0,2750.6424974823767
6,25,961.0,911.0,50.0,0.9479708636836629,5168.0,5.672886937431394,3530928.0,3875.88144895719
6,26,1044.0,993.0,51.0,0.9511494252873564,3073.0,3.094662638469285,2003861.0,2017.9869083585095
6,27,1025.0,988.0,37.0,0.9639024390243902,2225.0,2.2520242914979756,986047.0,998.0232793522267
7,8,1018.0,1005.0,13.0,0.9872298624754421,1321.0,1.3144278606965174,927249.0,922.6358208955224
7,9,1009.0,984.0,25.0,0.9752229930624381,2207.0,2.2428861788617884,1486905.0,1511.0823170731708
7,10,963.0,913.0,50.0,0.9480789200415368,2991.0,3.276013143483023,2123836.0,2326.2168674698796
7,11,987.0,916.0,71.0,0.92806484295846,2389.0,2.6080786026200875,1422917.0,1553.4028384279477
7,12,972.0,932.0,40.0,0.9588477366255144,3952.0,4.240343347639485,2700107.0,2897.1105150214594
7,13,1010.0,931.0,79.0,0.9217821782178218,4303.0,4.621911922663802,2027593.0,2177.8657357679913
7,14,988.0,905.0,83.0,0.9159919028340081,4972.0,5.493922651933701,2455234.0,2712.965745856354
7,15,1039.0,939.0,100.0,0.9037536092396535,5565.0,5.926517571884984,3182951.0,3389.724174653887
7,16,957.0,878.0,79.0,0.9174503657262278,6129.0,6.980637813211845,3654494.0,4162.293849658315
7,17,992.0,897.0,95.0,0.9042338709677419,5922.0,6.60200668896321,3238466.0,3610.329988851728
7,18,1084.0,1030.0,54.0,0.9501845018450185,5587.0,5.424271844660194,3636692.0,3530.768932038835
7,19,1026.0,974.0,52.0,0.949317738791423,6287.0,6.45482546201232,4388901.0,4506.058521560575
7,20,1015.0,958.0,57.0,0.9438423645320198,5003.0,5.222338204592902,3084779.0,3220.019832985386
7,21,1007.0,937.0,70.0,0.9304865938430983,4117.0,4.393810032017075,2756452.0,2941.7844183564566
7,22,979.0,913.0,66.0,0.9325842696629213,3927.0,4.301204819277109,2947273.0,3228.119386637459
7,23,978.0,903.0,75.0,0.9233128834355828,5289.0,5.857142857142857,3244084.0,3592.562569213732
7,24,993.0,931.0,62.0,0.9375629405840886,4967.0,5.335123523093448,3473379.0,3730.8045112781956
7,25,1041.0,961.0,80.0,0.9231508165225745,6052.0,6.297606659729449,4740856.0,4933.252861602497
7,26,994.0,909.0,85.0,0.9144869215291751,2935.0,3.228822882288229,2308351.0,2539.4400440044005
7,27,973.0,883.0,90.0,0.9075025693730729,3472.0,3.9320498301245754,1821464.0,2062.8131370328424
8,9,963.0,956.0,7.0,0.9927310488058152,1021.0,1.0679916317991631,639005.0,668.4152719665271
8,10,972.0,912.0,60.0,0.9382716049382716,2938.0,3.2214912280701755,2390080.0,2620.7017543859647
8,11,1013.0,905.0,108.0,0.8933859822309971,3433.0,3.7933701657458565,2203075.0,2434.3370165745855
8,12,998.0,936.0,62.0,0.9378757515030061,4043.0,4.319444444444445,3151928.0,3367.4444444444443
8,13,980.0,848.0,132.0,0.8653061224489796,4827.0,5.692216981132075,2725776.0,3214.3584905660377
8,14,990.0,853.0,137.0,0.8616161616161616,5574.0,6.534583821805393,3117038.0,3654.20633059789
8,15,1027.0,861.0,166.0,0.8383641674780915,6102.0,7.087108013937282,3720182.0,4320.76887340302
8,16,975.0,821.0,154.0,0.8420512820512821,6602.0,8.041412911084043,4177754.0,5088.616321559074
8,17,1008.0,847.0,161.0,0.8402777777777778,6507.0,7.682408500590319,3880780.0,4581.794569067296
8,18,1013.0,937.0,76.0,0.9249753208292202,5198.0,5.547491995731057,3903177.0,4165.610458911419
8,19,987.0,910.0,77.0,0.9219858156028369,5625.0,6.181318681318682,4437890.0,4876.802197802198
8,20,1022.0,941.0,81.0,0.9207436399217221,4783.0,5.082890541976621,3295809.0,3502.4537725823593
8,21,1038.0,946.0,92.0,0.9113680154142582,3907.0,4.130021141649048,2963560.0,3132.7272727272725
8,22,1006.0,930.0,76.0,0.9244532803180915,3154.0,3.3913978494623658,2600339.0,2796.063440860215
8,23,994.0,891.0,103.0,0.8963782696177063,4850.0,5.4433221099887765,3313775.0,3719.1638608305275
8,24,966.0,862.0,104.0,0.8923395445134575,3782.0,4.387470997679815,2817673.0,3268.762180974478
8,25,992.0,877.0,115.0,0.8840725806451613,4789.0,5.460661345496009,3993784.0,4553.915621436716
8,26,977.0,878.0,99.0,0.8986693961105425,2017.0,2.297266514806378,1720402.0,1959.4555808656037
8,27,1019.0,844.0,175.0,0.8282630029440629,4229.0,5.010663507109005,2483450.0,2942.4763033175354
9,10,1034.0,920.0,114.0,0.8897485493230174,2173.0,2.3619565217391303,1965103.0,2135.9815217391306
9,11,981.0,819.0,162.0,0.8348623853211009,3588.0,4.380952380952381,2397091.0,2926.8510378510377
9,12,1004.0,902.0,102.0,0.898406374501992,3191.0,3.5376940133037693,2622903.0,2907.8747228381376
9,13,974.0,801.0,173.0,0.8223819301848049,4722.0,5.895131086142322,2922765.0,3648.895131086142
9,14,1046.0,842.0,204.0,0.8049713193116634,5731.0,6.806413301662708,3438673.0,4083.934679334917
9,15,1036.0,817.0,219.0,0.7886100386100386,6189.0,7.575275397796817,3861084.0,4725.929008567931
9,16,1009.0,787.0,222.0,0.77998017839445,6644.0,8.442185514612452,4309496.0,5475.852604828462
9,17,959.0,745.0,214.0,0.7768508863399375,5869.0,7.877852348993288,3677306.0,4935.981208053691
9,18,958.0,843.0,115.0,0.8799582463465553,4045.0,4.798339264531435,3158048.0,3746.2016607354685
9,19,1035.0,912.0,123.0,0.881159420289855,4873.0,5.343201754385965,3959576.0,4341.640350877193
9,20,1024.0,910.0,114.0,0.888671875,3824.0,4.202197802197802,2711872.0,2980.079120879121
9,21,1010.0,882.0,128.0,0.8732673267326733,2911.0,3.300453514739229,2317353.0,2627.3843537414964
9,22,1042.0,925.0,117.0,0.8877159309021113,2420.0,2.616216216216216,2127074.0,2299.5394594594595
9,23,963.0,841.0,122.0,0.8733125649013499,3947.0,4.6932223543400715,2726105.0,3241.5041617122474
9,24,958.0,825.0,133.0,0.8611691022964509,2973.0,3.6036363636363635,2282469.0,2766.629090909091
9,25,983.0,843.0,140.0,0.8575788402848423,4084.0,4.844602609727165,3480379.0,4128.563463819692
9,26,970.0,835.0,135.0,0.8608247422680413,1262.0,1.511377245508982,1218855.0,1459.7065868263473
9,27,1068.0,801.0,267.0,0.75,4376.0,5.463171036204744,2617742.0,3268.0923845193506
10,11,1021.0,874.0,147.0,0.8560235063663075,2432.0,2.782608695652174,1307969.0,1496.5320366132723
10,12,993.0,993.0,0.0,1.0,1218.0,1.2265861027190332,807936.0,813.6314199395771
10,13,963.0,806.0,157.0,0.8369678089304258,3009.0,3.7332506203473947,1490198.0,1848.880893300248
10,14,998.0,809.0,189.0,0.8106212424849699,3790.0,4.684796044499382,1915147.0,2367.301606922126
10,15,1001.0,804.0,197.0,0.8031968031968032,4618.0,5.743781094527363,2567572.0,3193.497512437811
10,16,941.0,766.0,175.0,0.8140276301806588,4994.0,6.51958224543081,2963852.0,3869.2584856396866
10,17,975.0,778.0,197.0,0.7979487179487179,4452.0,5.722365038560412,2480214.0,3187.935732647815
10,18,982.0,978.0,4.0,0.9959266802443992,2417.0,2.4713701431492843,1467493.0,1500.5040899795501
10,19,1021.0,1018.0,3.0,0.9970617042115573,3641.0,3.576620825147348,2186614.0,2147.950884086444
10,20,970.0,969.0,1.0,0.9989690721649485,1950.0,2.0123839009287927,802429.0,828.1001031991744
10,21,962.0,962.0,0.0,1.0,978.0,1.0166320166320166,415521.0,431.9345114345114
10,22,1074.0,1074.0,0.0,1.0,2154.0,2.005586592178771,1245666.0,1159.8379888268157
10,23,1044.0,1043.0,1.0,0.9990421455938697,3153.0,3.0230105465004793,1299319.0,1245.751677852349
10,24,987.0,984.0,3.0,0.9969604863221885,3046.0,3.095528455284553,1626883.0,1653.3363821138212
10,25,988.0,986.0,2.0,0.9979757085020243,4091.0,4.149087221095335,2936047.0,2977.735294117647
10,26,1054.0,1045.0,9.0,0.99146110056926,1268.0,1.2133971291866028,934185.0,893.9569377990431
10,27,979.0,798.0,181.0,0.81511746680286,2959.0,3.708020050125313,1409859.0,1766.7406015037593
11,12,1052.0,867.0,185.0,0.8241444866920152,1600.0,1.845444059976932,762033.0,878.9307958477509
11,13,1018.0,980.0,38.0,0.962671905697446,2071.0,2.113265306122449,557300.0,568.6734693877551
11,14,1030.0,998.0,32.0,0.9689320388349515,3036.0,3.0420841683366735,1141552.0,1143.8396793587174
11,15,999.0,973.0,26.0,0.973973973973974,3090.0,3.1757451181911613,1669770.0,1716.104830421377
11,16,991.0,949.0,42.0,0.9576185671039354,4139.0,4.361433087460485,2407482.0,2536.8619599578506
11,17,984.0,952.0,32.0,0.967479674796748,3902.0,4.098739495798319,1897256.0,1992.9159663865546
11,18,963.0,801.0,162.0,0.8317757009345794,2322.0,2.898876404494382,1023801.0,1278.1535580524344
11,19,1010.0,828.0,182.0,0.8198019801980198,3301.0,3.986714975845411,1713393.0,2069.3152173913045
11,20,952.0,773.0,179.0,0.8119747899159664,2325.0,3.0077619663648125,1070609.0,1385.0051746442432
11,21,1048.0,850.0,198.0,0.8110687022900763,3136.0,3.6894117647058824,1456490.0,1713.5176470588235
11,22,994.0,814.0,180.0,0.8189134808853119,3836.0,4.712530712530713,2053455.0,2522.6719901719903
11,23,1007.0,805.0,202.0,0.7994041708043694,3283.0,4.078260869565217,1534469.0,1906.1726708074534
11,24,995.0,783.0,212.0,0.7869346733668342,3934.0,5.0242656449553005,2095276.0,2675.9591315453386
11,25,1023.0,828.0,195.0,0.8093841642228738,4316.0,5.21256038647343,2906724.0,3510.536231884058
11,26,987.0,808.0,179.0,0.8186423505572442,3347.0,4.142326732673268,2002295.0,2478.0878712871286
11,27,996.0,974.0,22.0,0.9779116465863453,1103.0,1.1324435318275154,337780.0,346.79671457905545
12,13,1031.0,812.0,219.0,0.7875848690591658,2345.0,2.8879310344827585,1069178.0,1316.7216748768474
12,14,1053.0,825.0,228.0,0.7834757834757835,3225.0,3.909090909090909,1554601.0,1884.3648484848484
12,15,1016.0,743.0,273.0,0.7312992125984252,3879.0,5.2207267833109015,2135123.0,2873.651413189771
12,16,1040.0,760.0,280.0,0.7307692307692307,4338.0,5.707894736842105,2554317.0,3360.9434210526315
12,17,973.0,732.0,241.0,0.7523124357656732,3752.0,5.1256830601092895,2072887.0,2831.812841530055
