src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
7,26,3,1012,951,61,0.93972332,24251,25.50052576,2228438,2343.257624
7,27,3,974,835,139,0.857289528,24619,29.48383234,2283567,2734.810778
8,9,1,961,961,0,1,6727,7,598703,623
8,10,3,995,948,47,0.952763819,23905,25.21624473,2219564,2341.312236
8,11,3,1003,880,123,0.877367896,23953,27.21931818,2225509,2528.9875
8,12,4,971,936,35,0.963954686,30136,32.1965812,2808151,3000.161325
8,13,5,1052,917,135,0.871673004,32140,35.04907306,2937868,3203.781897
8,14,6,967,810,157,0.837642192,32402,40.00246914,2953118,3645.824691
8,15,6,961,824,137,0.857440166,36840,44.70873786,3434151,4167.658981
8,16,7,995,830,165,0.834170854,44919,54.11927711,4181884,5038.414458
8,17,7,988,831,157,0.841093117,40833,49.13718412,3776719,4544.788207
8,18,6,1009,960,49,0.951437066,36460,37.97916667,3380059,3520.894792
8,19,7,987,908,79,0.919959473,40659,44.77863436,3766190,4147.786344
8,20,5,961,901,60,0.937565036,31172,34.59711432,2860505,3174.811321
8,21,4,1017,952,65,0.936086529,29505,30.99264706,2699364,2835.466387
8,22,3,944,887,57,0.939618644,25953,29.25930101,2375916,2678.59752
8,23,6,1058,988,70,0.933837429,37605,38.06174089,3457495,3499.488866
8,24,4,972,899,73,0.924897119,30923,34.3971079,2844755,3164.354839
8,25,5,1043,965,78,0.925215724,45496,47.14611399,4199138,4351.438342
8,26,2,1012,929,83,0.91798419,19158,20.62217438,1759501,1893.973089
8,27,4,1004,806,198,0.802788845,26987,33.48263027,2500009,3101.748139
9,10,2,1007,932,75,0.925521351,19994,21.4527897,1889458,2027.315451
9,11,4,1059,884,175,0.834749764,26878,30.40497738,2493170,2820.328054
9,12,3,1016,938,78,0.923228346,27442,29.25586354,2593616,2765.049041
9,13,6,987,819,168,0.829787234,30152,36.81562882,2767452,3379.062271
9,14,7,1016,798,218,0.785433071,33786,42.33834586,3084015,3864.680451
9,15,7,1003,790,213,0.787637089,36989,46.82151899,3447414,4363.81519
9,16,8,999,797,202,0.797797798,44270,55.54579674,4123512,5173.791719
9,17,8,988,766,222,0.775303644,38668,50.48041775,3580023,4673.659269
9,18,7,998,908,90,0.909819639,31890,35.12114537,3001156,3305.237885
9,19,5,1020,920,100,0.901960784,37841,41.13152174,3541273,3849.209783
9,20,4,1000,903,97,0.903,27312,30.24584718,2531929,2803.908084
9,21,3,968,863,105,0.891528926,23004,26.65585168,2127211,2464.902665
9,22,2,958,841,117,0.877870564,19328,22.98216409,1782888,2119.96195
9,23,4,1009,891,118,0.883052527,29725,33.36139169,2751537,3088.144781
9,24,3,981,860,121,0.876656473,24128,28.05581395,2235891,2599.873256
9,25,4,986,877,109,0.889452333,35745,40.75826682,3317464,3782.741163
9,26,1,1021,909,112,0.890303624,12858,14.14521452,1197644,1317.540154
9,27,5,1011,767,244,0.758654797,26465,34.50456323,2451366,3196.044329
10,11,2,983,838,145,0.85249237,15111,18.03221957,1401504,1672.439141
10,12,1,984,984,0,1,7872,8,744888,757
10,13,4,991,813,178,0.820383451,16567,20.37761378,1508847,1855.900369
10,14,5,984,798,186,0.81097561,21056,26.38596491,1897810,2378.20802
10,15,5,1032,827,205,0.801356589,26484,32.0241838,2480594,2999.509069
10,16,6,997,818,179,0.820461384,33108,40.47432763,3090356,3777.94132
10,17,6,1040,839,201,0.806730769,29079,34.659118,2684536,3199.68534
10,18,2,1003,1003,0,1,14121,14.07876371,1320272,1316.323031
10,19,4,962,962,0,1,20221,21.01975052,1905640,1980.914761
10,20,2,1014,1014,0,1,9137,9.010848126,808211,797.0522682
10,21,1,1060,1060,0,1,5300,5,445200,420
10,22,2,1011,1011,0,1,12132,12,1099968,1088
10,23,3,996,996,0,1,12963,13.01506024,1192639,1197.428715
10,24,3,1023,1023,0,1,17391,17,1597926,1562
10,25,4,997,996,1,0.998996991,29882,30.00200803,2760101,2771.185743
10,26,1,991,991,0,1,7928,8,768025,775
10,27,3,986,802,184,0.813387424,15397,19.19825436,1421407,1772.32793
11,12,1,959,795,164,0.82898853,10290,12.94339623,937031,1178.655346
11,13,2,1029,992,37,0.96404276,7830,7.893145161,667894,673.2802419
11,14,3,1010,968,42,0.958415842,13174,13.60950413,1165666,1204.200413
11,15,3,1054,1008,46,0.956356736,17968,17.82539683,1702895,1689.37996
11,16,4,1004,964,40,0.960159363,25758,26.71991701,2424295,2514.828838
11,17,4,1012,963,49,0.951581028,20551,21.34060228,1897471,1970.37487
11,18,3,1003,820,183,0.817547358,12739,15.53536585,1151247,1403.959756
11,19,4,993,815,178,0.820745217,19474,23.89447853,1763194,2163.428221
11,20,2,1034,848,186,0.820116054,15201,17.92570755,1368071,1613.291274
11,21,3,961,797,164,0.829344433,16926,21.23713927,1531845,1922.013802
11,22,4,977,799,178,0.817809621,20962,26.23529412,1921312,2404.645807
11,23,3,983,785,198,0.798575788,17969,22.89044586,1645100,2095.66879
11,24,4,973,775,198,0.796505653,21210,27.36774194,1944626,2509.194839
11,25,5,1016,816,200,0.803149606,30976,37.96078431,2867970,3514.669118
11,26,3,1017,814,203,0.800393314,19877,24.41891892,1870183,2297.522113
11,27,1,926,884,42,0.954643629,4211,4.763574661,387433,438.2726244
12,13,2,1002,749,253,0.74750499,11842,15.81041389,1063016,1419.246996
12,14,3,1050,786,264,0.748571429,17774,22.61323155,1586434,2018.363868
12,15,4,972,744,228,0.765432099,22631,30.41801075,2102392,2825.795699
12,16,5,987,721,266,0.730496454,26663,36.98058252,2472608,3429.414702
12,17,4,994,729,265,0.733400402,22951,31.48285322,2113007,2898.500686
12,18,1,983,983,0,1,6012,6.115971516,553326,562.8952187
12,19,2,1020,1019,1,0.999019608,14311,14.04416094,1301343,1277.078508
12,20,1,1012,1012,0,1,5168,5.106719368,449279,443.951581
12,21,2,1063,1063,0,1,9623,9.052681091,866168,814.8334901
12,22,3,980,980,0,1,15749,16.07040816,1454818,1484.508163
12,23,2,969,969,0,1,8821,9.103199174,817541,843.6955624
12,24,3,951,951,0,1,14355,15.09463722,1325541,1393.839117
12,25,4,958,958,0,1,26907,28.08663883,2499826,2609.421712
12,26,2,998,998,0,1,15968,16,1528936,1532
12,27,2,974,710,264,0.728952772,11948,16.82816901,1080211,1521.423944
13,14,1,1036,1036,0,1,6216,6,525252,507
13,15,3,994,994,0,1,17687,17.79376258,1630039,1639.87827
13,16,3,1005,1004,1,0.999004975,22088,22,2071252,2063
13,17,2,1050,1050,0,1,14700,14,1368150,1303
13,18,1,970,710,260,0.731958763,10571,14.88873239,950366,1338.543662
13,19,2,1007,710,297,0.705064548,16767,23.61549296,1512479,2130.252113
13,20,3,1008,718,290,0.712301587,16010,22.29805014,1429764,1991.314763
13,21,4,986,694,292,0.703853955,17318,24.95389049,1554564,2240.005764
13,22,5,1006,698,308,0.693836978,21742,31.14899713,1975025,2829.548711
13,23,4,986,660,326,0.669371197,17011,25.77424242,1545968,2342.375758
13,24,5,981,699,282,0.712538226,21893,31.3204578,1994010,2852.660944
13,25,3,1040,726,314,0.698076923,27310,37.61707989,2538481,3496.530303
13,26,5,1009,692,317,0.685827552,20097,29.04190751,1860798,2689.014451
13,27,1,996,996,0,1,4053,4.069277108,322421,323.7158635
14,15,2,946,946,0,1,13244,14,1268586,1341
14,16,2,974,974,0,1,15584,16,1515544,1556
14,17,1,1034,1034,0,1,8272,8,823064,796
14,18,2,1030,707,323,0.686407767,17167,24.281471,1549688,2191.920792
14,19,3,1013,678,335,0.669299112,20556,30.31858407,1852298,2732.00295
14,20,4,971,640,331,0.659114315,19327,30.1984375,1730554,2703.990625
14,21,5,1016,667,349,0.656496063,20920,31.36431784,1879115,2817.263868
14,22,6,995,656,339,0.659296482,24441,37.25762195,2216106,3378.210366
14,23,5,1004,666,338,0.663346614,22105,33.19069069,2003470,3008.213213
14,24,6,952,589,363,0.618697479,22185,37.6655348,2016925,3424.320883
14,25,4,1009,632,377,0.626362735,27900,44.14556962,2578344,4079.658228
14,26,6,1011,628,383,0.621167161,22045,35.10350318,2029528,3231.732484
14,27,2,1012,1012,0,1,9849,9.732213439,847865,837.8112648
15,16,1,1047,1047,0,1,9423,9,873198,834
15,17,2,946,946,0,1,16082,17,1507924,1594
15,18,4,996,642,354,0.644578313,20982,32.68224299,1937070,3017.242991
15,19,5,982,594,388,0.604887984,23927,40.28114478,2200843,3705.122896
15,20,5,995,631,364,0.634170854,22318,35.36925515,2058432,3262.174326
15,21,6,968,576,392,0.595041322,21706,37.68402778,2005966,3482.579861
15,22,7,987,588,399,0.595744681,25346,43.10544218,2351768,3999.605442
15,23,6,991,576,415,0.58123108,23411,40.64409722,2173267,3773.032986
15,24,7,987,581,406,0.588652482,26271,45.21686747,2437076,4194.623064
15,25,6,978,571,407,0.583844581,30057,52.63922942,2803476,4909.765324
15,26,6,1034,597,437,0.577369439,23803,39.87102178,2241767,3755.053601
15,27,2,995,995,0,1,13984,14.05427136,1344579,1351.335678
16,17,1,1018,1018,0,1,8144,8,773680,760
16,18,4,1000,576,424,0.576,23736,41.20833333,2203229,3825.050347
16,19,5,1007,545,462,0.541211519,27146,49.80917431,2511834,4608.869725
16,20,6,973,544,429,0.559095581,24121,44.34007353,2223979,4088.196691
16,21,7,982,549,433,0.559063136,25573,46.58105647,2361539,4301.528233
16,22,8,1001,540,461,0.539460539,27975,51.80555556,2591721,4799.483333
16,23,7,930,527,403,0.566666667,25804,48.96394687,2395384,4545.320683
16,24,8,953,515,438,0.540398741,27465,53.33009709,2546415,4944.495146
16,25,6,998,514,484,0.51503006,31118,60.54085603,2909391,5660.293774
16,26,7,948,504,444,0.53164557,24528,48.66666667,2301397,4566.263889
16,27,3,996,996,0,1,22954,23.04618474,2174576,2183.309237
17,18,3,967,499,468,0.516028956,17407,34.88376754,1609809,3226.07014
17,19,4,989,516,473,0.52173913,21828,42.30232558,2013509,3902.149225
17,20,5,982,512,470,0.521384929,20503,40.04492188,1879911,3671.701172
17,21,6,952,462,490,0.485294118,19356,41.8961039,1779111,3850.88961
17,22,7,1021,529,492,0.518119491,24930,47.12665406,2305157,4357.574669
17,23,6,998,490,508,0.490981964,20807,42.46326531,1923192,3924.881633
17,24,7,985,493,492,0.500507614,23053,46.76064909,2128604,4317.655172
17,25,5,1010,484,526,0.479207921,26525,54.80371901,2476241,5116.200413
17,26,7,1011,515,496,0.509396637,22434,43.56116505,2100230,4078.116505
17,27,3,972,971,1,0.998971193,17293,17.80947477,1599769,1647.547889
18,19,1,1039,1039,0,1,8362,8.048123195,752726,724.4716073
18,20,2,1022,1022,0,1,11422,11.17612524,1026032,1003.945205
18,21,3,1007,1007,0,1,15266,15.15988083,1386762,1377.122145
18,22,4,977,976,1,0.998976459,21617,22.14856557,1995094,2044.153689
18,23,3,1036,1036,0,1,15818,15.26833977,1468422,1417.395753
18,24,4,980,979,1,0.998979592,20824,21.27068437,1927328,1968.670072
18,25,2,1003,1002,1,0.999002991,23046,23,2224440,2220
18,26,3,1023,1023,0,1,22548,22.04105572,2135721,2087.703812
18,27,2,1002,498,504,0.497005988,11710,23.51405622,1069452,2147.493976
19,20,2,1020,1020,0,1,12240,12,1206660,1183
19,21,3,960,958,2,0.997916667,15328,16,1493522,1559
19,22,3,968,966,2,0.997933884,18368,19.01449275,1747903,1809.423395
19,23,1,975,975,0,1,7826,8.026666667,765902,785.5405128
19,24,2,974,974,0,1,13636,14,1299316,1334
19,25,1,989,989,0,1,14835,15,1483500,1500
19,26,4,985,984,1,0.998984772,27582,28.0304878,2587567,2629.64126
19,27,3,1042,510,532,0.489443378,15272,29.94509804,1391047,2727.543137
20,21,1,982,981,1,0.99898167,3924,4,368856,376
20,22,2,1016,1016,0,1,11180,11.00393701,1061085,1044.375
20,23,1,1041,1041,0,1,4164,4,416400,400
20,24,2,960,960,0,1,9600,10,912960,951
20,25,3,1009,1009,0,1,23207,23,2179440,2160
20,26,3,990,989,1,0.998989899,16817,17.00404449,1554114,1571.399393
20,27,3,983,458,525,0.465920651,11534,25.18340611,1050083,2292.757642
21,22,1,1038,1038,0,1,7266,7,693384,668
21,23,2,1002,1001,1,0.999001996,8008,8,776776,776
21,24,2,995,993,2,0.99798995,11918,12.0020141,1134191,1142.186304
21,25,3,1059,1058,1,0.999055713,26466,25.01512287,2488778,2352.342155
21,26,2,978,978,0,1,12720,13.00613497,1169294,1195.597137
21,27,4,1009,462,547,0.457879088,12176,26.35497835,1112914,2408.904762
22,23,2,959,959,0,1,10553,11.00417101,983394,1025.436913
22,24,1,1019,1019,0,1,5095,5,483006,474
22,25,2,1007,1007,0,1,18126,18,1694781,1683
22,26,1,1030,1030,0,1,9270,9,843570,819
22,27,5,975,454,521,0.465641026,14337,31.57929515,1319566,2906.53304
23,24,1,1020,1020,0,1,6172,6.050980392,566822,555.7078431
23,25,2,1014,1014,0,1,19266,19,1784640,1760
23,26,3,995,995,0,1,19901,20.00100503,1834907,1844.127638
23,27,4,1001,433,568,0.432567433,12896,29.78290993,1187798,2743.182448
24,25,1,1016,1016,0,1,13208,13,1228344,1209
24,26,2,1042,1041,1,0.999040307,14590,14.01536984,1347534,1294.461095
24,27,5,1033,471,562,0.455953533,15950,33.8641189,1469209,3119.339703
25,26,3,1010,1008,2,0.998019802,27216,27,2522016,2502
25,27,4,1007,431,576,0.428003972,17546,40.7099768,1624839,3769.928074
26,27,4,977,401,576,0.410440123,11342,28.28428928,1066301,2659.104738
