src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
6,11,1,1013,1000,13,0.987166831,6292,6.292,618044,618.044
6,12,2,1071,1008,63,0.941176471,16335,16.20535714,1524722,1512.621032
6,13,3,1035,1014,21,0.979710145,13292,13.10848126,1201738,1185.145957
6,14,4,982,951,31,0.968431772,18035,18.96424816,1631908,1715.991588
6,15,4,1018,1000,18,0.982318271,22908,22.908,2171050,2171.05
6,16,5,1026,999,27,0.973684211,31795,31.82682683,2992421,2995.416416
6,17,5,963,946,17,0.982346833,25801,27.27378436,2401956,2539.065539
6,18,4,1005,957,48,0.952238806,20067,20.96865204,1854170,1937.481714
6,19,5,953,886,67,0.929695698,25127,28.36004515,2325847,2625.109481
6,20,3,1027,959,68,0.933787731,18574,19.36809176,1685818,1757.891554
6,21,2,964,897,67,0.930497925,16202,18.06243032,1465842,1634.160535
6,22,3,965,898,67,0.930569948,22127,24.6403118,2029761,2260.312918
6,23,4,954,888,66,0.93081761,20933,23.5731982,1931445,2175.050676
6,24,4,1036,966,70,0.932432432,26305,27.23084886,2423892,2509.204969
6,25,5,1011,936,75,0.925816024,36529,39.0267094,3389058,3620.788462
6,26,2,981,909,72,0.926605505,19114,21.02750275,1795603,1975.360836
6,27,2,1031,1008,23,0.977691562,10475,10.39186508,997635,989.7172619
7,8,1,1024,1023,1,0.999023438,8184,8,738606,722
7,9,2,990,990,0,1,14850,15,1331550,1345
7,10,2,1016,989,27,0.973425197,24624,24.89787664,2280257,2305.618807
7,11,2,1027,936,91,0.911392405,20395,21.78952991,1900361,2030.300214
7,12,3,999,975,24,0.975975976,29537,30.29435897,2740119,2810.378462
7,13,4,999,896,103,0.896896897,25528,28.49107143,2327825,2598.018973
7,14,5,974,873,101,0.896303901,29802,34.13745704,2710482,3104.790378
7,15,5,1002,878,124,0.876247505,34488,39.28018223,3218897,3666.169704
7,16,6,955,823,132,0.861780105,40543,49.26245443,3779964,4592.90887
7,17,6,1044,917,127,0.87835249,38958,42.48418757,3606718,3933.17121
7,18,5,1038,1011,27,0.973988439,35768,35.37883284,3305035,3269.075173
7,19,6,1022,986,36,0.964774951,43481,44.09837728,4016894,4073.929006
7,20,4,1003,967,36,0.964107677,32775,33.89348501,2993680,3095.842813
7,21,3,1015,971,44,0.956650246,31031,31.95777549,2832628,2917.2276
7,22,4,1028,986,42,0.959143969,32591,33.05375254,2975966,3018.221095
7,23,5,1012,976,36,0.964426877,36962,37.87090164,3392260,3475.67623
7,24,5,1000,958,42,0.958,35244,36.78914405,3236994,3378.908142
7,25,6,1002,963,39,0.961077844,47514,49.33956386,4380620,4548.930426
7,26,3,1052,1002,50,0.952471483,25604,25.55289421,2353355,2348.657685
7,27,3,1006,855,151,0.849900596,24711,28.90175439,2293406,2682.346199
8,9,1,1037,1037,0,1,7259,7,646051,623
8,10,3,1006,954,52,0.948310139,24399,25.5754717,2266494,2375.779874
8,11,3,1017,890,127,0.875122911,25084,28.18426966,2330030,2618.011236
8,12,4,1032,964,68,0.934108527,31000,32.15767635,2888407,2996.272822
8,13,5,1004,836,168,0.832669323,28930,34.60526316,2643598,3162.198565
8,14,6,929,787,142,0.84714747,31527,40.05972046,2873208,3650.836086
8,15,6,988,815,173,0.824898785,36615,44.92638037,3412018,4186.525153
8,16,7,969,817,152,0.843137255,43901,53.73439412,4087234,5002.734394
8,17,7,969,812,157,0.837977296,39601,48.76970443,3665089,4513.656404
8,18,6,988,928,60,0.939271255,35327,38.06788793,3276781,3531.014009
8,19,7,1065,989,76,0.928638498,44158,44.64914055,4087005,4132.462083
8,20,5,1047,981,66,0.936962751,34002,34.66055046,3120072,3180.501529
8,21,4,1017,941,76,0.925270403,29246,31.07970244,2676572,2844.391073
8,22,3,977,895,82,0.916069601,26255,29.33519553,2403180,2685.117318
8,23,6,1032,950,82,0.920542636,36304,38.21473684,3338152,3513.844211
8,24,4,1037,967,70,0.932497589,33186,34.31851086,3053158,3157.350569
8,25,5,982,890,92,0.906313646,41973,47.16067416,3873963,4352.767416
8,26,2,1049,964,85,0.918970448,19581,20.31224066,1798137,1865.287344
8,27,4,996,814,182,0.817269076,26918,33.06879607,2493968,3063.842752
9,10,2,1051,964,87,0.917221694,20610,21.37966805,1948148,2020.900415
9,11,4,1004,822,182,0.8187251,25474,30.99026764,2365226,2877.403893
9,12,3,983,895,88,0.910478128,26295,29.37988827,2483476,2774.83352
9,13,6,998,795,203,0.796593186,28902,36.35471698,2648597,3331.568553
9,14,7,936,725,211,0.77457265,30672,42.3062069,2798978,3860.65931
9,15,7,1011,807,204,0.798219585,37824,46.86988848,3525422,4368.552664
9,16,8,990,784,206,0.791919192,43767,55.8252551,4075958,5198.92602
9,17,8,1018,807,211,0.792730845,40700,50.43370508,3768151,4669.332094
9,18,7,1066,959,107,0.899624765,33690,35.13034411,3169115,3304.603754
9,19,5,978,871,107,0.890593047,35848,41.15729047,3354954,3851.841561
9,20,4,930,842,88,0.905376344,25540,30.33254157,2366780,2810.902613
9,21,3,1048,938,110,0.895038168,24851,26.49360341,2298004,2449.897655
9,22,2,1057,939,118,0.888363292,21548,22.94781683,1987926,2117.067093
9,23,4,1008,881,127,0.874007937,29551,33.54256527,2734915,3104.330306
9,24,3,1005,881,124,0.876616915,24439,27.7400681,2265661,2571.692395
9,25,4,1031,903,128,0.875848691,36990,40.96345515,3433210,3802.00443
9,26,1,1000,868,132,0.868,12280,14.14746544,1143910,1317.868664
9,27,5,1027,783,244,0.7624148,26689,34.08556833,2473859,3159.462324
10,11,2,1017,857,160,0.842674533,14950,17.4445741,1386954,1618.38273
10,12,1,978,978,0,1,7824,8,740346,757
10,13,4,1006,826,180,0.821073559,17165,20.78087167,1564062,1893.53753
10,14,5,999,818,181,0.818818819,21291,26.02811736,1915316,2341.462103
10,15,5,1025,851,174,0.830243902,27766,32.62749706,2598164,3053.07168
10,16,6,993,798,195,0.803625378,32352,40.54135338,3018863,3783.036341
10,17,6,1038,834,204,0.803468208,28705,34.41846523,2649067,3176.339329
10,18,2,1004,1004,0,1,14077,14.02091633,1316099,1310.855578
10,19,4,972,972,0,1,20412,21,1923588,1979
10,20,2,964,964,0,1,8680,9.004149378,767739,796.409751
10,21,1,1026,1026,0,1,5130,5,430920,420
10,22,2,979,979,0,1,11753,12.00510725,1065658,1088.516854
10,23,3,998,998,0,1,12974,13,1193608,1196
10,24,3,1029,1029,0,1,17502,17.00874636,1608174,1562.851312
10,25,4,993,993,0,1,29790,30,2751603,2771
10,26,1,1005,1005,0,1,8040,8,778875,775
10,27,3,998,798,200,0.799599198,14872,18.63659148,1374319,1722.204261
11,12,1,951,811,140,0.85278654,9970,12.29346486,903719,1114.326757
11,13,2,985,955,30,0.969543147,7305,7.64921466,621168,650.4376963
11,14,3,994,963,31,0.968812877,12877,13.37175493,1138818,1182.573209
11,15,3,1022,994,28,0.97260274,17195,17.29879276,1632230,1642.082495
11,16,4,1016,972,44,0.956692913,25774,26.51646091,2426112,2496
11,17,4,993,956,37,0.962739174,20459,21.40062762,1893351,1980.492678
11,18,3,1026,835,191,0.813840156,13531,16.20479042,1223844,1465.681437
11,19,4,983,826,157,0.840284842,19925,24.12227603,1802698,2182.443099
11,20,2,971,798,173,0.821833162,14197,17.79072682,1276736,1599.919799
11,21,3,966,805,161,0.833333333,16662,20.69813665,1505300,1869.937888
11,22,4,967,776,191,0.802481903,20535,26.46262887,1884474,2428.445876
11,23,3,1016,813,203,0.80019685,18337,22.55473555,1679105,2065.319803
11,24,4,990,789,201,0.796969697,21124,26.77313054,1934769,2452.178707
11,25,5,1051,843,208,0.802093245,31733,37.64294187,2937074,3484.073547
11,26,3,967,764,203,0.790072389,19186,25.11256545,1800211,2356.29712
11,27,1,983,945,38,0.961342828,4176,4.419047619,383482,405.8010582
12,13,2,1029,764,265,0.742468416,13110,17.15968586,1181783,1546.836387
12,14,3,1037,759,278,0.731918997,16335,21.52173913,1452041,1913.097497
12,15,4,1033,739,294,0.715392062,22283,30.15290934,2067442,2797.62111
12,16,5,1012,765,247,0.755928854,28848,37.70980392,2674164,3495.639216
12,17,4,1013,745,268,0.735439289,22324,29.96510067,2053067,2755.794631
12,18,1,1025,1025,0,1,6150,6,565800,552
12,19,2,980,980,0,1,13720,14,1246560,1272
12,20,1,1014,1014,0,1,5082,5.01183432,441195,435.1035503
12,21,2,979,977,2,0.997957099,8825,9.032753327,794306,813.0051177
12,22,3,1031,1031,0,1,16556,16.05819593,1529323,1483.339476
12,23,2,941,940,1,0.998937301,8532,9.076595745,790674,841.1425532
12,24,3,1002,1002,0,1,15080,15.0499002,1392440,1389.660679
12,25,4,973,972,1,0.998972251,27306,28.09259259,2537388,2610.481481
12,26,2,1015,1015,0,1,16240,16,1554980,1532
12,27,2,1043,767,276,0.735378715,12708,16.5684485,1151781,1501.670143
13,14,1,1029,1029,0,1,6183,6.008746356,522608,507.8794947
13,15,3,994,993,1,0.998993964,17676,17.80060423,1629040,1640.523666
13,16,3,990,990,0,1,21780,22,2042370,2063
13,17,2,963,962,1,0.998961578,13536,14.07068607,1259867,1309.633056
13,18,1,992,708,284,0.713709677,10483,14.80649718,942511,1331.230226
13,19,2,996,710,286,0.712851406,16998,23.94084507,1535668,2162.912676
13,20,3,1026,738,288,0.719298246,16121,21.84417344,1437638,1948.01897
13,21,4,987,692,295,0.701114488,16931,24.46676301,1518107,2193.796243
13,22,5,1033,733,300,0.709583737,22405,30.56616644,2034681,2775.826739
13,23,4,1053,721,332,0.684710351,19306,26.77669903,1754515,2433.446602
13,24,5,1056,766,290,0.725378788,23934,31.24543081,2178893,2844.507833
13,25,3,1069,736,333,0.68849392,27623,37.53125,2568722,3490.111413
13,26,5,1010,667,343,0.66039604,19687,29.51574213,1821876,2731.448276
13,27,1,973,971,2,0.997944502,4188,4.3130793,337638,347.7219361
14,15,2,1004,1004,0,1,14067,14.01095618,1347413,1342.044821
14,16,2,998,998,0,1,15968,16,1552888,1556
14,17,1,1026,1026,0,1,8208,8,816696,796
14,18,2,1013,694,319,0.685093781,16089,23.18299712,1446624,2084.472622
14,19,3,1038,700,338,0.674373796,22026,31.46571429,1986930,2838.471429
14,20,4,983,657,326,0.668362157,19110,29.08675799,1706193,2596.945205
14,21,5,980,644,336,0.657142857,19824,30.7826087,1775459,2756.923913
14,22,6,999,623,376,0.623623624,22975,36.87800963,2082035,3341.950241
14,23,5,1004,647,357,0.644422311,22076,34.12055641,2003457,3096.53323
14,24,6,1015,643,372,0.633497537,24671,38.36858476,2239811,3483.376361
14,25,4,994,639,355,0.642857143,29124,45.57746479,2688824,4207.862285
14,26,6,1006,621,385,0.617296223,21847,35.18035427,2011008,3238.338164
14,27,2,996,994,2,0.997991968,9783,9.842052314,851501,856.6408451
15,16,1,1025,1025,0,1,9225,9,854850,834
15,17,2,968,968,0,1,16461,17.00516529,1543535,1594.56095
15,18,4,935,577,358,0.617112299,19810,34.33275563,1831427,3174.05026
15,19,5,1023,650,373,0.635386119,26870,41.33846154,2471678,3802.581538
15,20,5,944,555,389,0.587923729,20640,37.18918919,1904026,3430.677477
15,21,6,1009,615,394,0.609514371,22960,37.33333333,2120582,3448.100813
15,22,7,997,580,417,0.581745236,25267,43.5637931,2345803,4044.487931
15,23,6,990,595,395,0.601010101,24551,41.26218487,2280753,3833.198319
15,24,7,965,577,388,0.597927461,25520,44.2287695,2367699,4103.464471
15,25,6,1016,565,451,0.556102362,30053,53.19115044,2803139,4961.307965
15,26,6,1035,615,420,0.594202899,24738,40.22439024,2327083,3783.874797
15,27,2,1068,1067,1,0.99906367,14980,14.0393627,1440663,1350.199625
16,17,1,1022,1022,0,1,8176,8,776720,760
16,18,4,987,553,434,0.560283688,22164,40.079566,2057337,3720.320072
16,19,5,991,581,410,0.586276488,27811,47.86746988,2572631,4427.936317
16,20,6,1039,587,452,0.564966314,26785,45.63032368,2471207,4209.892675
16,21,7,1018,579,439,0.568762279,27359,47.25215889,2525606,4362.013817
16,22,8,982,542,440,0.551934827,28036,51.72693727,2598561,4794.392989
16,23,7,956,494,462,0.516736402,23974,48.53036437,2224975,4503.997976
16,24,8,984,540,444,0.548780488,28586,52.93703704,2651476,4910.140741
16,25,6,1007,536,471,0.532274081,31771,59.27425373,2971057,5543.016791
16,26,7,1065,556,509,0.522065728,26799,48.19964029,2517685,4528.210432
16,27,3,982,980,2,0.99796334,22552,23.0122449,2137980,2181.612245
17,18,3,999,533,466,0.533533534,19539,36.65853659,1811364,3398.43152
17,19,4,973,512,461,0.526207605,22671,44.27929688,2095204,4092.195313
17,20,5,980,501,479,0.51122449,20218,40.35528942,1854640,3701.876248
17,21,6,1003,482,521,0.480558325,20181,41.86929461,1853782,3846.020747
17,22,7,987,500,487,0.506585613,23306,46.612,2151651,4303.302
17,23,6,1038,515,523,0.496146435,22926,44.51650485,2122611,4121.574757
17,24,7,1010,484,526,0.479207921,23197,47.92768595,2144622,4431.03719
17,25,5,1051,500,551,0.475737393,27947,55.894,2607644,5215.288
17,26,7,995,482,513,0.484422111,21161,43.90248963,1977488,4102.672199
17,27,3,984,983,1,0.99898374,17567,17.87080366,1625582,1653.694812
18,19,1,1001,1001,0,1,8041,8.032967033,723838,723.1148851
18,20,2,978,978,0,1,10848,11.09202454,973478,995.3762781
18,21,3,1012,1011,1,0.999011858,15249,15.08308605,1384689,1369.623145
18,22,4,1027,1026,1,0.99902629,22698,22.12280702,2094584,2041.504873
18,23,3,981,980,1,0.998980632,14927,15.23163265,1384839,1413.10102
18,24,4,958,957,1,0.998956159,20355,21.26959248,1883895,1968.54232
18,25,2,1040,1040,0,1,23920,23,2308800,2220
18,26,3,1004,1003,1,0.999003984,22066,22,2090252,2084
18,27,2,1003,467,536,0.46560319,11388,24.38543897,1039882,2226.728051
19,20,2,1026,1026,0,1,12376,12.06237817,1219846,1188.933723
19,21,3,1057,1057,0,1,16912,16,1647863,1559
19,22,3,997,997,0,1,18957,19.01404213,1803951,1809.379137
19,23,1,1001,1000,1,0.999000999,8000,8,783000,783
19,24,2,993,993,0,1,13902,14,1324662,1334
19,25,1,1016,1016,0,1,15240,15,1524000,1500
19,26,4,1063,1063,0,1,29769,28.00470367,2793023,2627.491063
19,27,3,1010,489,521,0.484158416,15999,32.71779141,1464471,2994.828221
20,21,1,995,995,0,1,3980,4,374120,376
20,22,2,1024,1024,0,1,11264,11,1069056,1044
20,23,1,1011,1011,0,1,4044,4,404400,400
20,24,2,1016,1016,0,1,10160,10,966216,951
20,25,3,1004,1004,0,1,23092,23,2168640,2160
20,26,3,972,971,1,0.998971193,16511,17.00411946,1525836,1571.406797
20,27,3,992,467,525,0.470766129,12642,27.07066381,1152512,2467.905782
21,22,1,980,980,0,1,6875,7.015306122,655986,669.3734694
21,23,2,1074,1073,1,0.999068901,8584,8,832648,776
21,24,2,1034,1034,0,1,12412,12.00386847,1181198,1142.357834
21,25,3,1011,1010,1,0.99901088,25267,25.01683168,2376041,2352.515842
21,26,2,983,983,0,1,12788,13.00915565,1175561,1195.89115
21,27,4,1038,474,564,0.456647399,12735,26.86708861,1161926,2451.320675
22,23,2,1008,1007,1,0.999007937,11077,11,1032175,1025
22,24,1,980,980,0,1,4900,5,464520,474
22,25,2,978,978,0,1,17604,18,1645974,1683
22,26,1,986,986,0,1,8874,9,807534,819
22,27,5,1011,470,541,0.464886251,15163,32.26170213,1394557,2967.142553
23,24,1,1000,1000,0,1,6000,6,551000,551
23,25,2,1028,1027,1,0.999027237,19513,19,1807520,1760
23,26,3,1000,999,1,0.999,19980,20,1842156,1844
23,27,4,1037,457,580,0.440694311,13921,30.46170678,1282675,2806.728665
24,25,1,989,989,0,1,12857,13,1195701,1209
24,26,2,1004,1004,0,1,14056,14,1298172,1293
24,27,5,1018,448,570,0.440078585,15101,33.70758929,1389231,3100.962054
25,26,3,969,969,0,1,26163,27,2424438,2502
25,27,4,1040,469,571,0.450961538,19847,42.31769723,1839377,3921.91258
26,27,4,1054,430,624,0.407969639,12313,28.63488372,1156146,2688.711628
