src,dst,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
7,9,4981.0,1107.0,3874.0,0.2222445292110018,36218.0,32.71725383920506,3621800.0,3271.725383920506
7,10,4996.0,1039.0,3957.0,0.2079663730984788,32144.0,30.937439846005773,3214400.0,3093.7439846005773
7,11,5051.0,902.0,4149.0,0.1785784993070679,22966.0,25.46119733924612,2296600.0,2546.119733924612
7,12,4933.0,699.0,4234.0,0.1416987634299615,18791.0,26.8826895565093,1879100.0,2688.26895565093
7,13,5020.0,604.0,4416.0,0.12031872509960159,16687.0,27.62748344370861,1668700.0,2762.748344370861
8,9,4947.0,3805.0,1142.0,0.7691530220335557,49371.0,12.975295663600525,4937100.0,1297.5295663600525
8,10,4989.0,4988.0,1.0,0.9997995590298657,64844.0,13.0,6484400.0,1300.0
8,11,4984.0,4984.0,0.0,1.0,24920.0,5.0,2492000.0,500.0
8,12,5054.0,5054.0,0.0,1.0,40432.0,8.0,4043200.0,800.0
8,13,4958.0,4957.0,1.0,0.9997983057684551,24791.0,5.001210409521888,2479100.0,500.1210409521888
9,10,5041.0,3632.0,1409.0,0.7204919658797858,92552.0,25.48237885462555,9255200.0,2548.237885462555
9,11,5004.0,3468.0,1536.0,0.6930455635491607,63430.0,18.290080738177625,6343000.0,1829.0080738177624
9,12,5008.0,3266.0,1742.0,0.6521565495207667,67771.0,20.75045927740355,6777100.0,2075.045927740355
9,13,5025.0,3092.0,1933.0,0.6153233830845771,59615.0,19.28040103492885,5961500.0,1928.0401034928848
10,11,4968.0,4967.0,1.0,0.9997987117552335,39736.0,8.0,3973600.0,800.0
10,12,5011.0,5010.0,1.0,0.999800439034125,55110.0,11.0,5511000.0,1100.0
10,13,4987.0,4987.0,0.0,1.0,39896.0,8.0,3989600.0,800.0
11,12,5046.0,5045.0,1.0,0.9998018232263178,15135.0,3.0,1513500.0,300.0
11,13,4964.0,4962.0,2.0,0.999597099113618,29772.0,6.0,2977200.0,600.0
12,13,5039.0,5038.0,1.0,0.9998015479261758,15114.0,3.0,1511400.0,300.0
