src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
2,17,3,1032,1028,4,0.996124031,3631,3.532101167,2318307,2255.162451
2,18,4,965,962,3,0.996891192,4341,4.512474012,1988551,2067.100832
2,19,5,1001,991,10,0.99000999,5635,5.68617558,2859347,2885.314834
2,20,5,1002,992,10,0.99001996,5346,5.389112903,2445779,2465.503024
2,21,4,985,977,8,0.991878173,5074,5.193449335,2362221,2417.831116
2,22,5,1030,1017,13,0.987378641,6371,6.264503441,3357325,3301.204523
2,23,6,991,976,15,0.984863774,6136,6.286885246,3014394,3088.518443
2,24,6,976,964,12,0.987704918,6579,6.824688797,3435298,3563.587137
2,25,6,1031,1015,16,0.984481086,6864,6.762561576,4408927,4343.770443
2,26,4,1017,1001,16,0.984267453,5149,5.143856144,2910103,2907.195804
2,27,2,1030,1025,5,0.995145631,2403,2.344390244,1253090,1222.526829
3,4,1,1062,1060,2,0.998116761,1128,1.064150943,448116,422.7509434
3,5,2,1046,1041,5,0.995219885,2108,2.024975985,815546,783.4255524
3,6,3,993,985,8,0.991943605,3044,3.09035533,1444580,1466.57868
3,7,4,975,958,17,0.982564103,4321,4.510438413,2246383,2344.867432
3,8,5,980,958,22,0.97755102,5210,5.438413361,2924602,3052.820459
3,9,6,923,906,17,0.981581798,5589,6.168874172,3278865,3619.056291
3,10,4,981,969,12,0.987767584,4283,4.42002064,2155039,2223.982456
3,11,2,976,972,4,0.995901639,1972,2.028806584,857710,882.4176955
3,12,3,1021,1005,16,0.984329089,3592,3.574129353,1650225,1642.014925
3,13,2,1006,1005,1,0.999005964,2026,2.015920398,944481,939.7820896
3,14,1,1011,1011,0,1,1076,1.064292779,640010,633.0464886
3,15,1,1020,1018,2,0.998039216,1053,1.034381139,785784,771.8899804
3,16,2,998,996,2,0.997995992,2083,2.091365462,1624827,1631.35241
3,17,2,1056,1055,1,0.99905303,2399,2.273933649,1730750,1640.521327
3,18,3,1026,1013,13,0.987329435,3520,3.474827246,1580521,1560.237907
3,19,4,973,963,10,0.989722508,4343,4.509865005,2216368,2301.524403
3,20,4,971,956,15,0.984552008,4461,4.666317992,2044305,2138.394351
3,21,5,1019,1004,15,0.985279686,5422,5.400398406,2479411,2469.532869
3,22,6,1032,1006,26,0.974806202,6431,6.392644135,3308315,3288.583499
3,23,5,1014,996,18,0.982248521,5306,5.327309237,2676081,2686.828313
3,24,6,995,975,20,0.979899497,6137,6.294358974,3281398,3365.53641
3,25,5,989,967,22,0.977755308,5484,5.67114788,3688878,3814.765253
3,26,5,998,973,25,0.9749499,5276,5.422404933,2927297,3008.527235
3,27,1,1069,1067,2,0.998129093,1169,1.095595127,678267,635.6766635
4,5,1,994,988,6,0.993963783,1008,1.020242915,269386,272.6578947
4,6,2,1018,1004,14,0.986247544,2145,2.136454183,1027364,1023.270916
4,7,3,988,968,20,0.979757085,3436,3.549586777,1846851,1907.903926
4,8,4,993,963,30,0.96978852,4261,4.424714434,2465993,2560.740395
4,9,5,1006,969,37,0.963220676,5033,5.194014448,3059388,3157.263158
4,10,3,992,963,29,0.970766129,3317,3.444444444,1715982,1781.912773
4,11,1,1001,994,7,0.993006993,1142,1.14889336,533337,536.556338
4,12,2,1007,969,38,0.962264151,2774,2.862745098,1362276,1405.857585
4,13,3,1018,1010,8,0.992141454,3046,3.015841584,1256536,1244.09505
4,14,2,994,993,1,0.998993964,2104,2.118831823,1041541,1048.883182
4,15,2,1007,1005,2,0.998013903,2136,2.125373134,1216118,1210.067662
4,16,3,1002,998,4,0.996007984,3165,3.171342685,2057831,2061.95491
4,17,3,993,983,10,0.989929507,3281,3.337741607,2019338,2054.260427
4,18,4,983,947,36,0.963377416,3573,3.772967265,1686480,1780.865892
4,19,5,1063,1026,37,0.96519285,5024,4.89668616,2628025,2561.427875
4,20,3,1002,960,42,0.958083832,3825,3.984375,1781300,1855.520833
4,21,4,967,933,34,0.96483971,4252,4.557341908,1976232,2118.14791
4,22,5,970,930,40,0.958762887,5108,5.492473118,2662963,2863.401075
4,23,4,992,950,42,0.95766129,4823,5.076842105,2308733,2430.245263
4,24,5,1001,966,35,0.965034965,5719,5.920289855,2917098,3019.770186
4,25,6,995,947,48,0.951758794,5694,6.012671595,3776523,3987.880676
4,26,4,1002,959,43,0.957085828,4371,4.557872784,2506242,2613.391032
4,27,2,1004,998,6,0.994023904,2080,2.084168337,954661,956.5741483
5,6,1,985,954,31,0.968527919,1474,1.545073375,749328,785.4591195
5,7,2,967,912,55,0.943123061,2861,3.137061404,1584219,1737.082237
5,8,3,952,902,50,0.947478992,3691,4.092017738,2197483,2436.233925
5,9,4,1012,956,56,0.944664032,4712,4.928870293,2867983,2999.982218
5,10,2,990,947,43,0.956565657,3274,3.457233369,1633883,1725.325238
5,11,2,1034,1014,20,0.98065764,2262,2.230769231,875158,863.0749507
5,12,3,956,896,60,0.937238494,3355,3.744419643,1573524,1756.165179
5,13,4,1027,1009,18,0.982473223,4063,4.026759167,1656518,1641.742319
5,14,3,981,968,13,0.986748216,2996,3.095041322,1402882,1449.258264
5,15,3,996,983,13,0.986947791,3047,3.099694812,1583558,1610.944049
5,16,4,1058,1045,13,0.987712665,4312,4.126315789,2552908,2442.974163
5,17,4,1027,1012,15,0.985394352,4337,4.285573123,2467346,2438.088933
5,18,5,1011,943,68,0.932739862,4558,4.833510074,2083350,2209.278897
5,19,6,1021,950,71,0.930460333,5617,5.912631579,2841074,2990.604211
5,20,4,938,874,64,0.931769723,4195,4.799771167,1879998,2151.02746
5,21,3,1007,940,67,0.93346574,4236,4.506382979,1971628,2097.476596
5,22,4,970,905,65,0.932989691,4935,5.453038674,2617118,2891.843094
5,23,5,978,906,72,0.926380368,5375,5.932671082,2492913,2751.559603
5,24,5,982,912,70,0.928716904,5747,6.301535088,2960668,3246.346491
5,25,6,944,868,76,0.919491525,5959,6.865207373,3753277,4324.051843
5,26,3,1047,967,80,0.923591213,4356,4.504653568,2472361,2556.733195
5,27,3,983,958,25,0.97456765,2929,3.057411273,1289209,1345.729645
6,7,1,986,949,37,0.962474645,1403,1.478398314,849502,895.1548999
6,8,2,1004,955,49,0.951195219,2334,2.443979058,1520449,1592.093194
6,9,3,980,921,59,0.939795918,2872,3.11834962,1879355,2040.559175
6,10,1,1011,971,40,0.960435213,1834,1.888774459,973431,1002.503605
6,11,1,1026,1001,25,0.975633528,1229,1.227772228,685780,685.0949051
6,12,2,963,918,45,0.953271028,2446,2.664488017,1403858,1529.257081
6,13,3,979,941,38,0.961184883,3000,3.188097768,1142468,1214.099894
6,14,4,1006,965,41,0.959244533,3939,4.081865285,1785488,1850.246632
6,15,4,1018,978,40,0.960707269,4142,4.235173824,2255979,2306.726994
6,16,5,1004,965,39,0.961155378,5120,5.305699482,3035851,3145.959585
6,17,5,999,958,41,0.958958959,5056,5.277661795,2731452,2851.202505
6,18,4,1046,997,49,0.953154876,3555,3.565697091,1923335,1929.122367
6,19,5,978,932,46,0.952965235,4450,4.774678112,2544002,2729.61588
6,20,3,984,938,46,0.953252033,3411,3.636460554,1601859,1707.738806
6,21,2,1001,953,48,0.952047952,2918,3.061909759,1466896,1539.240294
6,22,3,1000,944,56,0.944,3552,3.762711864,2077053,2200.268008
6,23,4,998,950,48,0.951903808,4439,4.672631579,2159122,2272.76
6,24,4,998,952,46,0.953907816,4574,4.804621849,2553015,2681.738445
6,25,5,996,952,44,0.955823293,5357,5.62710084,3710257,3897.328782
6,26,2,1018,957,61,0.940078585,2864,2.992685475,1862616,1946.30721
6,27,2,999,974,25,0.974974975,2273,2.333675565,1019042,1046.244353
7,8,1,952,944,8,0.991596639,1107,1.172669492,785505,832.1027542
7,9,2,992,978,14,0.985887097,2078,2.124744376,1392269,1423.587935
7,10,2,1024,977,47,0.954101563,3334,3.412487206,2420815,2477.804504
7,11,2,1028,945,83,0.9192607,2661,2.815873016,1590996,1683.593651
7,12,3,950,904,46,0.951578947,3830,4.236725664,2720732,3009.659292
7,13,4,1044,940,104,0.900383142,4374,4.653191489,2092234,2225.780851
7,14,5,1054,937,117,0.888994307,5229,5.580576307,2681681,2861.986126
7,15,5,1014,906,108,0.893491124,5360,5.91611479,3064948,3382.944812
7,16,6,990,878,112,0.886868687,6177,7.035307517,3782482,4308.066059
7,17,6,1027,903,124,0.879259981,6125,6.782945736,3501868,3878.037652
7,18,5,1000,947,53,0.947,5093,5.378035903,3465596,3659.55227
7,19,6,1012,942,70,0.93083004,6086,6.460721868,4185403,4443.102972
7,20,4,965,901,64,0.933678756,4761,5.284128746,2976330,3303.36293
7,21,3,1024,963,61,0.940429688,4269,4.433021807,2895302,3006.544133
7,22,4,1028,963,65,0.936770428,4066,4.222222222,3150137,3271.170301
7,23,5,994,924,70,0.929577465,5432,5.878787879,3540650,3831.872294
7,24,5,1027,917,110,0.892891918,4851,5.290076336,3424623,3734.594329
7,25,6,970,883,87,0.910309278,5615,6.359003398,4411666,4996.224236
7,26,3,951,872,79,0.916929548,2817,3.230504587,2213992,2538.981651
7,27,3,954,843,111,0.883647799,3348,3.971530249,1785392,2117.902728
8,9,1,1082,1066,16,0.985212569,1113,1.044090056,697798,654.5947467
8,10,3,987,896,91,0.907801418,2871,3.204241071,2310479,2578.659598
8,11,3,1022,875,147,0.856164384,3328,3.803428571,2125474,2429.113143
8,12,4,990,892,98,0.901010101,3786,4.244394619,2932495,3287.550448
8,13,5,958,801,157,0.83611691,4498,5.615480649,2498849,3119.661673
8,14,6,1028,860,168,0.836575875,5593,6.503488372,3166809,3682.336047
8,15,6,1015,815,200,0.802955665,5575,6.840490798,3354977,4116.536196
8,16,7,922,740,182,0.802603037,5774,7.802702703,3633413,4910.017568
8,17,7,1011,818,193,0.809099901,6325,7.732273839,3845102,4700.613692
8,18,6,1002,889,113,0.887225549,4696,5.282339708,3441572,3871.284589
8,19,7,1057,938,119,0.887417219,5777,6.158848614,4203757,4481.617271
8,20,5,1025,915,110,0.892682927,4661,5.093989071,3142905,3434.868852
8,21,4,1005,878,127,0.873631841,3683,4.19476082,2686029,3059.258542
8,22,3,975,829,146,0.85025641,2889,3.484921592,2334253,2815.745476
8,23,6,979,845,134,0.863125638,4522,5.35147929,3093529,3660.981065
8,24,4,974,836,138,0.858316222,3777,4.517942584,2752400,3292.344498
8,25,5,964,823,141,0.85373444,4690,5.698663426,3823515,4645.826245
8,26,2,971,830,141,0.854788877,2042,2.460240964,1670844,2013.06506
8,27,4,980,776,204,0.791836735,3756,4.840206186,2148704,2768.948454
9,10,2,956,820,136,0.857740586,2090,2.548780488,1783600,2175.121951
9,11,4,1018,812,206,0.797642436,3508,4.320197044,2333925,2874.291872
9,12,3,1010,850,160,0.841584158,3014,3.545882353,2438103,2868.356471
9,13,6,972,764,208,0.78600823,4352,5.696335079,2642541,3458.823298
9,14,7,1055,806,249,0.763981043,5437,6.745657568,3301756,4096.471464
9,15,7,1034,747,287,0.722437137,5524,7.394912985,3413721,4569.907631
9,16,8,1003,734,269,0.731804586,6072,8.272479564,3938231,5365.43733
9,17,8,987,731,256,0.740628166,5795,7.92749658,3636901,4975.240766
9,18,7,985,836,149,0.848730964,3805,4.551435407,2914185,3485.867225
9,19,5,1018,834,184,0.819253438,4507,5.404076739,3375499,4047.360911
9,20,4,1011,832,179,0.822947577,3632,4.365384615,2489931,2992.705529
9,21,3,1004,811,193,0.807768924,2797,3.448828607,2123927,2618.89889
9,22,2,1033,816,217,0.789932236,2437,2.986519608,1986674,2434.64951
9,23,4,963,765,198,0.794392523,3577,4.675816993,2461589,3217.763399
9,24,3,967,776,191,0.802481903,3064,3.948453608,2248340,2897.345361
9,25,4,1053,844,209,0.801519468,4234,5.016587678,3558500,4216.232227
9,26,1,1052,821,231,0.780418251,1485,1.808769793,1321891,1610.09866
9,27,5,998,725,273,0.726452906,3888,5.362758621,2318794,3198.336552
10,11,2,1032,874,158,0.846899225,2261,2.586956522,1200985,1374.124714
10,12,1,1026,1026,0,1,1221,1.19005848,830118,809.0818713
10,13,4,1041,883,158,0.848222863,3164,3.583238958,1591994,1802.937712
10,14,5,999,832,167,0.832832833,3838,4.612980769,1969079,2366.68149
10,15,5,1058,857,201,0.810018904,4875,5.688448075,2688434,3137.029172
10,16,6,1015,819,196,0.806896552,5242,6.4004884,3112160,3799.95116
10,17,6,975,772,203,0.791794872,4503,5.832901554,2557359,3312.641192
10,18,2,1056,1056,0,1,2405,2.277462121,1491319,1412.233902
10,19,4,1025,1024,1,0.99902439,3496,3.4140625,2138931,2088.799805
10,20,2,991,991,0,1,1996,2.014127144,832943,840.5075681
10,21,1,1052,1052,0,1,1066,1.013307985,454039,431.5960076
10,22,2,1065,1065,0,1,2151,2.01971831,1249910,1173.624413
10,23,3,1011,1009,2,0.998021761,3118,3.090188305,1328155,1316.308226
10,24,3,1002,1002,0,1,3087,3.080838323,1650850,1647.55489
10,25,4,971,969,2,0.997940268,4014,4.142414861,2923091,3016.605779
10,26,1,970,968,2,0.997938144,1038,1.07231405,790552,816.6859504
10,27,3,1032,844,188,0.817829457,3123,3.700236967,1471270,1743.2109
11,12,1,958,787,171,0.821503132,1497,1.902160102,691216,878.292249
11,13,2,988,975,13,0.986842105,2018,2.06974359,523294,536.7117949
11,14,3,974,944,30,0.969199179,2858,3.027542373,1133340,1200.572034
11,15,3,983,954,29,0.970498474,2993,3.137316562,1612423,1690.17086
11,16,4,982,935,47,0.952138493,3921,4.193582888,2342702,2505.563636
11,17,4,990,945,45,0.954545455,3969,4.2,2074050,2194.761905
11,18,3,965,794,171,0.822797927,2185,2.751889169,936944,1180.030227
11,19,4,997,815,182,0.817452357,3096,3.798773006,1544979,1895.679755
11,20,2,999,823,176,0.823823824,2431,2.953827461,1106355,1344.295261
11,21,3,959,753,206,0.785192909,2758,3.662682603,1275937,1694.471448
11,22,4,980,781,199,0.796938776,3690,4.724711908,1926951,2467.286812
11,23,3,1037,848,189,0.817743491,3463,4.083726415,1629263,1921.300708
11,24,4,976,786,190,0.805327869,3846,4.893129771,1946294,2476.201018
11,25,5,974,780,194,0.800821355,3989,5.114102564,2709320,3473.487179
11,26,3,926,724,202,0.781857451,2774,3.831491713,1655888,2287.138122
11,27,1,1017,994,23,0.977384464,1111,1.117706237,333255,335.2665996
12,13,2,1034,793,241,0.766924565,2273,2.866330391,1060205,1336.954603
12,14,3,1022,767,255,0.750489237,2854,3.720990874,1358278,1770.897001
12,15,4,973,718,255,0.737923947,3726,5.189415042,2021870,2815.97493
12,16,5,1023,733,290,0.716520039,4167,5.684856753,2455515,3349.952251
12,17,4,958,709,249,0.740083507,3633,5.124118477,2038972,2875.842031
12,18,1,994,992,2,0.997987928,1087,1.095766129,605647,610.53125
12,19,2,979,977,2,0.997957099,2093,2.142272262,1297650,1328.198567
12,20,1,1000,999,1,0.999,1027,1.028028028,450602,451.0530531
12,21,2,995,995,0,1,1990,2,877515,881.9246231
12,22,3,994,994,0,1,3094,3.112676056,1612676,1622.410463
12,23,2,993,991,2,0.997985901,2055,2.073662967,906043,914.271443
12,24,3,979,979,0,1,3053,3.118488253,1457246,1488.504597
12,25,4,1041,1035,6,0.994236311,3423,3.307246377,2872306,2775.174879
12,26,2,1026,1023,3,0.997076023,2357,2.30400782,1678620,1640.879765
12,27,2,986,746,240,0.756592292,2306,3.091152815,992499,1330.427614
13,14,1,950,932,18,0.981052632,1037,1.112660944,521428,559.472103
13,15,3,982,960,22,0.977596741,2941,3.063541667,1662306,1731.56875
13,16,3,1019,983,36,0.964671246,3233,3.288911495,2148106,2185.255341
13,17,2,987,952,35,0.964539007,2248,2.361344538,1436290,1508.707983
13,18,1,987,725,262,0.734549139,1680,2.317241379,760969,1049.612414
13,19,2,989,733,256,0.741152679,2533,3.455661664,1323869,1806.096862
13,20,3,963,711,252,0.738317757,2964,4.168776371,1341984,1887.459916
13,21,4,1007,743,264,0.737835154,3599,4.843876178,1624919,2186.97039
13,22,5,910,658,252,0.723076923,3712,5.641337386,2012745,3058.882979
13,23,4,1039,747,292,0.718960539,3346,4.479250335,1753964,2348.01071
13,24,5,1014,724,290,0.714003945,3797,5.244475138,2107264,2910.585635
13,25,3,1018,723,295,0.71021611,3598,4.97648686,2506020,3466.141079
13,26,5,1031,733,298,0.710960233,3748,5.113233288,2084993,2844.465211
13,27,1,1040,1039,1,0.999038462,1054,1.014436959,237943,229.0115496
14,15,2,942,938,4,0.995753715,1945,2.073560768,1326138,1413.793177
14,16,2,1009,995,14,0.986124876,2189,2.2,1670194,1678.586935
14,17,1,988,979,9,0.990890688,1208,1.233912155,941171,961.3595506
14,18,2,965,651,314,0.674611399,2612,4.012288786,1291142,1983.321045
14,19,3,944,643,301,0.681144068,3305,5.139968896,1765349,2745.488336
14,20,4,1004,665,339,0.662350598,3552,5.341353383,1679047,2524.882707
14,21,5,1002,659,343,0.657684631,3851,5.84370258,1827409,2773.003035
14,22,6,986,647,339,0.656186613,4399,6.799072643,2385488,3686.998454
14,23,5,1010,670,340,0.663366337,3776,5.635820896,1977258,2951.131343
14,24,6,982,617,365,0.628309572,4090,6.628849271,2252136,3650.139384
14,25,4,1033,660,373,0.638915779,4216,6.387878788,2795004,4234.854545
14,26,6,995,649,346,0.652261307,3981,6.134052388,2221989,3423.711864
14,27,2,1027,1008,19,0.981499513,2062,2.045634921,931709,924.3144841
15,16,1,1043,1036,7,0.993288591,1094,1.055984556,902620,871.2548263
15,17,2,972,970,2,0.997942387,2008,2.070103093,1583104,1632.065979
15,18,4,974,605,369,0.621149897,3386,5.596694215,1869071,3089.373554
15,19,5,1006,648,358,0.644135189,4241,6.544753086,2406305,3713.433642
15,20,5,993,603,390,0.607250755,3903,6.472636816,2056809,3410.960199
15,21,6,957,598,359,0.624869383,4032,6.742474916,2119200,3543.812709
15,22,7,932,556,376,0.596566524,4227,7.602517986,2369231,4261.206835
15,23,6,934,541,393,0.579229122,3851,7.118299445,2108594,3897.585952
15,24,7,1008,600,408,0.595238095,4622,7.703333333,2646106,4410.176667
15,25,6,992,574,418,0.578629032,4399,7.663763066,2964548,5164.71777
15,26,6,940,557,383,0.592553191,3756,6.743267504,2214625,3975.987433
15,27,2,1002,972,30,0.97005988,2088,2.148148148,1375726,1415.355967
16,17,1,1005,1002,3,0.997014925,1016,1.013972056,771095,769.5558882
16,18,4,981,555,426,0.565749235,3520,6.342342342,2117658,3815.6
16,19,5,1022,556,466,0.544031311,4186,7.528776978,2565188,4613.647482
16,20,6,1019,567,452,0.55642787,4267,7.525573192,2431294,4287.996473
16,21,7,955,524,431,0.548691099,4094,7.812977099,2328653,4443.994275
16,22,8,1041,572,469,0.549471662,4827,8.438811189,2875996,5027.965035
16,23,7,933,498,435,0.533762058,3967,7.965863454,2325859,4670.399598
16,24,8,1003,571,432,0.569292124,4897,8.576182137,2982340,5223.012259
16,25,6,1004,528,476,0.525896414,4334,8.208333333,3020820,5721.25
16,26,7,1027,548,479,0.533592989,4220,7.700729927,2617537,4776.527372
16,27,3,984,929,55,0.944105691,2991,3.219590958,2074390,2232.927879
17,18,3,996,523,473,0.525100402,3160,6.04206501,1818976,3477.965583
17,19,4,989,504,485,0.509605662,3578,7.099206349,2112722,4191.90873
17,20,5,980,510,470,0.520408163,3648,7.152941176,1973030,3868.686275
17,21,6,936,459,477,0.490384615,3421,7.453159041,1857361,4046.538126
17,22,7,1000,520,480,0.52,4256,8.184615385,2463038,4736.611538
17,23,6,1030,520,510,0.504854369,4062,7.811538462,2305289,4433.248077
17,24,7,1011,521,490,0.515331355,4295,8.243761996,2502895,4804.021113
17,25,5,1062,504,558,0.474576271,4157,8.248015873,2830184,5615.444444
17,26,7,977,463,514,0.473899693,3511,7.583153348,2113551,4564.904968
17,27,3,964,921,43,0.955394191,3032,3.292073833,1837273,1994.867535
18,19,1,976,973,3,0.99692623,1047,1.076053443,736895,757.3432682
18,20,2,1019,1014,5,0.995093229,2176,2.145956607,1136662,1120.968442
18,21,3,981,978,3,0.996941896,3112,3.18200409,1578177,1613.677914
18,22,4,980,977,3,0.996938776,3929,4.021494371,2493399,2552.097236
18,23,3,992,989,3,0.996975806,2097,2.120323559,1507969,1524.741153
18,24,4,1004,998,6,0.994023904,3080,3.086172345,2286767,2291.349699
18,25,2,996,994,2,0.997991968,2203,2.216297787,2307576,2321.50503
18,26,3,1029,1017,12,0.988338192,3506,3.447394297,2413278,2372.938053
18,27,2,1051,536,515,0.509990485,2153,4.016791045,1065408,1987.701493
19,20,2,1017,1017,0,1,2151,2.115044248,1287298,1265.779744
19,21,3,1014,1011,3,0.99704142,3209,3.174085064,1780372,1761.000989
19,22,3,968,968,0,1,2955,3.05268595,2029373,2096.459711
19,23,1,1035,1031,4,0.996135266,1120,1.086323957,889694,862.942774
19,24,2,1057,1057,0,1,2126,2.011352886,1712418,1620.073794
19,25,1,927,923,4,0.995685005,1030,1.115926327,1440059,1560.193933
19,26,4,974,964,10,0.98973306,3987,4.135892116,2734236,2836.344398
19,27,3,976,485,491,0.49692623,2494,5.142268041,1338119,2759.008247
20,21,1,920,920,0,1,950,1.032608696,363903,395.5467391
20,22,2,1001,1001,0,1,2141,2.138861139,1101869,1100.768232
20,23,1,946,946,0,1,985,1.041226216,401777,424.7114165
20,24,2,985,985,0,1,2042,2.073096447,977559,992.4456853
20,25,3,988,986,2,0.997975709,3035,3.078093306,2401310,2435.40568
20,26,3,989,982,7,0.992922144,3000,3.054989817,1683890,1714.755601
20,27,3,1046,520,526,0.497131931,2487,4.782692308,1187604,2283.853846
21,22,1,978,978,0,1,1023,1.04601227,677387,692.6247444
21,23,2,1057,1056,1,0.999053926,2220,2.102272727,917893,869.2168561
21,24,2,1038,1038,0,1,2202,2.121387283,1217727,1173.147399
21,25,3,1023,1018,5,0.995112414,3329,3.270137525,2556477,2511.274067
21,26,2,973,967,6,0.993833505,1950,2.016546019,1251861,1294.582213
21,27,4,941,470,471,0.49946865,2315,4.925531915,1101599,2343.82766
22,23,2,1004,1004,0,1,2058,2.049800797,1050050,1045.866534
22,24,1,1028,1028,0,1,1069,1.039883268,508280,494.4357977
22,25,2,981,977,4,0.995922528,2179,2.230296827,1817354,1860.137155
22,26,1,1035,1027,8,0.992270531,1252,1.219084713,958070,932.8821811
22,27,5,980,488,492,0.497959184,2767,5.670081967,1448115,2967.44877
23,24,1,979,979,0,1,987,1.008171604,545104,556.7967314
23,25,2,1025,1017,8,0.992195122,2043,2.008849558,2042757,2008.610619
23,26,3,1019,1010,9,0.991167812,3239,3.206930693,1915225,1896.262376
23,27,4,939,488,451,0.51970181,2601,5.329918033,1289622,2642.668033
24,25,1,997,987,10,0.98996991,1201,1.216818642,1363569,1381.528875
24,26,2,1045,1042,3,0.997129187,2286,2.193857965,1449902,1391.460653
24,27,5,978,461,517,0.471370143,2819,6.114967462,1495609,3244.27115
