src,dst,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
0,20,988.0,987.0,1.0,0.9989878542510121,6100.0,6.180344478216819,3138302.0,3179.6372847011144
0,21,919.0,918.0,1.0,0.998911860718172,5325.0,5.800653594771242,2839948.0,3093.6252723311545
0,22,923.0,920.0,3.0,0.9967497291440953,6238.0,6.780434782608696,3590161.0,3902.348913043478
0,23,1053.0,1051.0,2.0,0.9981006647673314,7429.0,7.068506184586108,3852665.0,3665.7136060894386
0,24,998.0,997.0,1.0,0.998997995991984,7585.0,7.607823470411233,4184541.0,4197.1323971915745
0,25,1046.0,1044.0,2.0,0.9980879541108987,8061.0,7.721264367816092,5305368.0,5081.770114942528
0,26,1027.0,1022.0,5.0,0.9951314508276533,5903.0,5.775929549902153,3630895.0,3552.7348336594914
0,27,1004.0,1002.0,2.0,0.99800796812749,3194.0,3.187624750499002,1894640.0,1890.8582834331337
1,2,981.0,981.0,0.0,1.0,1970.0,2.0081549439347604,1297781.0,1322.9164118246688
1,3,992.0,991.0,1.0,0.998991935483871,2975.0,3.002018163471241,1712623.0,1728.1765893037336
1,4,962.0,961.0,1.0,0.998960498960499,1998.0,2.0790842872008324,1301901.0,1354.735691987513
1,5,988.0,988.0,0.0,1.0,1070.0,1.082995951417004,1079821.0,1092.9362348178138
1,6,1050.0,1049.0,1.0,0.9990476190476191,2436.0,2.3222116301239275,1832722.0,1747.113441372736
1,7,965.0,959.0,6.0,0.9937823834196892,3601.0,3.7549530761209593,2503069.0,2610.082377476538
1,8,992.0,982.0,10.0,0.9899193548387096,4644.0,4.729124236252546,3247624.0,3307.152749490835
1,9,1012.0,1009.0,3.0,0.9970355731225297,5541.0,5.491575817641229,3898122.0,3863.3518334985133
1,10,986.0,983.0,3.0,0.9969574036511156,3733.0,3.797558494404883,2353594.0,2394.297049847406
1,11,952.0,952.0,0.0,1.0,2969.0,3.1186974789915967,1772499.0,1861.8686974789916
1,12,1047.0,1045.0,2.0,0.9980897803247374,4528.0,4.333014354066986,2659442.0,2544.9205741626793
1,13,981.0,980.0,1.0,0.9989806320081549,4902.0,5.002040816326531,2578308.0,2630.9265306122447
1,14,996.0,994.0,2.0,0.9979919678714859,4043.0,4.0674044265593565,2335104.0,2349.199195171026
1,15,995.0,992.0,3.0,0.9969849246231156,4101.0,4.134072580645161,2549070.0,2569.627016129032
1,16,1012.0,1006.0,6.0,0.9940711462450593,5328.0,5.296222664015905,3494925.0,3474.0805168986085
1,17,988.0,985.0,3.0,0.9969635627530364,5023.0,5.099492385786802,3145407.0,3193.3065989847714
1,18,996.0,993.0,3.0,0.9969879518072289,5379.0,5.4169184290030215,2993976.0,3015.081570996979
1,19,999.0,992.0,7.0,0.992992992992993,6527.0,6.579637096774194,3767861.0,3798.2469758064517
1,20,1021.0,1012.0,9.0,0.9911851126346719,5390.0,5.326086956521739,2945763.0,2910.833003952569
1,21,1017.0,1006.0,11.0,0.9891838741396264,5082.0,5.0516898608349905,2893051.0,2875.796222664016
1,22,1013.0,1007.0,6.0,0.9940769990128332,6033.0,5.991062562065541,3708035.0,3682.2591857000994
1,23,996.0,987.0,9.0,0.9909638554216867,6329.0,6.412360688956434,3369027.0,3413.401215805471
1,24,1012.0,1008.0,4.0,0.9960474308300395,6951.0,6.895833333333333,3943334.0,3912.0376984126983
1,25,918.0,911.0,7.0,0.9923747276688453,6876.0,7.54774972557629,4708188.0,5168.153677277717
1,26,986.0,979.0,7.0,0.9929006085192698,4921.0,5.026557711950971,3290947.0,3361.5393258426966
1,27,1023.0,1019.0,4.0,0.9960899315738025,4096.0,4.019627085377821,2352081.0,2308.224730127576
2,3,1055.0,1054.0,1.0,0.9990521327014218,1118.0,1.060721062618596,563452.0,534.584440227704
2,4,948.0,946.0,2.0,0.9978902953586498,1894.0,2.0021141649048624,799113.0,844.7283298097252
2,5,962.0,962.0,0.0,1.0,1080.0,1.1226611226611227,584845.0,607.9469854469854
2,6,1013.0,1011.0,2.0,0.998025666337611,2417.0,2.390702274975272,1277163.0,1263.26706231454
2,7,1004.0,993.0,11.0,0.9890438247011952,3923.0,3.9506545820745216,2192310.0,2207.764350453172
2,8,956.0,949.0,7.0,0.9926778242677824,4601.0,4.848261327713383,2735056.0,2882.040042149631
2,9,1006.0,999.0,7.0,0.9930417495029821,5596.0,5.601601601601602,3403695.0,3407.102102102102
2,10,996.0,991.0,5.0,0.9949799196787149,4113.0,4.150353178607467,2086140.0,2105.085771947528
2,11,1006.0,1006.0,0.0,1.0,3027.0,3.0089463220675943,1347601.0,1339.5636182902585
2,12,1006.0,999.0,7.0,0.9930417495029821,4297.0,4.301301301301302,2042057.0,2044.101101101101
2,13,983.0,979.0,4.0,0.9959308240081384,2995.0,3.059244126659857,1444183.0,1475.1613891726251
2,14,939.0,938.0,1.0,0.9989350372736954,1999.0,2.131130063965885,1087869.0,1159.775053304904
2,15,1029.0,1027.0,2.0,0.9980563654033042,2280.0,2.220058422590068,1430890.0,1393.271665043817
2,16,1007.0,1003.0,4.0,0.9960278053624627,3373.0,3.362911266201396,2293788.0,2286.9272183449652
2,17,994.0,991.0,3.0,0.9969818913480886,3145.0,3.173562058526741,1988237.0,2006.2936427850657
2,18,993.0,987.0,6.0,0.9939577039274925,4363.0,4.420466058763931,2021947.0,2048.57852077001
2,19,959.0,948.0,11.0,0.9885297184567258,5290.0,5.580168776371308,2707764.0,2856.2911392405063
2,20,1043.0,1034.0,9.0,0.9913710450623202,5528.0,5.346228239845261,2550842.0,2466.965183752418
2,21,1029.0,1015.0,14.0,0.9863945578231292,5203.0,5.126108374384237,2448874.0,2412.6837438423645
2,22,1059.0,1044.0,15.0,0.9858356940509915,6503.0,6.228927203065134,3468086.0,3321.9214559386974
2,23,1080.0,1068.0,12.0,0.9888888888888889,6564.0,6.146067415730337,3189215.0,2986.1563670411983
2,24,942.0,934.0,8.0,0.9915074309978769,6388.0,6.839400428265525,3373647.0,3612.041755888651
2,25,1054.0,1043.0,11.0,0.9895635673624289,7004.0,6.715244487056568,4517728.0,4331.474592521572
2,26,1012.0,1000.0,12.0,0.9881422924901185,5269.0,5.269,3014049.0,3014.049
2,27,988.0,987.0,1.0,0.9989878542510121,2102.0,2.1296859169199593,1143866.0,1158.9321175278621
3,4,1016.0,1016.0,0.0,1.0,1028.0,1.0118110236220472,404840.0,398.46456692913387
3,5,970.0,967.0,3.0,0.9969072164948454,1936.0,2.002068252326784,688845.0,712.3526370217166
3,6,1059.0,1058.0,1.0,0.9990557129367328,3223.0,3.0463137996219283,1502005.0,1419.664461247637
3,7,1036.0,1022.0,14.0,0.9864864864864865,4557.0,4.458904109589041,2337220.0,2286.908023483366
3,8,1005.0,988.0,17.0,0.9830845771144279,5287.0,5.351214574898785,2930777.0,2966.3734817813765
3,9,1039.0,1021.0,18.0,0.9826756496631376,6280.0,6.150832517140059,3706416.0,3630.1821743388837
3,10,959.0,947.0,12.0,0.9874869655891554,4092.0,4.321013727560718,2057176.0,2172.3083421330516
3,11,1035.0,1034.0,1.0,0.9990338164251208,2076.0,2.007736943907157,901832.0,872.1779497098646
3,12,1001.0,989.0,12.0,0.988011988011988,3471.0,3.5096056622851366,1605231.0,1623.0849342770475
3,13,1050.0,1049.0,1.0,0.9990476190476191,2108.0,2.009532888465205,1001584.0,954.7988560533842
3,14,965.0,965.0,0.0,1.0,1017.0,1.0538860103626944,598002.0,619.6911917098446
3,15,995.0,994.0,1.0,0.9989949748743718,1136.0,1.1428571428571428,843442.0,848.533199195171
3,16,968.0,963.0,5.0,0.9948347107438017,2219.0,2.304257528556594,1688406.0,1753.2772585669782
3,17,941.0,941.0,0.0,1.0,1973.0,2.0967056323060573,1381459.0,1468.0754516471839
3,18,1032.0,1022.0,10.0,0.9903100775193798,3511.0,3.435420743639922,1588142.0,1553.9549902152642
3,19,977.0,967.0,10.0,0.9897645854657113,4460.0,4.612202688728025,2287125.0,2365.175801447777
3,20,987.0,978.0,9.0,0.9908814589665653,4482.0,4.58282208588957,2053648.0,2099.8445807770963
3,21,1008.0,993.0,15.0,0.9851190476190477,5321.0,5.358509566968782,2441023.0,2458.2306143001006
3,22,990.0,973.0,17.0,0.9828282828282828,6191.0,6.362795477903392,3235763.0,3325.5529290853033
3,23,995.0,981.0,14.0,0.985929648241206,5227.0,5.328236493374108,2579667.0,2629.62996941896
3,24,1005.0,989.0,16.0,0.9840796019900497,6219.0,6.288169868554095,3312269.0,3349.1092012133468
3,25,1017.0,992.0,25.0,0.9754178957718781,5740.0,5.786290322580645,3842955.0,3873.9465725806454
3,26,982.0,971.0,11.0,0.9887983706720977,5308.0,5.466529351184346,2952589.0,3040.771369721936
3,27,984.0,984.0,0.0,1.0,1020.0,1.0365853658536586,601713.0,611.4969512195122
4,5,997.0,994.0,3.0,0.9969909729187563,1002.0,1.0080482897384306,262711.0,264.29678068410465
4,6,1000.0,992.0,8.0,0.992,2050.0,2.066532258064516,990441.0,998.4284274193549
4,7,961.0,940.0,21.0,0.9781477627471384,3265.0,3.473404255319149,1770311.0,1883.3095744680852
4,8,1019.0,992.0,27.0,0.9735034347399412,4433.0,4.46875,2587786.0,2608.655241935484
4,9,979.0,953.0,26.0,0.9734422880490297,4882.0,5.122770199370409,2979296.0,3126.2287513116476
4,10,1023.0,996.0,27.0,0.9736070381231672,3321.0,3.3343373493975905,1740450.0,1747.4397590361446
4,11,1022.0,1020.0,2.0,0.9980430528375733,1059.0,1.0382352941176471,500657.0,490.84019607843135
4,12,987.0,963.0,24.0,0.9756838905775076,2725.0,2.8296988577362407,1367535.0,1420.0778816199377
4,13,989.0,985.0,4.0,0.9959555106167847,2972.0,3.017258883248731,1277682.0,1297.1390862944163
4,14,1025.0,1024.0,1.0,0.9990243902439024,2129.0,2.0791015625,1042752.0,1018.3125
4,15,960.0,957.0,3.0,0.996875,2060.0,2.152560083594566,1194957.0,1248.6489028213166
4,16,994.0,992.0,2.0,0.9979879275653923,3269.0,3.2953629032258065,2121979.0,2139.091733870968
4,17,974.0,972.0,2.0,0.997946611909651,3020.0,3.1069958847736627,1810725.0,1862.8858024691358
4,18,1018.0,991.0,27.0,0.9734774066797642,3758.0,3.7921291624621594,1798405.0,1814.7376387487386
4,19,1044.0,1022.0,22.0,0.9789272030651341,5000.0,4.892367906066537,2613112.0,2556.861056751468
4,20,998.0,964.0,34.0,0.9659318637274549,3748.0,3.887966804979253,1753582.0,1819.0684647302905
4,21,996.0,962.0,34.0,0.9658634538152611,4311.0,4.481288981288981,2019884.0,2099.6715176715174
4,22,980.0,953.0,27.0,0.9724489795918367,5210.0,5.46694648478489,2784775.0,2922.1143756558236
4,23,1031.0,997.0,34.0,0.9670223084384093,4866.0,4.880641925777332,2314427.0,2321.3911735205616
4,24,1001.0,964.0,37.0,0.9630369630369631,5640.0,5.850622406639004,2893748.0,3001.8132780082988
4,25,988.0,946.0,42.0,0.9574898785425101,5689.0,6.013742071881607,3761213.0,3975.9122621564484
4,26,1040.0,1009.0,31.0,0.9701923076923077,4574.0,4.533201189296333,2643396.0,2619.8176412289395
4,27,1001.0,999.0,2.0,0.998001998001998,2037.0,2.039039039039039,960410.0,961.3713713713714
5,6,990.0,978.0,12.0,0.9878787878787879,1390.0,1.4212678936605316,711963.0,727.9785276073619
5,7,1026.0,979.0,47.0,0.9541910331384016,2874.0,2.9356486210418793,1627850.0,1662.768130745659
5,8,1010.0,961.0,49.0,0.9514851485148514,3722.0,3.8730489073881373,2239528.0,2330.414151925078
5,9,1045.0,995.0,50.0,0.9521531100478469,4586.0,4.609045226130653,2853560.0,2867.899497487437
5,10,1052.0,999.0,53.0,0.9496197718631179,3131.0,3.134134134134134,1564815.0,1566.3813813813813
5,11,989.0,982.0,7.0,0.9929221435793731,2025.0,2.0621181262729125,761315.0,775.2698574338085
5,12,1025.0,972.0,53.0,0.9482926829268292,3599.0,3.7026748971193415,1745457.0,1795.7376543209878
5,13,1041.0,1036.0,5.0,0.9951969260326609,4156.0,4.011583011583012,1678859.0,1620.5202702702702
5,14,951.0,949.0,2.0,0.9978969505783386,2929.0,3.0864067439409903,1277562.0,1346.2191780821918
5,15,991.0,983.0,8.0,0.9919273461150353,3108.0,3.1617497456765005,1558281.0,1585.2299084435401
5,16,1013.0,1007.0,6.0,0.9940769990128332,4351.0,4.320754716981132,2495934.0,2478.583912611718
5,17,944.0,939.0,5.0,0.9947033898305084,3849.0,4.099041533546326,2049605.0,2182.7529286474974
5,18,1007.0,952.0,55.0,0.945382323733863,4460.0,4.684873949579832,2062308.0,2166.2899159663866
5,19,941.0,890.0,51.0,0.9458023379383634,5165.0,5.803370786516854,2597420.0,2918.449438202247
5,20,981.0,927.0,54.0,0.944954128440367,4385.0,4.730312837108953,1986512.0,2142.947141316073
5,21,1015.0,946.0,69.0,0.9320197044334976,4097.0,4.3308668076109935,1958920.0,2070.739957716702
5,22,1078.0,1015.0,63.0,0.9415584415584416,5275.0,5.197044334975369,2871633.0,2829.1950738916257
5,23,1023.0,963.0,60.0,0.9413489736070382,5541.0,5.753894080996885,2551623.0,2649.6604361370714
5,24,1016.0,953.0,63.0,0.937992125984252,5859.0,6.1479538300104934,3012947.0,3161.539349422875
5,25,982.0,927.0,55.0,0.9439918533604889,6331.0,6.829557713052859,3990985.0,4305.269687162891
5,26,958.0,897.0,61.0,0.9363256784968684,3951.0,4.404682274247492,2313931.0,2579.633221850613
5,27,1007.0,1000.0,7.0,0.9930486593843099,3022.0,3.022,1286848.0,1286.848
6,7,1038.0,981.0,57.0,0.9450867052023122,1593.0,1.6238532110091743,969075.0,987.8440366972477
6,8,1031.0,981.0,50.0,0.9515033947623667,2453.0,2.5005096839959227,1591639.0,1622.4658511722732
6,9,950.0,896.0,54.0,0.9431578947368421,2886.0,3.220982142857143,1897506.0,2117.7522321428573
6,10,1013.0,956.0,57.0,0.9437314906219151,1736.0,1.8158995815899581,921609.0,964.026150627615
6,11,991.0,974.0,17.0,0.9828456104944501,1099.0,1.1283367556468173,626549.0,643.2741273100617
6,12,991.0,945.0,46.0,0.9535822401614531,2466.0,2.6095238095238096,1384686.0,1465.2761904761905
6,13,1014.0,995.0,19.0,0.9812623274161736,3136.0,3.151758793969849,1180926.0,1186.8603015075378
6,14,994.0,970.0,24.0,0.9758551307847082,3926.0,4.047422680412371,1793458.0,1848.9257731958762
6,15,1024.0,998.0,26.0,0.974609375,4214.0,4.222444889779559,2290865.0,2295.4559118236475
6,16,999.0,972.0,27.0,0.972972972972973,5245.0,5.3960905349794235,3075294.0,3163.882716049383
6,17,948.0,919.0,29.0,0.9694092827004219,4696.0,5.109902067464636,2477493.0,2695.8574537540803
6,18,998.0,952.0,46.0,0.9539078156312625,3443.0,3.616596638655462,1829669.0,1921.921218487395
6,19,983.0,933.0,50.0,0.9491353001017294,4358.0,4.670953912111468,2432121.0,2606.774919614148
6,20,981.0,920.0,61.0,0.9378185524974516,3423.0,3.7206521739130434,1721359.0,1871.0423913043478
6,21,974.0,921.0,53.0,0.9455852156057495,2898.0,3.1465798045602607,1499475.0,1628.0944625407167
6,22,1012.0,966.0,46.0,0.9545454545454546,3675.0,3.8043478260869565,2179775.0,2256.4958592132507
6,23,945.0,884.0,61.0,0.9354497354497354,4071.0,4.605203619909502,2004469.0,2267.4988687782807
6,24,964.0,903.0,61.0,0.9367219917012448,4439.0,4.915836101882613,2507145.0,2776.4617940199337
6,25,971.0,915.0,56.0,0.9423274974253347,5150.0,5.628415300546448,3526310.0,3853.8907103825136
6,26,977.0,909.0,68.0,0.9303991811668373,2808.0,3.089108910891089,1795458.0,1975.2013201320133
6,27,1022.0,995.0,27.0,0.9735812133072407,2134.0,2.144723618090452,931812.0,936.494472361809
7,8,1001.0,998.0,3.0,0.997002997002997,1052.0,1.0541082164328657,754559.0,756.0711422845692
7,9,1002.0,993.0,9.0,0.9910179640718563,2140.0,2.1550855991943605,1434390.0,1444.501510574018
7,10,1026.0,978.0,48.0,0.9532163742690059,3306.0,3.3803680981595092,2424365.0,2478.90081799591
7,11,1001.0,919.0,82.0,0.9180819180819181,2624.0,2.855277475516866,1582714.0,1722.2132752992384
7,12,969.0,927.0,42.0,0.9566563467492261,4049.0,4.367853290183387,2939598.0,3171.0873786407765
7,13,990.0,895.0,95.0,0.9040404040404041,4222.0,4.71731843575419,2071401.0,2314.414525139665
7,14,1062.0,944.0,118.0,0.8888888888888888,5301.0,5.615466101694915,2777581.0,2942.352754237288
7,15,1003.0,896.0,107.0,0.8933200398803589,5304.0,5.919642857142857,3057635.0,3412.5390625
7,16,1015.0,898.0,117.0,0.8847290640394089,6355.0,7.0768374164810695,3859895.0,4298.324053452116
7,17,1000.0,897.0,103.0,0.897,5951.0,6.634336677814939,3368302.0,3755.0746934225194
7,18,987.0,932.0,55.0,0.9442755825734549,5037.0,5.40450643776824,3439954.0,3690.9377682403433
7,19,1050.0,1008.0,42.0,0.96,6604.0,6.551587301587301,4686403.0,4649.209325396825
7,20,965.0,896.0,69.0,0.9284974093264249,4854.0,5.417410714285714,3182040.0,3551.3839285714284
7,21,1011.0,946.0,65.0,0.9357072205736894,4292.0,4.5369978858350954,3007099.0,3178.7515856236787
7,22,1025.0,947.0,78.0,0.9239024390243903,3977.0,4.199577613516367,3104546.0,3278.2956705385427
7,23,983.0,920.0,63.0,0.9359104781281791,5460.0,5.934782608695652,3582865.0,3894.4184782608695
7,24,997.0,918.0,79.0,0.9207622868605817,4818.0,5.248366013071895,3461847.0,3771.075163398693
7,25,1004.0,932.0,72.0,0.9282868525896414,5836.0,6.261802575107296,4677699.0,5018.990343347639
7,26,1029.0,943.0,86.0,0.9164237123420796,2999.0,3.180275715800636,2402886.0,2548.1293743372216
7,27,996.0,863.0,133.0,0.8664658634538153,3509.0,4.066048667439166,1889873.0,2189.8876013904983
8,9,991.0,982.0,9.0,0.9909182643794148,1168.0,1.189409368635438,740678.0,754.254582484725
8,10,994.0,919.0,75.0,0.9245472837022133,3006.0,3.2709466811751904,2409822.0,2622.221980413493
8,11,951.0,843.0,108.0,0.886435331230284,3181.0,3.7734282325029658,2035890.0,2415.0533807829183
8,12,994.0,902.0,92.0,0.9074446680080482,3854.0,4.2727272727272725,2993263.0,3318.4733924611974
8,13,1036.0,880.0,156.0,0.8494208494208494,4841.0,5.5011363636363635,2643619.0,3004.1125
8,14,1000.0,835.0,165.0,0.835,5438.0,6.512574850299401,3072718.0,3679.9017964071854
8,15,973.0,812.0,161.0,0.8345323741007195,5577.0,6.8682266009852215,3347089.0,4122.03078817734
8,16,1070.0,913.0,157.0,0.8532710280373832,7237.0,7.926615553121577,4536300.0,4968.565169769989
8,17,978.0,807.0,171.0,0.8251533742331288,6099.0,7.557620817843866,3648333.0,4520.858736059479
8,18,1006.0,885.0,121.0,0.8797216699801192,4739.0,5.3548022598870055,3502980.0,3958.169491525424
8,19,1007.0,910.0,97.0,0.9036742800397219,5572.0,6.123076923076923,4220732.0,4638.167032967033
8,20,1023.0,920.0,103.0,0.8993157380254154,4750.0,5.163043478260869,3255879.0,3538.9989130434783
8,21,987.0,868.0,119.0,0.8794326241134752,3672.0,4.2304147465437785,2741644.0,3158.5760368663596
8,22,1029.0,928.0,101.0,0.901846452866861,3215.0,3.4644396551724137,2596753.0,2798.2252155172414
8,23,1017.0,891.0,126.0,0.8761061946902655,4786.0,5.371492704826038,3280330.0,3681.6273849607182
8,24,1004.0,886.0,118.0,0.8824701195219123,3960.0,4.469525959367946,2910516.0,3285.006772009029
8,25,955.0,829.0,126.0,0.8680628272251308,4562.0,5.503015681544029,3769907.0,4547.535585042219
8,26,977.0,837.0,140.0,0.8567041965199591,2069.0,2.4719235364396654,1701164.0,2032.4540023894863
8,27,991.0,806.0,185.0,0.8133198789101918,3846.0,4.771712158808933,2202071.0,2732.0980148883373
9,10,983.0,868.0,115.0,0.8830111902339777,2179.0,2.51036866359447,1891843.0,2179.5426267281105
9,11,1063.0,865.0,198.0,0.8137347130761995,3792.0,4.383815028901734,2503669.0,2894.4150289017343
9,12,946.0,838.0,108.0,0.8858350951374208,2882.0,3.439140811455847,2405375.0,2870.3758949880666
9,13,971.0,760.0,211.0,0.7826982492276005,4360.0,5.7368421052631575,2660507.0,3500.6671052631577
9,14,1047.0,811.0,236.0,0.7745940783190067,5418.0,6.680641183723798,3299516.0,4068.4537607891493
9,15,1047.0,787.0,260.0,0.7516714422158548,5829.0,7.406607369758577,3605619.0,4581.472681067345
9,16,1023.0,784.0,239.0,0.7663734115347018,6559.0,8.366071428571429,4264339.0,5439.2079081632655
9,17,925.0,708.0,217.0,0.7654054054054054,5460.0,7.711864406779661,3443619.0,4863.868644067797
9,18,1010.0,872.0,138.0,0.8633663366336634,3950.0,4.529816513761468,3086062.0,3539.0619266055046
9,19,998.0,857.0,141.0,0.8587174348697395,4552.0,5.311551925320887,3549175.0,4141.394399066511
9,20,1026.0,864.0,162.0,0.8421052631578947,3745.0,4.3344907407407405,2653723.0,3071.4386574074074
9,21,998.0,813.0,185.0,0.814629258517034,2747.0,3.3788437884378846,2166141.0,2664.380073800738
9,22,1051.0,877.0,174.0,0.8344433872502379,2310.0,2.6339794754846064,2015528.0,2298.207525655644
9,23,1044.0,867.0,177.0,0.8304597701149425,3941.0,4.5455594002306805,2779372.0,3205.7347174163783
9,24,992.0,828.0,164.0,0.8346774193548387,3029.0,3.6582125603864735,2305698.0,2784.659420289855
9,25,997.0,800.0,197.0,0.802407221664995,3809.0,4.76125,3260514.0,4075.6425
9,26,1028.0,831.0,197.0,0.8083657587548638,1264.0,1.5210589651022863,1214858.0,1461.9229843561973
9,27,953.0,686.0,267.0,0.7198321091290661,3642.0,5.309037900874635,2173367.0,3168.173469387755
10,11,978.0,829.0,149.0,0.8476482617586912,2144.0,2.586248492159228,1154803.0,1393.0072376357057
10,12,971.0,971.0,0.0,1.0,1069.0,1.1009268795056644,763483.0,786.2852729145211
10,13,960.0,793.0,167.0,0.8260416666666667,2776.0,3.5006305170239598,1433179.0,1807.2875157629255
10,14,1031.0,865.0,166.0,0.8389912706110573,3880.0,4.485549132947977,2015026.0,2329.5098265895954
10,15,1012.0,836.0,176.0,0.8260869565217391,4709.0,5.632775119617225,2647105.0,3166.3935406698565
10,16,1027.0,848.0,179.0,0.8257059396299903,5357.0,6.317216981132075,3222431.0,3800.0365566037735
10,17,1029.0,833.0,196.0,0.8095238095238095,4620.0,5.546218487394958,2626740.0,3153.3493397358943
10,18,979.0,978.0,1.0,0.9989785495403473,2107.0,2.15439672801636,1341012.0,1371.1779141104294
10,19,993.0,991.0,2.0,0.9979859013091642,3317.0,3.347124117053481,2057623.0,2076.3097880928353
10,20,1056.0,1055.0,1.0,0.9990530303030303,2131.0,2.019905213270142,973090.0,922.3601895734597
10,21,999.0,999.0,0.0,1.0,1077.0,1.078078078078078,479603.0,480.08308308308307
10,22,1003.0,1002.0,1.0,0.9990029910269193,2036.0,2.031936127744511,1217123.0,1214.6936127744511
10,23,997.0,996.0,1.0,0.9989969909729187,3011.0,3.0230923694779115,1334943.0,1340.30421686747
10,24,1034.0,1032.0,2.0,0.9980657640232108,3209.0,3.1094961240310077,1752708.0,1698.360465116279
10,25,989.0,986.0,3.0,0.9969666329625885,4080.0,4.137931034482759,2997356.0,3039.914807302231
10,26,1028.0,1026.0,2.0,0.9980544747081712,1186.0,1.1559454191033138,884695.0,862.275828460039
10,27,997.0,820.0,177.0,0.8224674022066198,2927.0,3.569512195121951,1403422.0,1711.490243902439
11,12,1000.0,811.0,189.0,0.811,1510.0,1.8618988902589395,704057.0,868.134401972873
11,13,991.0,981.0,10.0,0.9899091826437941,2025.0,2.0642201834862384,527331.0,537.5443425076453
11,14,979.0,971.0,8.0,0.9918283963227783,2938.0,3.0257466529351182,1206362.0,1242.3913491246137
11,15,1055.0,1040.0,15.0,0.985781990521327,3281.0,3.1548076923076924,1785269.0,1716.6048076923078
11,16,973.0,960.0,13.0,0.986639260020555,4157.0,4.330208333333333,2460913.0,2563.4510416666667
11,17,1023.0,1004.0,19.0,0.9814271749755621,4067.0,4.050796812749004,2078052.0,2069.772908366534
11,18,972.0,789.0,183.0,0.8117283950617284,2214.0,2.806083650190114,956913.0,1212.8174904942966
11,19,1054.0,835.0,219.0,0.7922201138519924,3289.0,3.9389221556886227,1658852.0,1986.6491017964072
11,20,1048.0,813.0,235.0,0.7757633587786259,2549.0,3.13530135301353,1161420.0,1428.560885608856
11,21,1097.0,873.0,224.0,0.7958067456700091,3177.0,3.6391752577319587,1468418.0,1682.036655211913
11,22,1002.0,799.0,203.0,0.7974051896207585,3714.0,4.648310387984981,1999102.0,2502.005006257822
11,23,1024.0,821.0,203.0,0.8017578125,3285.0,4.0012180267965896,1519930.0,1851.3154689403166
11,24,1043.0,840.0,203.0,0.8053691275167785,4124.0,4.90952380952381,2117975.0,2521.3988095238096
11,25,1023.0,804.0,219.0,0.7859237536656891,4170.0,5.186567164179104,2790303.0,3470.526119402985
11,26,1015.0,794.0,221.0,0.7822660098522167,3161.0,3.9811083123425695,1896494.0,2388.5314861460956
11,27,988.0,981.0,7.0,0.992914979757085,1003.0,1.0224260958205913,277094.0,282.46075433231397
12,13,1020.0,794.0,226.0,0.7784313725490196,2198.0,2.7682619647355162,1023713.0,1289.3110831234258
12,14,972.0,728.0,244.0,0.7489711934156379,2648.0,3.6373626373626373,1266969.0,1740.342032967033
12,15,1027.0,770.0,257.0,0.7497565725413826,3924.0,5.096103896103896,2142714.0,2782.7454545454543
12,16,1007.0,761.0,246.0,0.7557100297914597,4323.0,5.680683311432326,2562531.0,3367.3206307490145
12,17,1013.0,760.0,253.0,0.7502467917077986,3821.0,5.027631578947369,2141211.0,2817.382894736842
