src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
2,6,2,1018,1001,17,0.983300589,2151,2.148851149,1601182,1599.582418
2,7,3,997,967,30,0.969909729,3096,3.201654602,2645433,2735.711479
2,8,4,988,966,22,0.977732794,3720,3.850931677,3326482,3443.563147
2,9,5,977,937,40,0.959058342,3881,4.141942369,3593728,3835.35539
2,10,3,1029,1002,27,0.973760933,3779,3.771457086,2831153,2825.501996
2,11,3,1010,992,18,0.982178218,2551,2.571572581,1723389,1737.287298
2,12,4,969,949,20,0.979360165,3348,3.527924131,2488502,2622.236038
2,13,3,999,981,18,0.981981982,2849,2.904179409,1918785,1955.948012
2,14,2,998,983,15,0.98496994,2332,2.372329603,1902221,1935.118006
2,15,2,1006,982,24,0.976143141,2265,2.306517312,2011889,2048.766802
2,16,3,1013,985,28,0.972359329,2886,2.929949239,2662608,2703.15533
2,17,3,1071,1048,23,0.978524743,3325,3.172709924,2959101,2823.569656
2,18,4,1004,965,39,0.961155378,3618,3.749222798,2719123,2817.744041
2,19,5,953,915,38,0.960125918,4379,4.78579235,3750974,4099.425137
2,20,5,965,934,31,0.967875648,4035,4.32012848,3027281,3241.200214
2,21,4,1006,970,36,0.964214712,4225,4.355670103,3194781,3293.58866
2,22,5,985,939,46,0.953299492,4377,4.661341853,3776024,4021.324814
2,23,6,1043,1008,35,0.966442953,4839,4.800595238,4005969,3974.175595
2,24,6,973,925,48,0.950668037,4837,5.229189189,4254550,4599.513514
2,25,6,1037,984,53,0.948891032,5367,5.454268293,5056925,5139.151423
2,26,4,1008,962,46,0.954365079,4206,4.372141372,3700395,3846.564449
2,27,2,1008,971,37,0.963293651,2332,2.401647786,1738014,1789.92173
3,4,1,1020,1016,4,0.996078431,1624,1.598425197,947848,932.9212598
3,5,2,996,970,26,0.973895582,1862,1.919587629,1169224,1205.385567
3,6,3,1012,1003,9,0.991106719,2676,2.667996012,1845204,1839.684945
3,7,4,981,957,24,0.975535168,3520,3.67816092,2977043,3110.807732
3,8,5,999,975,24,0.975975976,4109,4.214358974,3665145,3759.123077
3,9,6,1005,978,27,0.973134328,4315,4.41206544,4043790,4134.754601
3,10,4,1019,1006,13,0.987242395,3829,3.806163022,2923695,2906.257455
3,11,2,1013,1005,8,0.992102665,1997,1.987064677,1227039,1220.934328
3,12,3,992,971,21,0.978830645,2743,2.82492276,1914706,1971.890834
3,13,2,1031,1024,7,0.993210475,1883,1.838867188,1215957,1187.458008
3,14,1,986,986,0,1,1948,1.975659229,1464433,1485.226166
3,15,1,988,983,5,0.994939271,1677,1.706002035,1513648,1539.825025
3,16,2,1055,1049,6,0.994312796,1849,1.762631077,1961928,1870.28408
3,17,2,1021,1015,6,0.994123408,1896,1.867980296,1893431,1865.449261
3,18,3,1021,1001,20,0.980411361,2811,2.808191808,1922356,1920.435564
3,19,4,990,967,23,0.976767677,3721,3.847983454,3039210,3142.926577
3,20,4,1013,982,31,0.969397828,3750,3.818737271,2789922,2841.0611
3,21,5,1031,1001,30,0.970902037,4212,4.207792208,3089391,3086.304695
3,22,6,1057,1021,36,0.965941343,4601,4.506366308,3935786,3854.834476
3,23,5,998,964,34,0.965931864,4007,4.156639004,3309734,3433.334025
3,24,6,970,933,37,0.96185567,4379,4.693461951,4000408,4287.682744
3,25,5,961,924,37,0.961498439,4323,4.678571429,4120852,4459.796537
3,26,5,980,939,41,0.958163265,4174,4.44515442,3629059,3864.812567
3,27,1,1013,1006,7,0.993089832,1524,1.514910537,1013881,1007.833996
4,5,1,989,968,21,0.978766431,1211,1.251033058,541130,559.018595
4,6,2,1017,997,20,0.980334317,1885,1.890672016,1260162,1263.953862
4,7,3,1003,958,45,0.955134596,2940,3.068893528,2416141,2522.06785
4,8,4,994,936,58,0.941649899,3245,3.466880342,2916798,3116.237179
4,9,5,989,947,42,0.957532861,3614,3.81626188,3445066,3637.873284
4,10,3,1020,968,52,0.949019608,3184,3.289256198,2360037,2438.054752
4,11,1,980,953,27,0.97244898,1478,1.55089192,870225,913.1427072
4,12,2,1021,973,48,0.952987267,2364,2.429599178,1740127,1788.414183
4,13,3,1011,994,17,0.983184965,2243,2.256539235,1367910,1376.167002
4,14,2,971,961,10,0.989701339,1900,1.97710718,1519813,1581.491155
4,15,2,989,977,12,0.987866532,1937,1.982599795,1773967,1815.728762
4,16,3,1008,993,15,0.985119048,2389,2.405840886,2382366,2399.160121
4,17,3,973,955,18,0.981500514,2427,2.541361257,2277242,2384.546597
4,18,4,1015,967,48,0.95270936,2760,2.854188211,2000040,2068.293692
4,19,5,992,930,62,0.9375,3696,3.974193548,3184733,3424.444086
4,20,3,977,918,59,0.939611054,3273,3.565359477,2449692,2668.509804
4,21,4,999,942,57,0.942942943,3523,3.739915074,2672409,2836.952229
4,22,5,951,892,59,0.937960042,3605,4.041479821,3123765,3501.9787
4,23,4,976,898,78,0.920081967,3588,3.995545657,2920589,3252.326281
4,24,5,1035,966,69,0.933333333,4304,4.455486542,3861088,3996.985507
4,25,6,986,911,75,0.923935091,4222,4.634467618,4091323,4491.024149
4,26,4,1027,954,73,0.928919182,3724,3.903563941,3229329,3385.040881
4,27,2,1013,978,35,0.965449161,1768,1.807770961,1162781,1188.937628
5,6,1,1027,952,75,0.926971762,1775,1.864495798,1250573,1313.627101
5,7,2,988,882,106,0.892712551,2653,3.007936508,2233652,2532.485261
5,8,3,1014,894,120,0.881656805,3216,3.597315436,2927470,3274.574944
5,9,4,1022,895,127,0.875733855,3366,3.760893855,3279093,3663.791061
5,10,2,948,855,93,0.901898734,2980,3.485380117,2356365,2755.982456
5,11,2,995,922,73,0.926633166,1953,2.118221258,1391922,1509.67679
5,12,3,987,875,112,0.886524823,2925,3.342857143,2189245,2501.994286
5,13,4,962,907,55,0.942827443,2826,3.115766262,1867635,2059.134509
5,14,3,951,907,44,0.953732913,2553,2.81477398,1964174,2165.572216
5,15,3,1006,947,59,0.941351889,2569,2.712777191,2168373,2289.728617
5,16,4,1004,936,68,0.932270916,2998,3.202991453,2705021,2889.979701
5,17,4,1006,949,57,0.94333996,3246,3.420442571,2824869,2976.679663
5,18,5,943,808,135,0.856839873,2996,3.707920792,2316165,2866.540842
5,19,6,1059,901,158,0.850802644,4256,4.7236404,3757726,4170.617092
5,20,4,1018,880,138,0.864440079,3640,4.136363636,2857706,3247.393182
5,21,3,985,843,142,0.855837563,3521,4.176749703,2797086,3318.014235
5,22,4,987,843,144,0.854103343,3754,4.453143535,3337854,3959.494662
5,23,5,1006,860,146,0.854870775,4015,4.668604651,3379868,3930.07907
5,24,5,961,801,160,0.833506764,3991,4.982521848,3588312,4479.790262
5,25,6,991,823,168,0.830474268,4316,5.244228433,4217387,5124.407047
5,26,3,963,781,182,0.811007269,3370,4.314980794,3047756,3902.37644
5,27,3,1009,909,100,0.900891972,2356,2.591859186,1719701,1891.860286
6,7,1,953,900,53,0.944386149,1446,1.606666667,1162475,1291.638889
6,8,2,1047,973,74,0.929321872,1778,1.827338129,1841936,1893.048304
6,9,3,993,931,62,0.937562941,2000,2.148227712,2157178,2317.05478
6,10,1,1021,967,54,0.947110676,1816,1.877973113,1353560,1399.75181
6,11,1,1056,1035,21,0.980113636,1322,1.277294686,841484,813.0280193
6,12,2,1001,943,58,0.942057942,1900,2.014846235,1512742,1604.180276
6,13,3,976,927,49,0.949795082,2355,2.540453074,1395801,1505.718447
6,14,4,1004,924,80,0.920318725,2896,3.134199134,2000651,2165.20671
6,15,4,967,888,79,0.918304033,3012,3.391891892,2702717,3043.600225
6,16,5,1003,905,98,0.902293121,3328,3.677348066,3072679,3395.225414
6,17,5,987,893,94,0.904761905,3292,3.686450168,2796337,3131.396417
6,18,4,976,922,54,0.944672131,2652,2.876355748,2101804,2279.613883
6,19,5,1009,947,62,0.938553023,3412,3.602956705,3364957,3553.280887
6,20,3,999,939,60,0.93993994,2672,2.845580405,2062580,2196.57082
6,21,2,961,887,74,0.922996878,2180,2.457722661,1780182,2006.96956
6,22,3,1020,944,76,0.925490196,2412,2.555084746,2304057,2440.738347
6,23,4,1048,969,79,0.924618321,3281,3.385964912,2865231,2956.894737
6,24,4,998,930,68,0.931863727,3179,3.41827957,2994103,3219.465591
6,25,5,1016,924,92,0.909448819,3719,4.024891775,3910493,4232.135281
6,26,2,936,860,76,0.918803419,2035,2.36627907,1965439,2285.394186
6,27,2,1021,939,82,0.919686582,1847,1.966986155,1270427,1352.957401
7,8,1,951,939,12,0.987381703,1009,1.074547391,760418,809.8168264
7,9,2,965,946,19,0.980310881,1445,1.527484144,1345483,1422.286469
7,10,2,993,929,64,0.935548842,2155,2.319698601,2330784,2508.917115
7,11,2,1007,898,109,0.891757696,1926,2.144766147,1843201,2052.562361
7,12,3,1055,994,61,0.942180095,3330,3.350100604,3440976,3461.746479
7,13,4,998,839,159,0.840681363,3003,3.579261025,2628792,3133.244338
7,14,5,1072,907,165,0.84608209,3840,4.233737596,3415967,3766.22602
7,15,5,1006,821,185,0.81610338,3946,4.806333739,3944676,4804.721072
7,16,6,1017,809,208,0.795476893,3960,4.894932015,4078721,5041.682324
7,17,6,996,818,178,0.821285141,3959,4.839853301,3859694,4718.452323
7,18,5,987,900,87,0.911854103,3585,3.983333333,3892177,4324.641111
7,19,6,1013,929,84,0.917077986,4164,4.482238967,4996378,5378.232508
7,20,4,1009,916,93,0.907829534,3342,3.648471616,3334074,3639.818777
7,21,3,989,905,84,0.915065723,2853,3.152486188,3042006,3361.332597
7,22,4,1048,953,95,0.909351145,2691,2.823714586,3180567,3337.426023
7,23,5,1015,907,108,0.893596059,3641,4.014332966,3804213,4194.281147
7,24,5,968,858,110,0.886363636,3221,3.754079254,3632083,4233.19697
7,25,6,985,856,129,0.869035533,3743,4.372663551,4463021,5213.809579
7,26,3,1012,875,137,0.864624506,2130,2.434285714,2373661,2712.755429
7,27,3,974,772,202,0.792607803,2617,3.389896373,2316693,3000.897668
8,9,1,961,937,24,0.975026015,1002,1.069370331,678120,723.7139808
8,10,3,995,901,94,0.905527638,2166,2.40399556,2386008,2648.17758
8,11,3,1003,842,161,0.839481555,2267,2.69239905,2366694,2810.800475
8,12,4,971,867,104,0.892893924,2754,3.176470588,3092024,3566.348328
8,13,5,1052,833,219,0.791825095,3322,3.987995198,3096963,3717.842737
8,14,6,967,723,244,0.747673216,3382,4.677731674,3212745,4443.630705
8,15,6,961,729,232,0.758584807,3724,5.108367627,3883767,5327.526749
8,16,7,995,718,277,0.72160804,3788,5.275766017,4056032,5649.069638
8,17,7,988,732,256,0.740890688,3776,5.158469945,3864217,5278.984973
8,18,6,1009,863,146,0.855302279,3361,3.894553882,3869406,4483.668598
8,19,7,987,830,157,0.840932118,3411,4.109638554,4379694,5276.739759
8,20,5,961,827,134,0.860561915,2751,3.326481258,2977055,3599.824667
8,21,4,1017,857,160,0.842674533,2517,2.936989498,2840834,3314.85881
8,22,3,944,809,135,0.856991525,1874,2.316440049,2395951,2961.620519
8,23,6,1058,867,191,0.819470699,3096,3.570934256,3463381,3994.672434
8,24,4,972,796,176,0.818930041,2670,3.354271357,3075077,3863.16206
8,25,5,1043,861,182,0.825503356,3392,3.93960511,4253125,4939.75029
8,26,2,1012,815,197,0.805335968,1521,1.866257669,1843518,2261.985276
8,27,4,1004,709,295,0.706175299,2700,3.808180536,2523762,3559.607898
9,10,2,1007,852,155,0.846077458,1485,1.742957746,1964643,2305.919014
9,11,4,1059,823,236,0.777148253,2463,2.992709599,2674489,3249.682868
9,12,3,1016,843,173,0.829724409,2320,2.752075919,2761657,3275.986951
9,13,6,987,714,273,0.723404255,2851,3.992997199,2884474,4039.879552
9,14,7,1016,669,347,0.658464567,3169,4.736920777,3195811,4776.99701
9,15,7,1003,660,343,0.658025922,3513,5.322727273,3728068,5648.587879
9,16,8,999,667,332,0.667667668,3615,5.419790105,3983637,5972.469265
9,17,8,988,641,347,0.648785425,3326,5.188767551,3609958,5631.75975
9,18,7,998,788,210,0.789579158,2721,3.453045685,3316808,4209.147208
9,19,5,1020,800,220,0.784313725,2950,3.6875,3884082,4855.1025
9,20,4,1000,800,200,0.8,2250,2.8125,2507036,3133.795
9,21,3,968,750,218,0.774793388,1776,2.368,2138991,2851.988
9,22,2,958,746,212,0.778705637,1387,1.85924933,1835193,2460.044236
9,23,4,1009,796,213,0.788899901,2452,3.08040201,2857420,3589.723618
9,24,3,981,751,230,0.765545362,2184,2.908122503,2629741,3501.652463
9,25,4,986,760,226,0.770791075,2644,3.478947368,3487904,4589.347368
9,26,1,1021,796,225,0.779627816,1246,1.565326633,1451057,1822.93593
9,27,5,1011,647,364,0.639960435,2568,3.969088099,2520020,3894.930448
10,11,2,983,795,188,0.808748728,2017,2.537106918,1449411,1823.158491
10,12,1,984,979,5,0.994918699,1862,1.901940756,1347956,1376.870276
10,13,4,991,770,221,0.776992936,2454,3.187012987,1859330,2414.714286
10,14,5,984,721,263,0.732723577,2842,3.941747573,2284495,3168.509015
10,15,5,1032,751,281,0.727713178,3557,4.736351531,3336752,4443.078562
10,16,6,997,730,267,0.73219659,3384,4.635616438,3225952,4419.112329
10,17,6,1040,760,280,0.730769231,3388,4.457894737,3114914,4098.571053
10,18,2,1003,959,44,0.956131605,2378,2.479666319,2276826,2374.16684
10,19,4,962,936,26,0.972972973,2825,3.018162393,3006023,3211.563034
10,20,2,1014,1004,10,0.990138067,1834,1.826693227,1173869,1169.192231
10,21,1,1060,1049,11,0.989622642,1610,1.534795043,1023801,975.9780744
10,22,2,1011,1003,8,0.992087043,1482,1.477567298,1335441,1331.44666
10,23,3,996,987,9,0.990963855,2499,2.531914894,1995024,2021.300912
10,24,3,1023,1002,21,0.979472141,2304,2.299401198,2056036,2051.932136
10,25,4,997,967,30,0.969909729,2841,2.93795243,3093371,3198.935884
10,26,1,991,969,22,0.977800202,1227,1.26625387,1008055,1040.304438
10,27,3,986,759,227,0.769776876,2605,3.432147563,1955058,2575.833992
11,12,1,959,758,201,0.790406674,1282,1.691292876,835697,1102.502639
11,13,2,1029,950,79,0.923226433,1644,1.730526316,760407,800.4284211
11,14,3,1010,907,103,0.898019802,2257,2.488423374,1419639,1565.202867
11,15,3,1054,927,127,0.879506641,2617,2.823085221,2268006,2446.608414
11,16,4,1004,891,113,0.887450199,2690,3.019079686,2439053,2737.433221
11,17,4,1012,876,136,0.865612648,2610,2.979452055,2168034,2474.924658
11,18,3,1003,800,203,0.797607178,1674,2.0925,1134078,1417.5975
11,19,4,993,772,221,0.777442095,2314,2.997409326,2030520,2630.207254
11,20,2,1034,802,232,0.775628627,1964,2.448877805,1434191,1788.26808
11,21,3,961,759,202,0.789802289,2164,2.851119895,1570684,2069.412385
11,22,4,977,765,212,0.783009212,2457,3.211764706,2141665,2799.562092
11,23,3,983,740,243,0.752797558,2190,2.959459459,1801166,2434.008108
11,24,4,973,714,259,0.73381295,2467,3.455182073,2244404,3143.422969
11,25,5,1016,770,246,0.757874016,2830,3.675324675,2866308,3722.477922
11,26,3,1017,738,279,0.725663717,2310,3.130081301,2071449,2806.841463
11,27,1,926,840,86,0.90712743,1214,1.445238095,561664,668.647619
12,13,2,1002,713,289,0.711576846,1541,2.161290323,1014393,1422.71108
12,14,3,1050,713,337,0.679047619,2166,3.037868163,1657409,2324.556802
12,15,4,972,652,320,0.670781893,2480,3.803680982,2259303,3465.18865
12,16,5,987,640,347,0.648429585,2370,3.703125,2313289,3614.514063
12,17,4,994,643,351,0.646881288,2300,3.576982893,2086567,3245.049767
12,18,1,983,937,46,0.953204476,1581,1.687299893,1260063,1344.784418
12,19,2,1020,991,29,0.971568627,2031,2.049445005,2046253,2064.836529
12,20,1,1012,986,26,0.9743083,1334,1.352941176,760137,770.9300203
12,21,2,1063,1034,29,0.972718721,1764,1.705996132,1122919,1085.995164
12,22,3,980,944,36,0.963265306,1985,2.102754237,1763917,1868.556144
12,23,2,969,935,34,0.964912281,1575,1.684491979,1276291,1365.017112
12,24,3,951,916,35,0.963196635,2161,2.359170306,2000525,2183.979258
12,25,4,958,912,46,0.951983299,2404,2.635964912,2653699,2909.757675
12,26,2,998,940,58,0.941883768,2012,2.140425532,1944941,2069.08617
12,27,2,974,672,302,0.689938398,1641,2.441964286,1128296,1679.011905
13,14,1,1036,991,45,0.956563707,1362,1.374369324,865088,872.9445005
13,15,3,994,920,74,0.92555332,2134,2.319565217,2150225,2337.201087
13,16,3,1005,950,55,0.945273632,1885,1.984210526,2100096,2210.627368
13,17,2,1050,982,68,0.935238095,1617,1.646639511,1609342,1638.841141
13,18,1,970,694,276,0.715463918,1199,1.727665706,713319,1027.837176
13,19,2,1007,648,359,0.643495531,1722,2.657407407,1482081,2287.162037
13,20,3,1008,642,366,0.636904762,2055,3.200934579,1602231,2495.686916
13,21,4,986,633,353,0.64198783,2300,3.633491311,1779790,2811.674566
13,22,5,1006,626,380,0.622266402,2409,3.848242812,2128356,3399.929712
13,23,4,986,608,378,0.61663286,1994,3.279605263,1728309,2842.613487
13,24,5,981,619,362,0.630988787,2227,3.597738288,2161962,3492.668821
13,25,3,1040,630,410,0.605769231,2264,3.593650794,2296852,3645.796825
13,26,5,1009,626,383,0.620416254,2471,3.947284345,2238067,3575.186901
13,27,1,996,985,11,0.988955823,1056,1.072081218,300186,304.7573604
14,15,2,946,925,21,0.977801268,1797,1.942702703,1814178,1961.273514
14,16,2,974,963,11,0.988706366,1568,1.628245067,1595774,1657.086189
14,17,1,1034,1018,16,0.984526112,1262,1.239685658,1092805,1073.482318
14,18,2,1030,660,370,0.640776699,1535,2.325757576,1180268,1788.284848
14,19,3,1013,551,462,0.543928924,1953,3.54446461,1744700,3166.424682
14,20,4,971,511,460,0.526261586,2083,4.076320939,1704387,3335.395303
14,21,5,1016,550,466,0.541338583,2367,4.303636364,1932160,3513.018182
14,22,6,995,519,476,0.52160804,2397,4.61849711,2204663,4247.905588
14,23,5,1004,537,467,0.534860558,2294,4.271880819,2081649,3876.441341
14,24,6,952,474,478,0.49789916,2172,4.582278481,2137042,4508.527426
14,25,4,1009,520,489,0.515361744,2415,4.644230769,2454023,4719.275
14,26,6,1011,497,514,0.491592483,2446,4.921529175,2323330,4674.708249
14,27,2,1012,955,57,0.943675889,1727,1.808376963,1116556,1169.168586
15,16,1,1047,1038,9,0.991404011,1132,1.090558767,973143,937.517341
15,17,2,946,929,17,0.982029598,1754,1.888051668,1538214,1655.77395
15,18,4,996,557,439,0.559236948,1896,3.403949731,1808344,3246.578097
15,19,5,982,468,514,0.476578411,2172,4.641025641,2215844,4734.709402
15,20,5,995,482,513,0.484422111,2278,4.726141079,2098834,4354.427386
15,21,6,968,467,501,0.482438017,2265,4.850107066,2106287,4510.250535
15,22,7,987,449,538,0.45491388,2348,5.229398664,2332220,5194.253898
15,23,6,991,446,545,0.450050454,2267,5.082959641,2248728,5041.991031
15,24,7,987,439,548,0.444782168,2284,5.202733485,2361545,5379.373576
15,25,6,978,429,549,0.438650307,2292,5.342657343,2468634,5754.391608
15,26,6,1034,436,598,0.421663443,2259,5.181192661,2276014,5220.215596
15,27,2,995,902,93,0.906532663,1853,2.054323725,1788086,1982.356984
16,17,1,1018,1010,8,0.992141454,1049,1.038613861,819296,811.1841584
16,18,4,1000,487,513,0.487,1740,3.572895277,1739188,3571.227926
16,19,5,1007,399,608,0.396226415,1918,4.807017544,2023160,5070.576441
16,20,6,973,393,580,0.403905447,1936,4.926208651,1844244,4692.732824
16,21,7,982,405,577,0.412423625,2064,5.096296296,1953068,4822.390123
16,22,8,1001,412,589,0.411588412,2226,5.402912621,2280532,5535.271845
16,23,7,930,393,537,0.422580645,2090,5.318066158,2107945,5363.727735
16,24,8,953,372,581,0.390346275,2083,5.599462366,2164816,5819.397849
16,25,6,998,369,629,0.369739479,1986,5.382113821,2199600,5960.97561
16,26,7,948,354,594,0.373417722,1881,5.313559322,1920483,5425.09322
16,27,3,996,895,101,0.898594378,1979,2.211173184,2079034,2322.943017
17,18,3,967,411,556,0.425025853,1447,3.520681265,1325018,3223.888078
17,19,4,989,358,631,0.3619818,1775,4.958100559,1776012,4960.927374
17,20,5,982,355,627,0.361507128,1762,4.963380282,1575394,4437.729577
17,21,6,952,311,641,0.326680672,1603,5.154340836,1494003,4803.868167
17,22,7,1021,362,659,0.354554358,1908,5.270718232,1865228,5152.563536
17,23,6,998,331,667,0.331663327,1686,5.093655589,1611039,4867.187311
17,24,7,985,344,641,0.349238579,1884,5.476744186,1901547,5527.752907
17,25,5,1010,333,677,0.32970297,1895,5.690690691,1988166,5970.468468
17,26,7,1011,364,647,0.360039565,1980,5.43956044,1950142,5357.532967
17,27,3,972,865,107,0.889917695,1944,2.247398844,1741688,2013.512139
18,19,1,1039,913,126,0.878729548,1435,1.571741512,1389190,1521.566265
18,20,2,1022,877,145,0.858121331,1845,2.103762828,1646641,1877.583808
18,21,3,1007,842,165,0.836146971,2127,2.526128266,1851531,2198.967933
18,22,4,977,799,178,0.817809621,2198,2.750938673,2283614,2858.090113
18,23,3,1036,874,162,0.843629344,1791,2.049199085,1853222,2120.391304
18,24,4,980,831,149,0.847959184,1855,2.232250301,2258641,2717.979543
18,25,2,1003,845,158,0.842472582,1728,2.044970414,2273150,2690.118343
18,26,3,1023,815,208,0.796676442,2404,2.949693252,2571451,3155.154601
18,27,2,1002,504,498,0.502994012,1126,2.234126984,748854,1485.821429
19,20,2,1020,986,34,0.966666667,1966,1.993914807,1970846,1998.829615
19,21,3,960,927,33,0.965625,2368,2.554476807,2362304,2548.332255
19,22,3,968,942,26,0.973140496,2111,2.240976645,2510117,2664.667728
19,23,1,975,957,18,0.981538462,1751,1.829676071,1741831,1820.095089
19,24,2,974,958,16,0.983572895,1741,1.817327766,2194489,2290.69833
19,25,1,989,968,21,0.978766431,1179,1.217975207,1610321,1663.554752
19,26,4,985,912,73,0.925888325,2632,2.885964912,3208623,3518.226974
19,27,3,1042,421,621,0.40403071,1540,3.657957245,1393167,3309.185273
20,21,1,982,980,2,0.99796334,1028,1.048979592,419571,428.1336735
20,22,2,1016,1009,7,0.993110236,1552,1.538156591,1187223,1176.6333
20,23,1,1041,1020,21,0.979827089,1522,1.492156863,890957,873.4872549
20,24,2,960,940,20,0.979166667,1562,1.661702128,1200447,1277.071277
20,25,3,1009,971,38,0.962338949,2383,2.454170958,2398432,2470.063852
20,26,3,990,948,42,0.957575758,2132,2.248945148,1747714,1843.580169
20,27,3,983,392,591,0.398779247,1409,3.594387755,1064944,2716.693878
21,22,1,1038,1033,5,0.995183044,1266,1.225556631,902504,873.6727977
21,23,2,1002,980,22,0.978043912,1495,1.525510204,1086824,1109.004082
21,24,2,995,965,30,0.969849246,1519,1.574093264,1364301,1413.78342
21,25,3,1059,1021,38,0.964117092,2387,2.337904016,2586946,2533.737512
21,26,2,978,946,32,0.967280164,1545,1.633192389,1384065,1463.070825
21,27,4,1009,384,625,0.380574827,1426,3.713541667,1068029,2781.325521
22,23,2,959,928,31,0.967674661,1490,1.605603448,1281940,1381.400862
22,24,1,1019,983,36,0.964671246,1581,1.608341811,1264517,1286.385554
22,25,2,1007,968,39,0.961271102,1899,1.96177686,2160251,2231.664256
22,26,1,1030,998,32,0.968932039,1109,1.111222445,938798,940.6793587
22,27,5,975,336,639,0.344615385,1368,4.071428571,1215729,3618.241071
23,24,1,1020,1015,5,0.995098039,1156,1.138916256,753026,741.8975369
23,25,2,1014,996,18,0.982248521,1851,1.858433735,1819026,1826.331325
23,26,3,995,921,74,0.925628141,2151,2.335504886,1985621,2155.940282
