src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
1,22,5,973,964,9,0.990750257,4663,4.837136929,4339712,4501.775934
1,23,6,1035,1016,19,0.981642512,5164,5.082677165,4513136,4442.062992
1,24,6,1017,1003,14,0.986234022,5392,5.375872383,4956987,4942.160518
1,25,7,1013,995,18,0.982230997,5689,5.71758794,5662997,5691.454271
1,26,4,993,977,16,0.98388721,4468,4.573183214,4151881,4249.622313
1,27,4,1016,1000,16,0.984251969,3184,3.184,2525829,2525.829
2,3,1,947,936,11,0.988384372,1852,1.978632479,1219792,1303.196581
2,4,2,962,953,9,0.990644491,1744,1.830010493,1118574,1173.739769
2,5,1,979,978,1,0.99897855,999,1.021472393,554996,567.4805726
2,6,2,1001,982,19,0.981018981,2139,2.178207739,1690641,1721.630346
2,7,3,1026,999,27,0.973684211,3154,3.157157157,2680544,2683.227227
2,8,4,1015,989,26,0.974384236,3741,3.782608696,3312839,3349.685541
2,9,5,1046,1012,34,0.96749522,4241,4.190711462,3963651,3916.651186
2,10,3,1029,1000,29,0.971817298,3806,3.806,2927162,2927.162
2,11,3,951,934,17,0.98212408,2366,2.533190578,1738755,1861.622056
2,12,4,1005,980,25,0.975124378,3451,3.521428571,2620652,2674.134694
2,13,3,986,975,11,0.988843813,2934,3.009230769,1944935,1994.805128
2,14,2,973,959,14,0.985611511,2473,2.578727842,1977067,2061.592284
2,15,2,958,943,15,0.98434238,2335,2.476139979,2070709,2195.873807
2,16,3,1034,1005,29,0.971953578,3080,3.064676617,2820430,2806.39801
2,17,3,1032,1010,22,0.978682171,3431,3.397029703,3075314,3044.865347
2,18,4,965,939,26,0.973056995,3621,3.856230032,2739480,2917.444089
2,19,5,1001,962,39,0.961038961,4678,4.862785863,4082580,4243.846154
2,20,5,1002,959,43,0.957085828,4151,4.328467153,3198314,3335.051095
2,21,4,985,960,25,0.974619289,4234,4.410416667,3245050,3380.260417
2,22,5,1030,986,44,0.957281553,4579,4.644016227,3996251,4052.992901
2,23,6,991,947,44,0.955600404,4638,4.897571278,3877902,4094.933474
2,24,6,976,942,34,0.965163934,4845,5.143312102,4245312,4506.700637
2,25,6,1031,986,45,0.956353055,5366,5.442190669,5134237,5207.136917
2,26,4,1017,975,42,0.958702065,4287,4.396923077,3734844,3830.609231
2,27,2,1030,997,33,0.967961165,2565,2.572718154,1894933,1900.634905
3,4,1,1062,1057,5,0.995291902,1761,1.666035951,1076011,1017.985809
3,5,2,1046,1012,34,0.96749522,2015,1.991106719,1326148,1310.422925
3,6,3,993,978,15,0.98489426,2599,2.657464213,1819443,1860.371166
3,7,4,975,953,22,0.977435897,3589,3.766002099,3044254,3194.390346
3,8,5,980,957,23,0.976530612,4026,4.206896552,3534930,3693.761755
3,9,6,923,900,23,0.975081257,3942,4.38,3707272,4119.191111
3,10,4,981,966,15,0.98470948,3664,3.792960663,2777056,2874.799172
3,11,2,976,966,10,0.989754098,1893,1.959627329,1163666,1204.623188
3,12,3,1021,1001,20,0.980411361,2889,2.886113886,2065577,2063.513487
3,13,2,1006,1001,5,0.995029821,1904,1.902097902,1214636,1213.422577
3,14,1,1011,1010,1,0.99901088,1994,1.974257426,1549125,1533.787129
3,15,1,1020,1014,6,0.994117647,1662,1.639053254,1548713,1527.330375
3,16,2,998,995,3,0.996993988,1693,1.701507538,1811389,1820.491457
3,17,2,1056,1050,6,0.994318182,2067,1.968571429,2071239,1972.608571
3,18,3,1026,1006,20,0.980506823,2865,2.847912525,1948031,1936.412525
3,19,4,973,949,24,0.975334018,3640,3.835616438,2959777,3118.837724
3,20,4,971,947,24,0.975283213,3650,3.854276663,2746441,2900.148891
3,21,5,1019,992,27,0.973503435,4268,4.302419355,3149096,3174.491935
3,22,6,1032,1004,28,0.972868217,4574,4.555776892,3899029,3883.49502
3,23,5,1014,988,26,0.974358974,4215,4.266194332,3476231,3518.452429
3,24,6,995,960,35,0.964824121,4393,4.576041667,3935524,4099.504167
3,25,5,989,956,33,0.966632963,4400,4.60251046,4234548,4429.443515
3,26,5,998,956,42,0.957915832,4209,4.402719665,3694541,3864.582636
3,27,1,1069,1061,8,0.99251637,1673,1.576814326,1184967,1116.839774
4,5,1,994,969,25,0.974849095,1302,1.343653251,669850,691.2796698
4,6,2,1018,991,27,0.973477407,1931,1.948536831,1353417,1365.708375
4,7,3,988,948,40,0.95951417,2895,3.053797468,2420158,2552.909283
4,8,4,993,942,51,0.948640483,3303,3.506369427,2924551,3104.618896
4,9,5,1006,944,62,0.938369781,3552,3.762711864,3424473,3627.619703
4,10,3,992,949,43,0.956653226,3087,3.252897787,2317412,2441.951528
4,11,1,1001,973,28,0.972027972,1518,1.56012333,905798,930.9331963
4,12,2,1007,952,55,0.945382324,2384,2.504201681,1721893,1808.711134
4,13,3,1018,996,22,0.978388998,2277,2.286144578,1369245,1374.743976
4,14,2,994,982,12,0.987927565,1831,1.864562118,1503613,1531.174134
4,15,2,1007,985,22,0.978152929,1876,1.904568528,1740551,1767.056853
4,16,3,1002,974,28,0.972055888,2309,2.37063655,2341620,2404.12731
4,17,3,993,967,26,0.973816717,2536,2.62254395,2450652,2534.283351
4,18,4,983,933,50,0.9491353,2807,3.008574491,2065452,2213.77492
4,19,5,1063,1005,58,0.945437441,3881,3.861691542,3388790,3371.930348
4,20,3,1002,943,59,0.941117764,3223,3.417815483,2409537,2555.182397
4,21,4,967,904,63,0.934850052,3435,3.799778761,2576557,2850.173673
4,22,5,970,905,65,0.932989691,3673,4.058563536,3156503,3487.848619
4,23,4,992,916,76,0.923387097,3697,4.036026201,3051371,3331.191048
4,24,5,1001,936,65,0.935064935,4104,4.384615385,3656387,3906.396368
4,25,6,995,923,72,0.927638191,4169,4.516793066,4104563,4446.980498
4,26,4,1002,929,73,0.927145709,3641,3.91926803,3166933,3408.96986
4,27,2,1004,973,31,0.969123506,1865,1.916752312,1219707,1253.552929
5,6,1,985,913,72,0.926903553,1749,1.915662651,1246962,1365.785323
5,7,2,967,854,113,0.883143744,2640,3.091334895,2294053,2686.244731
5,8,3,952,841,111,0.883403361,2934,3.488703924,2652593,3154.093936
5,9,4,1012,892,120,0.881422925,3579,4.012331839,3424141,3838.723094
5,10,2,990,898,92,0.907070707,3202,3.565701559,2560267,2851.076837
5,11,2,1034,957,77,0.925531915,2007,2.097178683,1472883,1539.062696
5,12,3,956,853,103,0.892259414,2788,3.268464244,2104931,2467.679953
5,13,4,1027,953,74,0.927945472,3036,3.185729276,2016219,2115.654774
5,14,3,981,922,59,0.939857288,2614,2.835140998,2061563,2235.968547
5,15,3,996,945,51,0.948795181,2619,2.771428571,2229939,2359.72381
5,16,4,1058,976,82,0.922495274,3270,3.350409836,2973614,3046.735656
5,17,4,1027,944,83,0.919182084,3456,3.661016949,3017609,3196.619703
5,18,5,1011,866,145,0.856577646,3230,3.729792148,2520362,2910.34873
5,19,6,1021,878,143,0.859941234,4157,4.734624146,3734159,4253.028474
5,20,4,938,800,138,0.852878465,3357,4.19625,2680431,3350.53875
5,21,3,1007,871,136,0.864945382,3708,4.25717566,3024742,3472.723307
5,22,4,970,837,133,0.862886598,3722,4.446833931,3373007,4029.876941
5,23,5,978,830,148,0.848670757,3931,4.736144578,3350545,4036.801205
5,24,5,982,850,132,0.865580448,4226,4.971764706,3864633,4546.627059
5,25,6,944,800,144,0.847457627,4259,5.32375,4207095,5258.86875
5,26,3,1047,888,159,0.848137536,3703,4.170045045,3394292,3822.400901
5,27,3,983,873,110,0.88809766,2420,2.772050401,1811280,2074.776632
6,7,1,986,927,59,0.940162272,1522,1.641855448,1220480,1316.591154
6,8,2,1004,938,66,0.934262948,1712,1.825159915,1731912,1846.38806
6,9,3,980,914,66,0.932653061,1909,2.088621444,2078930,2274.540481
6,10,1,1011,960,51,0.949554896,1855,1.932291667,1318877,1373.830208
6,11,1,1026,993,33,0.967836257,1289,1.298086606,849346,855.3333333
6,12,2,963,907,56,0.94184839,1846,2.035281147,1490130,1642.92172
6,13,3,979,928,51,0.947906027,2287,2.464439655,1330505,1433.733836
6,14,4,1006,926,80,0.920477137,2875,3.10475162,2032881,2195.335853
6,15,4,1018,941,77,0.924361493,3203,3.403825717,2826237,3003.439957
6,16,5,1004,928,76,0.924302789,3431,3.697198276,3170797,3416.807112
6,17,5,999,904,95,0.904904905,3378,3.736725664,2971719,3287.299779
6,18,4,1046,981,65,0.937858509,2823,2.877675841,2324543,2369.56473
6,19,5,978,923,55,0.943762781,3350,3.629469122,3363834,3644.457205
6,20,3,984,921,63,0.93597561,2609,2.832790445,2015666,2188.562432
6,21,2,1001,933,68,0.932067932,2398,2.570203644,1942022,2081.481243
6,22,3,1000,930,70,0.93,2469,2.65483871,2341931,2518.205376
6,23,4,998,925,73,0.926853707,3048,3.295135135,2641558,2855.738378
6,24,4,998,934,64,0.935871743,3093,3.311563169,2916334,3122.413276
6,25,5,996,917,79,0.920682731,3626,3.954198473,3866066,4215.993457
6,26,2,1018,941,77,0.924361493,2164,2.29968119,2118820,2251.668438
6,27,2,999,922,77,0.922922923,1746,1.893709328,1210198,1312.579176
7,8,1,952,936,16,0.983193277,1040,1.111111111,794262,848.5705128
7,9,2,992,969,23,0.976814516,1503,1.551083591,1400330,1445.128999
7,10,2,1024,965,59,0.942382813,2185,2.264248705,2392543,2479.319171
7,11,2,1028,911,117,0.88618677,2152,2.362239297,2046411,2246.334797
7,12,3,950,894,56,0.941052632,2955,3.305369128,3106194,3474.489933
7,13,4,1044,882,162,0.844827586,2972,3.369614512,2565674,2908.927438
7,14,5,1054,890,164,0.844402277,3754,4.217977528,3353368,3767.829213
7,15,5,1014,828,186,0.816568047,4017,4.851449275,4029376,4866.396135
7,16,6,990,805,185,0.813131313,3947,4.90310559,4150883,5156.376398
7,17,6,1027,827,200,0.805258033,4061,4.910519952,4004545,4842.255139
7,18,5,1000,899,101,0.899,3540,3.937708565,3832809,4263.413793
7,19,6,1012,918,94,0.907114625,4073,4.436819172,4930368,5370.771242
7,20,4,965,881,84,0.912953368,3202,3.634506243,3256705,3696.600454
7,21,3,1024,937,87,0.915039063,2991,3.192102455,3156395,3368.61793
7,22,4,1028,929,99,0.903696498,2620,2.820236814,3117340,3355.586652
7,23,5,994,898,96,0.903420523,3466,3.859688196,3772476,4200.975501
7,24,5,1027,885,142,0.861733204,3328,3.760451977,3634942,4107.279096
7,25,6,970,850,120,0.87628866,3744,4.404705882,4493954,5287.004706
7,26,3,951,846,105,0.889589905,2042,2.413711584,2279463,2694.400709
7,27,3,954,780,174,0.817610063,2643,3.388461538,2343237,3004.15
8,9,1,1082,1056,26,0.975970425,1146,1.085227273,771563,730.6467803
8,10,3,987,864,123,0.875379939,2021,2.33912037,2253794,2608.55787
8,11,3,1022,841,181,0.822896282,2303,2.738406659,2379938,2829.890606
8,12,4,990,864,126,0.872727273,2722,3.150462963,3077415,3561.822917
8,13,5,958,763,195,0.796450939,3003,3.935779817,2796237,3664.792923
8,14,6,1028,782,246,0.760700389,3732,4.772378517,3558581,4550.61509
8,15,6,1015,740,275,0.729064039,3860,5.216216216,3972631,5368.42027
8,16,7,922,657,265,0.712581345,3489,5.310502283,3704275,5638.165906
8,17,7,1011,715,296,0.707220574,3916,5.476923077,4035116,5643.518881
8,18,6,1002,842,160,0.840319361,3211,3.813539192,3697427,4391.243468
8,19,7,1057,899,158,0.850520341,3704,4.120133482,4661493,5185.197998
8,20,5,1025,872,153,0.850731707,2849,3.267201835,3112656,3569.559633
8,21,4,1005,840,165,0.835820896,2469,2.939285714,2748258,3271.735714
8,22,3,975,804,171,0.824615385,1816,2.258706468,2358719,2933.7301
8,23,6,979,815,164,0.832482125,2856,3.504294479,3186710,3910.07362
8,24,4,974,789,185,0.810061602,2648,3.356147022,3041207,3854.508238
8,25,5,964,781,183,0.810165975,3161,4.04737516,3955745,5064.974392
8,26,2,971,789,182,0.812564367,1532,1.941698352,1809641,2293.588086
8,27,4,980,686,294,0.7,2571,3.747813411,2411247,3514.937318
9,10,2,956,791,165,0.827405858,1342,1.696586599,1823696,2305.557522
9,11,4,1018,763,255,0.749508841,2244,2.94102228,2456688,3219.774574
9,12,3,1010,813,197,0.804950495,2185,2.687576876,2642020,3249.717097
9,13,6,972,700,272,0.720164609,2733,3.904285714,2754619,3935.17
9,14,7,1055,703,352,0.666350711,3254,4.628733997,3309433,4707.58606
9,15,7,1034,668,366,0.646034816,3612,5.407185629,3853574,5768.823353
9,16,8,1003,631,372,0.629112662,3382,5.359746434,3740213,5927.437401
9,17,8,987,641,346,0.649442756,3359,5.24024961,3620104,5647.588144
9,18,7,985,774,211,0.785786802,2567,3.316537468,3255454,4206.01292
9,19,5,1018,785,233,0.771119843,2801,3.568152866,3785471,4822.256051
9,20,4,1011,784,227,0.775469832,2164,2.760204082,2467619,3147.473214
9,21,3,1004,771,233,0.767928287,1803,2.338521401,2199810,2853.190661
9,22,2,1033,755,278,0.730880929,1480,1.960264901,1931009,2557.627815
9,23,4,963,729,234,0.757009346,2192,3.006858711,2592421,3556.133059
9,24,3,967,737,230,0.762150982,2091,2.837177748,2540273,3446.774763
9,25,4,1053,795,258,0.754985755,2878,3.620125786,3759289,4728.665409
9,26,1,1052,760,292,0.72243346,1213,1.596052632,1416204,1863.426316
9,27,5,998,629,369,0.630260521,2429,3.861685215,2416858,3842.381558
10,11,2,1032,840,192,0.813953488,2104,2.504761905,1597149,1901.367857
10,12,1,1026,1010,16,0.984405458,1912,1.893069307,1422109,1408.028713
10,13,4,1041,822,219,0.78962536,2591,3.152068127,2018676,2455.810219
10,14,5,999,765,234,0.765765766,3006,3.929411765,2453139,3206.717647
10,15,5,1058,779,279,0.736294896,3665,4.704749679,3398581,4362.748395
10,16,6,1015,734,281,0.723152709,3458,4.711171662,3330175,4537.023161
10,17,6,975,678,297,0.695384615,3202,4.722713864,2899009,4275.824484
10,18,2,1056,1021,35,0.966856061,2446,2.3956905,2356343,2307.877571
10,19,4,1025,1011,14,0.986341463,3092,3.058358061,3213766,3178.799209
10,20,2,991,981,10,0.989909183,1806,1.840978593,1175738,1198.509684
10,21,1,1052,1041,11,0.989543726,1580,1.517771374,1015005,975.0288184
10,22,2,1065,1052,13,0.987793427,1580,1.501901141,1427721,1357.14924
10,23,3,1011,1000,11,0.989119683,2474,2.474,1980579,1980.579
10,24,3,1002,988,14,0.986027944,2193,2.219635628,2020276,2044.813765
10,25,4,971,955,16,0.983522142,2852,2.986387435,3120307,3267.337173
10,26,1,970,948,22,0.977319588,1196,1.261603376,973044,1026.417722
10,27,3,1032,778,254,0.753875969,2624,3.372750643,1934188,2486.102828
11,12,1,958,782,176,0.816283925,1338,1.710997442,876101,1120.33376
11,13,2,988,926,62,0.937246964,1504,1.624190065,676380,730.4319654
11,14,3,974,886,88,0.909650924,2168,2.446952596,1324646,1495.085779
11,15,3,983,871,112,0.886063072,2484,2.851894374,2089848,2399.366246
11,16,4,982,866,116,0.881873727,2504,2.891454965,2350829,2714.583141
11,17,4,990,877,113,0.885858586,2691,3.068415051,2277602,2597.037628
11,18,3,965,777,188,0.805181347,1526,1.963963964,1049032,1350.105534
11,19,4,997,791,206,0.79338014,2381,3.01011378,2069419,2616.206068
11,20,2,999,791,208,0.791791792,1930,2.439949431,1454094,1838.298357
11,21,3,959,727,232,0.758081335,2134,2.935350757,1534870,2111.237964
11,22,4,980,722,258,0.736734694,2313,3.203601108,2023881,2803.15928
11,23,3,1037,811,226,0.782063645,2493,3.073982737,2008654,2476.762022
11,24,4,976,744,232,0.762295082,2423,3.25672043,2189712,2943.16129
11,25,5,974,727,247,0.746406571,2582,3.551581843,2618130,3601.27923
11,26,3,926,661,265,0.713822894,2095,3.169440242,1866931,2824.403933
11,27,1,1017,932,85,0.916420846,1300,1.394849785,597737,641.3487124
12,13,2,1034,731,303,0.70696325,1517,2.075239398,1033028,1413.170999
12,14,3,1022,711,311,0.695694716,2178,3.063291139,1641535,2308.769339
12,15,4,973,627,346,0.644398767,2407,3.83891547,2189240,3491.610845
12,16,5,1023,690,333,0.674486804,2554,3.701449275,2489765,3608.355072
12,17,4,958,636,322,0.66388309,2395,3.76572327,2148892,3378.761006
12,18,1,994,959,35,0.964788732,1578,1.645464025,1257386,1311.142857
12,19,2,979,947,32,0.967313585,1925,2.032734952,1976962,2087.605069
12,20,1,1000,978,22,0.978,1312,1.341513292,782843,800.4529652
12,21,2,995,963,32,0.967839196,1629,1.691588785,1035465,1075.249221
12,22,3,994,967,27,0.972837022,2067,2.13753878,1803611,1865.161324
12,23,2,993,967,26,0.973816717,1677,1.734229576,1379437,1426.511892
12,24,3,979,944,35,0.964249234,2106,2.230932203,1847648,1957.254237
12,25,4,1041,1003,38,0.963496638,2522,2.51445663,2896843,2888.178465
12,26,2,1026,982,44,0.95711501,1880,1.914460285,1959721,1995.642566
12,27,2,986,683,303,0.692697769,1677,2.45534407,1128309,1651.989751
13,14,1,950,905,45,0.952631579,1294,1.429834254,811843,897.0640884
13,15,3,982,909,73,0.925661914,2147,2.361936194,2116875,2328.79538
13,16,3,1019,946,73,0.928361138,1948,2.059196617,2095282,2214.885835
13,17,2,987,909,78,0.920972644,1684,1.852585259,1609431,1770.551155
13,18,1,987,715,272,0.724417427,1267,1.772027972,767039,1072.781818
13,19,2,989,675,314,0.682507583,1793,2.656296296,1565121,2318.697778
13,20,3,963,627,336,0.651090343,1954,3.116427432,1578265,2517.169059
13,21,4,1007,667,340,0.662363456,2372,3.556221889,1811439,2715.8006
13,22,5,910,594,316,0.652747253,2205,3.712121212,1967788,3312.774411
13,23,4,1039,646,393,0.621751684,2108,3.263157895,1857774,2875.811146
13,24,5,1014,658,356,0.648915187,2339,3.554711246,2210155,3358.898176
13,25,3,1018,623,395,0.611984283,2094,3.361155698,2201853,3534.274478
13,26,5,1031,640,391,0.620756547,2497,3.9015625,2243173,3504.957813
13,27,1,1040,1024,16,0.984615385,1079,1.053710938,278824,272.2890625
14,15,2,942,914,28,0.970276008,1788,1.956236324,1787322,1955.49453
14,16,2,1009,980,29,0.971258672,1611,1.643877551,1621163,1654.247959
14,17,1,988,958,30,0.969635628,1261,1.316283925,1100029,1148.255741
14,18,2,965,585,380,0.606217617,1402,2.396581197,1075122,1837.815385
14,19,3,944,548,396,0.580508475,1974,3.602189781,1787746,3262.310219
14,20,4,1004,541,463,0.538844622,2128,3.933456562,1782649,3295.099815
14,21,5,1002,564,438,0.562874251,2397,4.25,1969517,3492.051418
14,22,6,986,525,461,0.532454361,2345,4.466666667,2134764,4066.217143
14,23,5,1010,557,453,0.551485149,2343,4.206463196,2114738,3796.657092
14,24,6,982,503,479,0.512219959,2198,4.369781312,2080371,4135.926441
14,25,4,1033,546,487,0.528557599,2400,4.395604396,2486204,4553.487179
14,26,6,995,507,488,0.509547739,2300,4.536489152,2153005,4246.558185
14,27,2,1027,959,68,0.933787731,1700,1.772679875,1084174,1130.525547
15,16,1,1043,1031,12,0.988494727,1076,1.043646945,914857,887.3491756
15,17,2,972,966,6,0.99382716,1839,1.903726708,1566950,1622.101449
15,18,4,974,532,442,0.546201232,1858,3.492481203,1731431,3254.569549
15,19,5,1006,517,489,0.513916501,2371,4.586073501,2429178,4698.603482
15,20,5,993,465,528,0.468277946,2215,4.76344086,2073877,4459.950538
15,21,6,957,442,515,0.461859979,2222,5.027149321,2036470,4607.39819
15,22,7,932,412,520,0.442060086,2117,5.138349515,2148047,5213.706311
15,23,6,934,430,504,0.460385439,2217,5.155813953,2164323,5033.309302
15,24,7,1008,465,543,0.461309524,2436,5.238709677,2516719,5412.298925
15,25,6,992,436,556,0.439516129,2274,5.21559633,2537488,5819.926606
15,26,6,940,406,534,0.431914894,2092,5.15270936,2108302,5192.862069
15,27,2,1002,899,103,0.897205589,1861,2.070077864,1806750,2009.733037
16,17,1,1005,1001,4,0.9960199,1010,1.008991009,774532,773.7582418
16,18,4,981,488,493,0.49745158,1690,3.463114754,1664613,3411.092213
16,19,5,1022,418,604,0.409001957,2016,4.822966507,2142409,5125.380383
16,20,6,1019,434,585,0.425907753,2120,4.884792627,1998976,4605.935484
16,21,7,955,381,574,0.39895288,1951,5.120734908,1850949,4858.133858
16,22,8,1041,452,589,0.434197887,2440,5.398230088,2495093,5520.117257
16,23,7,933,359,574,0.384780279,1890,5.264623955,1885433,5251.902507
16,24,8,1003,390,613,0.3888335,2077,5.325641026,2165036,5551.374359
16,25,6,1004,403,601,0.401394422,2151,5.337468983,2433979,6039.650124
16,26,7,1027,391,636,0.380720545,2066,5.283887468,2140417,5474.212276
16,27,3,984,860,124,0.87398374,1946,2.262790698,2024288,2353.823256
17,18,3,996,438,558,0.439759036,1584,3.616438356,1437026,3280.881279
17,19,4,989,398,591,0.402426694,2059,5.173366834,2007151,5043.092965
17,20,5,980,373,607,0.380612245,1937,5.193029491,1736546,4655.619303
17,21,6,936,304,632,0.324786325,1604,5.276315789,1468251,4829.773026
17,22,7,1000,360,640,0.36,1967,5.463888889,1940832,5391.2
17,23,6,1030,349,681,0.338834951,1901,5.446991404,1828879,5240.340974
17,24,7,1011,349,662,0.34520277,1955,5.601719198,1963302,5625.507163
17,25,5,1062,342,720,0.322033898,1912,5.590643275,2064713,6037.172515
17,26,7,977,313,664,0.320368475,1749,5.587859425,1724013,5508.028754
17,27,3,964,808,156,0.838174274,1947,2.409653465,1834253,2270.115099
18,19,1,976,867,109,0.888319672,1354,1.561707036,1381387,1593.295271
18,20,2,1019,904,115,0.887144259,1804,1.995575221,1708395,1889.817478
18,21,3,981,873,108,0.889908257,2200,2.520045819,1997367,2287.934708
18,22,4,980,860,120,0.87755102,2248,2.613953488,2374698,2761.276744
18,23,3,992,869,123,0.876008065,1725,1.985040276,1864859,2145.982739
18,24,4,1004,870,134,0.866533865,1802,2.071264368,2186280,2512.965517
18,25,2,996,852,144,0.855421687,1664,1.953051643,2270077,2664.409624
18,26,3,1029,886,143,0.861030126,2434,2.74717833,2653707,2995.154628
18,27,2,1051,490,561,0.466222645,1106,2.257142857,761410,1553.897959
19,20,2,1017,1009,8,0.992133727,1921,1.903865213,2045288,2027.044599
19,21,3,1014,991,23,0.977317554,2473,2.495459132,2531079,2554.06559
19,22,3,968,949,19,0.980371901,2103,2.21601686,2500615,2635
19,23,1,1035,1020,15,0.985507246,1929,1.891176471,1924848,1887.105882
19,24,2,1057,1050,7,0.993377483,1780,1.695238095,2268129,2160.122857
19,25,1,927,920,7,0.992448759,1007,1.094565217,1447194,1573.036957
19,26,4,974,912,62,0.936344969,2637,2.891447368,3191664,3499.631579
19,27,3,976,378,598,0.387295082,1404,3.714285714,1265891,3348.917989
20,21,1,920,915,5,0.994565217,971,1.061202186,407739,445.6163934
20,22,2,1001,992,9,0.991008991,1474,1.485887097,1141889,1151.097782
20,23,1,946,936,10,0.989429175,1383,1.477564103,806847,862.0160256
20,24,2,985,974,11,0.988832487,1444,1.482546201,1117333,1147.159138
20,25,3,988,970,18,0.981781377,2252,2.321649485,2387214,2461.045361
20,26,3,989,952,37,0.962588473,2086,2.191176471,1727344,1814.436975
20,27,3,1046,397,649,0.379541109,1393,3.508816121,1055836,2659.536524
21,22,1,978,969,9,0.990797546,1166,1.203302374,820495,846.744066
21,23,2,1057,1034,23,0.978240303,1507,1.457446809,1071942,1036.694391
21,24,2,1038,1024,14,0.986512524,1639,1.600585938,1362751,1330.811523
21,25,3,1023,1000,23,0.977517107,2361,2.361,2582731,2582.731
21,26,2,973,940,33,0.966084275,1473,1.567021277,1334084,1419.238298
21,27,4,941,376,565,0.39957492,1401,3.72606383,1073812,2855.882979
22,23,2,1004,985,19,0.981075697,1444,1.465989848,1221033,1239.627411
22,24,1,1028,1011,17,0.983463035,1657,1.638971316,1245383,1231.832839
22,25,2,981,950,31,0.968399592,1970,2.073684211,2268334,2387.72
22,26,1,1035,995,40,0.961352657,1164,1.169849246,999502,1004.524623
22,27,5,980,388,592,0.395918367,1526,3.932989691,1304559,3362.265464
23,24,1,979,976,3,0.996935649,996,1.020491803,562635,576.4702869
23,25,2,1025,1010,15,0.985365854,1903,1.884158416,1846162,1827.883168
23,26,3,1019,955,64,0.937193327,2138,2.238743455,1987471,2081.121466
