src,dst,hop_count,generated,provisioned,blocked,provision_ratio,total_hops,average_hops,total_distance,average_distance
1,23,6,996,991,5,0.99497992,34800,35.1160444,3256689,3286.265388
1,24,6,1012,1011,1,0.999011858,40486,40.04549951,3781743,3740.596439
1,25,7,918,915,3,0.996732026,48278,52.76284153,4508185,4926.978142
1,26,4,986,979,7,0.992900609,32861,33.56588355,3127360,3194.443309
1,27,4,1023,1022,1,0.999022483,24308,23.78473581,2294508,2245.11546
2,3,1,1055,1055,0,1,6330,6,542270,514
2,4,2,948,947,1,0.998945148,8779,9.27032735,784301,828.1953537
2,5,1,962,962,0,1,5772,6,519480,540
2,6,2,1013,1012,1,0.999012833,13644,13.48221344,1249995,1235.172925
2,7,3,1004,997,7,0.993027888,26025,26.10330993,2385160,2392.337011
2,8,4,956,950,6,0.993723849,30015,31.59473684,2744294,2888.730526
2,9,5,1006,999,7,0.99304175,35942,35.97797798,3276367,3279.646647
2,10,3,996,992,4,0.995983936,21666,21.84072581,1997360,2013.467742
2,11,3,1006,1005,1,0.999005964,14655,14.58208955,1341547,1334.872637
2,12,4,1006,1000,6,0.994035785,21093,21.093,1924826,1924.826
2,13,3,983,983,0,1,15066,15.32655137,1339637,1362.80468
2,14,2,939,939,0,1,11316,12.05111821,1044992,1112.877529
2,15,2,1029,1029,0,1,14413,14.00680272,1298247,1261.658892
2,16,3,1007,1007,0,1,23175,23.01390268,2111021,2096.346574
2,17,3,994,994,0,1,19887,20.00704225,1893254,1904.682093
2,18,4,993,987,6,0.993957704,21629,21.91388045,1920827,1946.126646
2,19,5,959,950,9,0.990615224,28449,29.94631579,2538453,2672.055789
2,20,5,1043,1033,10,0.990412272,27214,26.3446273,2460939,2382.322362
2,21,4,1029,1021,8,0.992225462,25851,25.31929481,2339600,2291.478942
2,22,5,1059,1050,9,0.991501416,34366,32.72952381,3146822,2996.973333
2,23,6,1080,1069,11,0.989814815,32401,30.30963517,2969676,2777.994387
2,24,6,942,933,9,0.99044586,33080,35.45551983,3034754,3252.683816
2,25,6,1054,1048,6,0.9943074,46419,44.29293893,4286434,4090.108779
2,26,4,1012,1000,12,0.988142292,29580,29.58,2762958,2762.958
2,27,2,988,988,0,1,11861,12.00506073,1101062,1114.435223
3,4,1,1016,1016,0,1,4064,4,399288,393
3,5,2,970,969,1,0.998969072,6828,7.046439628,635406,655.7337461
3,6,3,1059,1055,4,0.996222852,14686,13.92037915,1388886,1316.479621
3,7,4,1036,1026,10,0.99034749,26690,26.01364522,2489582,2426.493177
3,8,5,1005,990,15,0.985074627,31429,31.74646465,2917517,2946.986869
3,9,6,1039,1025,14,0.986525505,37255,36.34634146,3445474,3361.438049
3,10,4,959,948,11,0.988529718,20013,21.11075949,1888989,1992.60443
3,11,2,1035,1032,3,0.997101449,9529,9.233527132,918118,889.6492248
3,12,3,1001,988,13,0.987012987,16872,17.07692308,1575169,1594.300607
3,13,2,1050,1050,0,1,9816,9.348571429,893426,850.8819048
3,14,1,965,965,0,1,5790,6,573210,594
3,15,1,995,995,0,1,7960,8,743265,747
3,16,2,968,967,1,0.998966942,16439,17,1528827,1581
3,17,2,941,941,0,1,13174,14,1307990,1390
3,18,3,1032,1019,13,0.987403101,16793,16.47988224,1513990,1485.76055
3,19,4,977,962,15,0.984646878,23861,24.8035343,2156464,2241.64657
3,20,4,987,975,12,0.987841945,21645,22.2,1988625,2039.615385
3,21,5,1008,990,18,0.982142857,24688,24.93737374,2277216,2300.218182
3,22,6,990,969,21,0.978787879,30766,31.750258,2859409,2950.886481
3,23,5,995,978,17,0.982914573,25625,26.20143149,2383461,2437.076687
3,24,6,1005,981,24,0.976119403,31512,32.12232416,2924986,2981.637105
3,25,5,1017,989,28,0.972468043,39224,39.66026289,3663901,3704.652174
3,26,5,982,964,18,0.981670061,27676,28.70954357,2626473,2724.557054
3,27,1,984,984,0,1,5904,6,590400,600
4,5,1,997,997,0,1,3057,3.066198596,264334,265.1293882
4,6,2,1000,990,10,0.99,10337,10.44141414,964863,974.6090909
4,7,3,961,936,25,0.973985432,21828,23.32051282,2017023,2154.939103
4,8,4,1019,990,29,0.971540726,29132,29.42626263,2687565,2714.712121
4,9,5,979,954,25,0.974463739,31495,33.01362683,2889806,3029.146751
4,10,3,1023,997,26,0.974584555,18947,19.00401204,1771060,1776.389168
4,11,1,1022,1015,7,0.993150685,5589,5.506403941,529811,521.9812808
4,12,2,987,959,28,0.971631206,15791,16.46611053,1460735,1523.18561
4,13,3,989,987,2,0.997977755,12353,12.51570415,1126729,1141.569402
4,14,2,1025,1025,0,1,10250,10,1011675,987
4,15,2,960,960,0,1,11520,12,1094400,1140
4,16,3,994,994,0,1,20874,21,1962156,1974
4,17,3,974,974,0,1,17548,18.0164271,1737971,1784.364476
4,18,4,1018,987,31,0.969548134,19443,19.69908815,1776087,1799.480243
4,19,5,1044,1012,32,0.969348659,27372,27.04743083,2490931,2461.394269
4,20,3,998,966,32,0.967935872,19731,20.42546584,1799257,1862.584886
4,21,4,996,952,44,0.955823293,21455,22.53676471,1958784,2057.546218
4,22,5,980,949,31,0.968367347,28153,29.66596417,2597053,2736.620653
4,23,4,1031,996,35,0.966052376,25118,25.2188755,2324399,2333.733936
4,24,5,1001,966,35,0.965034965,29791,30.83954451,2753565,2850.481366
4,25,6,988,950,38,0.961538462,39178,41.24,3648370,3840.389474
4,26,4,1040,1011,29,0.972115385,27256,26.95944609,2564622,2536.718101
4,27,2,1001,1001,0,1,9249,9.23976024,899232,898.3336663
5,6,1,990,976,14,0.985858586,8571,8.781762295,797034,816.6331967
5,7,2,1026,977,49,0.952241715,22534,23.06448311,2076637,2125.524053
5,8,3,1010,970,40,0.96039604,27002,27.8371134,2480417,2557.130928
5,9,4,1045,990,55,0.947368421,32013,32.33636364,2934773,2964.417172
5,10,2,1052,1001,51,0.951520913,19640,19.62037962,1820909,1819.08991
5,11,2,989,980,9,0.990899899,8649,8.825510204,796325,812.5765306
5,12,3,1025,969,56,0.945365854,19727,20.35810114,1813390,1871.403509
5,13,4,1041,1041,0,1,16594,15.94044188,1504267,1445.021134
5,14,3,951,949,2,0.997896951,12442,13.11064278,1190896,1254.89568
5,15,3,991,990,1,0.998990918,15004,15.15555556,1397629,1411.746465
5,16,4,1013,1011,2,0.998025666,24354,24.08902077,2264799,2240.15727
5,17,4,944,942,2,0.997881356,19952,21.18046709,1937232,2056.509554
5,18,5,1007,954,53,0.947368421,22420,23.50104822,2038737,2137.040881
5,19,6,941,890,51,0.945802338,27872,31.31685393,2531179,2844.021348
5,20,4,981,934,47,0.952089704,22278,23.85224839,2018986,2161.655246
5,21,3,1015,948,67,0.933990148,22789,24.03902954,2070998,2184.597046
5,22,4,1078,1020,58,0.94619666,30828,30.22352941,2830773,2775.267647
5,23,5,1023,959,64,0.937438905,27815,29.00417101,2557602,2666.94682
5,24,5,1016,950,66,0.93503937,31365,33.01578947,2885707,3037.586316
5,25,6,982,921,61,0.937881874,40728,44.22149837,3776234,4100.145494
5,26,3,958,894,64,0.933194154,24959,27.91834452,2337962,2615.170022
5,27,3,1007,1005,2,0.998013903,12608,12.54527363,1192678,1186.744279
6,7,1,1038,981,57,0.945086705,13926,14.19571865,1277504,1302.246687
6,8,2,1031,978,53,0.948593598,20118,20.57055215,1841367,1882.788344
6,9,3,950,902,48,0.949473684,21986,24.37472284,2010015,2228.398004
6,10,1,1013,955,58,0.942744324,13084,13.70052356,1215515,1272.790576
6,11,1,991,979,12,0.987891019,6122,6.253319714,601399,614.299285
6,12,2,991,941,50,0.949545913,15830,16.82252922,1476837,1569.433581
6,13,3,1014,987,27,0.973372781,12497,12.66160081,1128704,1143.570415
6,14,4,994,973,21,0.978873239,18392,18.90236382,1664111,1710.288798
6,15,4,1024,1006,18,0.982421875,23170,23.03180915,2192760,2179.681909
6,16,5,999,967,32,0.967967968,30662,31.70837642,2886553,2985.059979
6,17,5,948,924,24,0.974683544,24951,27.00324675,2324847,2516.068182
6,18,4,998,944,54,0.945891784,19747,20.9184322,1826053,1934.378178
6,19,5,983,922,61,0.937945066,25484,27.63991323,2362347,2562.198482
6,20,3,981,919,62,0.936799185,17954,19.53645267,1630279,1773.97062
6,21,2,974,916,58,0.940451745,16397,17.90065502,1482996,1618.991266
6,22,3,1012,958,54,0.946640316,22875,23.87787056,2098687,2190.696242
6,23,4,945,880,65,0.931216931,21252,24.15,1958142,2225.161364
6,24,4,964,899,65,0.932572614,25209,28.04115684,2320808,2581.543938
6,25,5,971,910,61,0.937178167,35321,38.81428571,3277259,3601.383516
6,26,2,977,905,72,0.926305015,19390,21.42541436,1820138,2011.20221
6,27,2,1022,997,25,0.97553816,9798,9.827482447,935223,938.0371113
7,8,1,1001,1001,0,1,8064,8.055944056,727868,727.1408591
7,9,2,1002,1001,1,0.999001996,15031,15.01598402,1347909,1346.562438
7,10,2,1026,1006,20,0.980506823,25391,25.23956262,2352844,2338.811133
7,11,2,1001,911,90,0.91008991,20218,22.19319429,1883742,2067.773875
7,12,3,969,949,20,0.979360165,28898,30.45100105,2679805,2823.81981
7,13,4,990,889,101,0.897979798,25395,28.56580427,2316353,2605.571429
7,14,5,1062,937,125,0.882297552,32462,34.64461046,2952016,3150.497332
7,15,5,1003,887,116,0.884346959,34818,39.25366404,3251549,3665.782413
7,16,6,1015,894,121,0.880788177,43678,48.85682327,4070204,4552.800895
7,17,6,1000,894,106,0.894,37902,42.39597315,3512098,3928.521253
7,18,5,987,963,24,0.975683891,34567,35.89511942,3196168,3318.969886
7,19,6,1050,1026,24,0.977142857,44143,43.02436647,4078041,3974.69883
7,20,4,965,938,27,0.972020725,31890,33.9978678,2913959,3106.566098
7,21,3,1011,981,30,0.970326409,31310,31.91641182,2858380,2913.741081
7,22,4,1025,980,45,0.956097561,32016,32.66938776,2923769,2983.437755
7,23,5,983,952,31,0.968463886,35593,37.38760504,3267162,3431.892857
7,24,5,997,957,40,0.959879639,35164,36.74399164,3229714,3374.831766
7,25,6,1004,964,40,0.960159363,47842,49.62863071,4411509,4576.254149
7,26,3,1029,985,44,0.957240039,25462,25.84974619,2338622,2374.235533
7,27,3,996,864,132,0.86746988,25336,29.32407407,2349794,2719.668981
8,9,1,991,991,0,1,6937,7,617393,623
8,10,3,994,948,46,0.953722334,24351,25.68670886,2261540,2385.590717
8,11,3,951,840,111,0.883280757,23720,28.23809524,2202485,2622.005952
8,12,4,994,948,46,0.953722334,30975,32.67405063,2887944,3046.35443
8,13,5,1036,880,156,0.849420849,30362,34.50227273,2774230,3152.534091
8,14,6,1000,830,170,0.83,33319,40.14337349,3034847,3656.442169
8,15,6,973,822,151,0.844809866,37457,45.56812652,3493110,4249.525547
8,16,7,1070,912,158,0.852336449,49174,53.91885965,4578134,5019.883772
8,17,7,978,819,159,0.837423313,39717,48.49450549,3673519,4485.371184
8,18,6,1006,953,53,0.947316103,36056,37.83420776,3343603,3508.502623
8,19,7,1007,951,56,0.944389275,42537,44.72870662,3936458,4139.28286
8,20,5,1023,959,64,0.937438905,33128,34.544317,3038747,3168.662148
8,21,4,987,925,62,0.937183384,28908,31.25189189,2646426,2861.001081
8,22,3,1029,965,64,0.937803693,28324,29.35129534,2592962,2687.007254
8,23,6,1017,951,66,0.935103245,36323,38.19453207,3339791,3511.872766
8,24,4,1004,948,56,0.944223108,32429,34.20780591,2983849,3147.520042
8,25,5,955,891,64,0.932984293,42062,47.20763187,3882613,4357.590348
8,26,2,977,902,75,0.923234391,18987,21.04988914,1744350,1933.86918
8,27,4,991,816,175,0.823410696,26827,32.87622549,2487082,3047.894608
9,10,2,983,898,85,0.91353001,19606,21.83296214,1850419,2060.600223
9,11,4,1063,888,175,0.83537159,27072,30.48648649,2512250,2829.11036
9,12,3,946,874,72,0.923890063,25582,29.27002288,2417524,2766.045767
9,13,6,971,763,208,0.785787848,27828,36.47182176,2551644,3344.225426
9,14,7,1047,824,223,0.787010506,34794,42.22572816,3174371,3852.39199
9,15,7,1047,808,239,0.771728749,38048,47.08910891,3548481,4391.684406
9,16,8,1023,797,226,0.779081134,44443,55.76286073,4138777,5192.944793
9,17,8,925,732,193,0.791351351,36956,50.4863388,3422755,4675.894809
9,18,7,1010,919,91,0.90990099,32289,35.13492927,3038359,3306.15778
9,19,5,998,901,97,0.902805611,37112,41.18978912,3471525,3852.968923
9,20,4,1026,910,116,0.886939571,27513,30.23406593,2550705,2802.972527
9,21,3,998,875,123,0.876753507,23168,26.47771429,2143298,2449.483429
9,22,2,1051,932,119,0.8867745,21384,22.94420601,1972790,2116.727468
9,23,4,1044,913,131,0.874521073,30504,33.41073384,2823325,3092.36035
9,24,3,992,871,121,0.878024194,24458,28.08036739,2266474,2602.15155
9,25,4,997,871,126,0.873620863,35593,40.86452354,3303319,3792.559127
9,26,1,1028,889,139,0.864785992,12997,14.61979753,1210673,1361.836895
9,27,5,953,702,251,0.736621196,23821,33.93304843,2208420,3145.897436
10,11,2,978,832,146,0.850715746,14132,16.98557692,1311932,1576.841346
10,12,1,971,971,0,1,7774,8.006179197,735520,757.4871267
10,13,4,960,769,191,0.801041667,15864,20.62938882,1445274,1879.420026
10,14,5,1031,853,178,0.827352085,22170,25.99062134,1996761,2340.868699
10,15,5,1012,840,172,0.830039526,26867,31.98452381,2513989,2992.844048
10,16,6,1027,834,193,0.812074002,33948,40.70503597,3166002,3796.165468
10,17,6,1029,835,194,0.811467444,28723,34.3988024,2650433,3174.171257
10,18,2,979,979,0,1,13706,14,1281511,1309
10,19,4,993,993,0,1,20853,21,1965147,1979
10,20,2,1056,1056,0,1,9504,9,840576,796
10,21,1,999,999,0,1,4995,5,419580,420
10,22,2,1003,1003,0,1,12036,12,1091264,1088
10,23,3,997,997,0,1,12965,13.00401204,1192807,1196.396189
10,24,3,1034,1034,0,1,17578,17,1615108,1562
10,25,4,989,988,1,0.998988878,29640,30,2737748,2771
10,26,1,1028,1028,0,1,8224,8,796700,775
10,27,3,997,803,194,0.805416249,15234,18.97135741,1405101,1749.814446
11,12,1,1000,816,184,0.816,9700,11.8872549,881912,1080.77451
11,13,2,991,963,28,0.971745711,7550,7.840083074,643747,668.4807892
11,14,3,979,953,26,0.973442288,12581,13.20146905,1108664,1163.341028
11,15,3,1055,1026,29,0.972511848,17884,17.43079922,1697459,1654.44347
11,16,4,973,944,29,0.970195272,24941,26.42055085,2347997,2487.284958
11,17,4,1023,990,33,0.967741935,21116,21.32929293,1956537,1976.3
11,18,3,972,795,177,0.817901235,12701,15.97610063,1148985,1445.264151
11,19,4,1054,829,225,0.786527514,18663,22.51266586,1681209,2027.996381
11,20,2,1048,802,246,0.765267176,15132,18.86783042,1362642,1699.054863
11,21,3,1097,864,233,0.787602552,17794,20.59490741,1608377,1861.547454
11,22,4,1002,795,207,0.793413174,21493,27.03522013,1967998,2475.469182
11,23,3,1024,822,202,0.802734375,18681,22.72627737,1710760,2081.216545
11,24,4,1043,846,197,0.811121764,23399,27.65839243,2143311,2533.464539
11,25,5,1023,790,233,0.772238514,29529,37.37848101,2734216,3461.032911
11,26,3,1015,803,212,0.791133005,20405,25.4109589,1915187,2385.039851
11,27,1,988,946,42,0.957489879,3984,4.21141649,365454,386.3150106
12,13,2,1020,763,257,0.748039216,12606,16.52162516,1134065,1486.323722
12,14,3,972,721,251,0.741769547,14939,20.71983356,1326831,1840.26491
12,15,4,1027,761,266,0.740993184,22581,29.67279895,2096629,2755.09724
12,16,5,1007,731,276,0.72591857,26368,36.07113543,2442060,3340.711354
12,17,4,1013,741,272,0.731490622,22283,30.07152497,2048084,2763.946019
12,18,1,958,957,1,0.998956159,5761,6.01985371,530049,553.8652038
12,19,2,1006,1005,1,0.999005964,14070,14,1278360,1272
12,20,1,995,995,0,1,5059,5.084422111,439663,441.8723618
12,21,2,967,967,0,1,8747,9.045501551,787307,814.1747673
12,22,3,1053,1053,0,1,16924,16.07217474,1563307,1484.622032
12,23,2,996,995,1,0.998995984,9052,9.097487437,838884,843.0994975
12,24,3,992,992,0,1,14940,15.06048387,1379524,1390.649194
12,25,4,989,988,1,0.998988878,27799,28.13663968,2586902,2618.321862
12,26,2,998,996,2,0.997995992,15954,16.01807229,1527402,1533.536145
12,27,2,1017,737,280,0.724680433,13234,17.95658073,1203808,1633.389417
13,14,1,1001,1000,1,0.999000999,6000,6,507000,507
13,15,3,946,945,1,0.998942918,16818,17.7968254,1549958,1640.167196
13,16,3,981,981,0,1,21582,22,2023803,2063
13,17,2,971,971,0,1,13594,14,1265213,1303
13,18,1,978,714,264,0.73006135,11104,15.55182073,999234,1399.487395
13,19,2,935,665,270,0.711229947,15670,23.56390977,1413172,2125.070677
13,20,3,968,676,292,0.698347107,14319,21.18195266,1276358,1888.10355
13,21,4,996,704,292,0.706827309,17909,25.43892045,1608067,2284.18608
13,22,5,998,694,304,0.695390782,21205,30.55475504,1925942,2775.132565
13,23,4,996,671,325,0.673694779,17880,26.64679583,1625354,2422.28614
13,24,5,988,676,312,0.684210526,21463,31.75,1954541,2891.33284
13,25,3,1008,648,360,0.642857143,23691,36.56018519,2204354,3401.780864
13,26,5,1000,669,331,0.669,19708,29.45889387,1823825,2726.195815
13,27,1,1040,1040,0,1,4455,4.283653846,358707,344.9105769
14,15,2,967,967,0,1,13538,14,1296747,1341
14,16,2,1045,1045,0,1,16720,16,1626020,1556
14,17,1,987,987,0,1,7896,8,785652,796
14,18,2,1008,680,328,0.674603175,15918,23.40882353,1434040,2108.882353
14,19,3,1011,678,333,0.670623145,21408,31.57522124,1932781,2850.70944
14,20,4,1039,688,351,0.662175168,19630,28.53197674,1753243,2548.318314
14,21,5,1028,689,339,0.670233463,21389,31.04354136,1915692,2780.394775
14,22,6,1007,647,360,0.642502483,23358,36.10200927,2116971,3271.979907
14,23,5,1007,645,362,0.640516385,21735,33.69767442,1974114,3060.64186
14,24,6,1046,674,372,0.644359465,25531,37.87982196,2320981,3443.591988
14,25,4,969,594,375,0.613003096,26765,45.05892256,2472017,4161.644781
14,26,6,1025,666,359,0.649756098,23317,35.01051051,2148346,3225.744745
14,27,2,1036,1036,0,1,10245,9.888996139,895083,863.9797297
15,16,1,977,977,0,1,8793,9,814818,834
15,17,2,992,992,0,1,16864,17,1581248,1594
15,18,4,1013,621,392,0.613030602,20618,33.20128824,1905715,3068.784219
15,19,5,1016,622,394,0.612204724,26038,41.86173633,2399154,3857.160772
15,20,5,1034,646,388,0.624758221,22991,35.58978328,2121561,3284.150155
15,21,6,1028,618,410,0.601167315,23198,37.53721683,2146619,3473.493528
15,22,7,1008,600,408,0.595238095,25997,43.32833333,2413742,4022.903333
15,23,6,1009,595,414,0.589692765,24192,40.65882353,2247449,3777.22521
15,24,7,977,579,398,0.592630502,25472,43.99309154,2364618,4083.968912
15,25,6,979,576,403,0.588355465,31169,54.11284722,2905825,5044.835069
15,26,6,1004,595,409,0.592629482,24037,40.39831933,2262395,3802.344538
15,27,2,1058,1056,2,0.998109641,14811,14.02556818,1424589,1349.042614
16,17,1,993,993,0,1,7944,8,754680,760
16,18,4,969,567,402,0.585139319,22888,40.36684303,2125163,3748.082892
16,19,5,992,552,440,0.556451613,27276,49.41304348,2524223,4572.867754
16,20,6,992,575,417,0.579637097,26112,45.41217391,2407711,4187.323478
16,21,7,1045,589,456,0.563636364,27370,46.46859083,2526241,4289.033956
16,22,8,1020,539,481,0.528431373,28122,52.17439703,2605180,4833.358071
16,23,7,930,484,446,0.520430108,23801,49.17561983,2208199,4562.394628
16,24,8,1010,542,468,0.536633663,29077,53.64760148,2695028,4972.376384
16,25,6,1021,518,503,0.507345739,31718,61.23166023,2962882,5719.849421
16,26,7,1027,543,484,0.52872444,26415,48.64640884,2478603,4564.646409
16,27,3,1020,1018,2,0.998039216,23434,23.01964637,2221258,2181.982318
17,18,3,1040,557,483,0.535576923,19587,35.16517056,1813825,3256.418312
17,19,4,1026,530,496,0.516569201,23829,44.96037736,2201392,4153.569811
17,20,5,1020,522,498,0.511764706,21124,40.46743295,1938809,3714.193487
17,21,6,989,496,493,0.501516684,20471,41.27217742,1881610,3793.568548
17,22,7,1013,501,512,0.494570582,23246,46.3992016,2145745,4282.924152
17,23,6,951,452,499,0.475289169,19808,43.82300885,1832910,4055.110619
17,24,7,1028,522,506,0.507782101,24773,47.45785441,2291396,4389.64751
17,25,5,1002,485,517,0.484031936,27512,56.7257732,2564856,5288.362887
17,26,7,1066,493,573,0.462476548,21730,44.07707911,2033047,4123.827586
17,27,3,1006,1006,0,1,18038,17.9304175,1676454,1666.455268
18,19,1,1030,1030,0,1,8240,8,741600,720
18,20,2,979,979,0,1,10877,11.11031665,976298,997.2400409
18,21,3,1015,1015,0,1,15318,15.09162562,1391054,1370.496552
18,22,4,979,979,0,1,21618,22.08171604,1994710,2037.497446
18,23,3,1005,1005,0,1,15318,15.24179104,1421361,1414.289552
18,24,4,978,978,0,1,20760,21.22699387,1920360,1963.558282
18,25,2,998,997,1,0.998997996,22943,23.01203611,2214383,2221.046138
18,26,3,986,986,0,1,21706,22.01419878,2056087,2085.280933
18,27,2,982,439,543,0.447046843,10215,23.26879271,932694,2124.587699
19,20,2,1024,1024,0,1,12288,12,1211392,1183
19,21,3,1070,1070,0,1,17120,16,1668130,1559
19,22,3,962,961,1,0.998960499,18259,19,1737488,1808
19,23,1,999,998,1,0.998998999,7984,8,781434,783
19,24,2,1039,1039,0,1,14546,14,1386026,1334
19,25,1,991,991,0,1,14865,15,1486500,1500
19,26,4,1000,1000,0,1,28000,28,2627000,2627
19,27,3,954,423,531,0.443396226,13499,31.91252955,1232689,2914.158392
20,21,1,1037,1037,0,1,4148,4,389912,376
20,22,2,1013,1013,0,1,11162,11.01875617,1059313,1045.718657
20,23,1,978,978,0,1,3912,4,391200,400
20,24,2,1007,1007,0,1,10082,10.01191658,958791,952.1261172
20,25,3,1024,1024,0,1,23552,23,2211840,2160
20,26,3,1005,1005,0,1,17091,17.00597015,1579439,1571.581095
20,27,3,945,444,501,0.46984127,11423,25.72747748,1041236,2345.126126
21,22,1,995,995,0,1,6965,7,664660,668
21,23,2,996,996,0,1,7988,8.020080321,774730,777.8413655
21,24,2,918,918,0,1,11016,12,1048356,1142
21,25,3,1051,1051,0,1,26275,25,2470901,2351
21,26,2,1006,1006,0,1,13087,13.00894632,1203046,1195.870775
21,27,4,1003,438,565,0.43668993,11276,25.74429224,1031578,2355.200913
22,23,2,973,973,0,1,10703,11,997325,1025
22,24,1,1057,1057,0,1,5285,5,501018,474
22,25,2,1032,1032,0,1,18576,18,1736856,1683
22,26,1,982,982,0,1,8838,9,804258,819
22,27,5,997,432,565,0.4332999,13962,32.31944444,1284892,2974.287037
23,24,1,1018,1018,0,1,6108,6,560918,551
23,25,2,1011,1011,0,1,19209,19,1779360,1760
23,26,3,967,967,0,1,19340,20,1783148,1844
23,27,4,1027,437,590,0.425511198,12724,29.11670481,1169704,2676.668192
24,25,1,1011,1011,0,1,13143,13,1222299,1209
24,26,2,951,951,0,1,13314,14,1229643,1293
24,27,5,991,420,571,0.423814329,14285,34.01190476,1315015,3130.988095
25,26,3,1008,1008,0,1,27216,27,2522016,2502
25,27,4,1009,424,585,0.420218038,18259,43.06367925,1691772,3990.028302
26,27,4,940,383,557,0.407446809,11212,29.27415144,1052762,2748.725849
