source,target,generated,success,delays
12,16,93,1,720.0
12,17,99,0,0.0
12,18,103,67,190.44776119402985
12,19,104,58,434.82758620689657
12,20,100,74,180.27027027027026
12,21,109,58,377.9310344827586
12,22,110,50,480.0
12,23,81,35,292.57142857142856
12,24,85,36,582.7777777777778
12,25,104,47,671.063829787234
12,26,100,37,554.0540540540541
12,27,96,2,180.0
13,14,103,56,143.57142857142858
13,15,102,43,485.5813953488372
13,16,95,41,489.2682926829268
13,17,90,29,324.82758620689657
13,18,104,35,80.0
13,19,95,9,371.1111111111111
13,20,102,4,505.0
13,21,114,2,910.0
13,22,97,1,700.0
13,23,105,5,616.0
13,24,92,3,680.0
13,25,108,1,600.0
13,26,86,0,0.0
13,27,97,65,71.07692307692308
14,15,100,97,411.340206185567
14,16,101,97,340.0
14,17,103,99,160.0
14,18,105,2,340.0
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,30,376.6666666666667
15,16,101,101,180.0
15,17,91,89,360.0
15,18,107,1,780.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,24,381.6666666666667
16,17,100,99,160.0
16,18,115,2,580.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,17,542.3529411764706
17,18,97,0,0.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,21,466.6666666666667
18,19,89,53,174.33962264150944
18,20,99,43,455.3488372093023
18,21,104,32,658.125
18,22,113,29,772.4137931034483
18,23,111,42,447.6190476190476
18,24,91,34,674.7058823529412
18,25,113,39,527.6923076923077
18,26,108,11,754.5454545454545
18,27,91,9,160.0
19,20,92,61,496.0655737704918
19,21,96,47,677.0212765957447
19,22,95,42,640.952380952381
19,23,93,88,318.1818181818182
19,24,96,95,473.6842105263158
19,25,111,108,320.0
19,26,108,34,816.4705882352941
19,27,104,1,600.0
20,21,107,74,178.64864864864865
20,22,103,53,397.35849056603774
20,23,94,46,126.52173913043478
20,24,108,50,392.0
20,25,99,43,606.046511627907
20,26,94,20,476.0
20,27,93,1,300.0
21,22,100,75,195.46666666666667
21,23,90,26,484.61538461538464
21,24,97,21,322.85714285714283
21,25,102,24,582.5
21,26,88,43,335.3488372093023
21,27,105,0,0.0
22,23,99,29,471.7241379310345
22,24,96,26,199.23076923076923
22,25,100,19,380.0
22,26,102,64,184.0625
22,27,99,0,0.0
23,24,87,76,289.7368421052632
23,25,107,87,431.0344827586207
23,26,113,9,613.3333333333334
23,27,101,0,0.0
24,25,102,99,260.0
24,26,96,7,300.0
24,27,94,0,0.0
25,26,97,6,716.6666666666666
25,27,95,0,0.0
26,27,112,0,0.0
