source,target,generated,success,delays
5,11,69,11,52.72727272727273
5,12,52,6,100.0
5,13,53,4,110.0
5,14,61,8,105.0
5,15,59,5,84.0
5,16,56,5,92.0
5,17,60,3,166.66666666666666
5,18,58,2,140.0
5,19,60,3,233.33333333333334
5,20,45,2,120.0
5,21,70,6,93.33333333333333
5,22,70,5,140.0
5,23,63,5,140.0
5,24,68,1,260.0
5,25,57,0,0.0
5,26,57,0,0.0
5,27,59,4,100.0
6,7,66,53,41.132075471698116
6,8,63,42,66.66666666666667
6,9,45,32,76.25
6,10,58,47,53.191489361702125
6,11,49,35,38.285714285714285
6,12,66,48,75.0
6,13,54,27,108.88888888888889
6,14,55,17,147.05882352941177
6,15,66,17,172.94117647058823
6,16,62,11,172.72727272727272
6,17,61,11,154.54545454545453
6,18,54,25,98.4
6,19,62,28,134.28571428571428
6,20,65,30,90.66666666666667
6,21,68,29,75.17241379310344
6,22,60,23,98.26086956521739
6,23,66,27,129.62962962962962
6,24,50,21,115.23809523809524
6,25,64,13,140.0
6,26,65,21,88.57142857142857
6,27,61,16,62.5
7,8,71,58,36.55172413793103
7,9,59,38,35.78947368421053
7,10,56,33,73.33333333333333
7,11,61,22,98.18181818181819
7,12,57,25,149.6
7,13,55,14,154.28571428571428
7,14,51,8,175.0
7,15,58,5,236.0
7,16,64,4,140.0
7,17,50,2,200.0
7,18,62,18,146.66666666666666
7,19,58,19,158.94736842105263
7,20,63,18,135.55555555555554
7,21,65,14,125.71428571428571
7,22,68,20,96.0
7,23,59,8,140.0
7,24,74,14,154.28571428571428
7,25,56,10,136.0
7,26,61,8,65.0
7,27,66,2,80.0
8,9,49,34,29.41176470588235
8,10,47,14,80.0
8,11,53,8,135.0
8,12,45,14,122.85714285714286
8,13,56,6,166.66666666666666
8,14,68,6,233.33333333333334
8,15,59,2,260.0
8,16,60,0,0.0
8,17,54,1,220.0
8,18,60,8,150.0
8,19,69,13,143.07692307692307
8,20,61,12,123.33333333333333
8,21,46,11,118.18181818181819
8,22,78,8,65.0
8,23,71,5,124.0
8,24,58,5,84.0
8,25,62,7,117.14285714285714
8,26,51,9,42.22222222222222
8,27,58,2,200.0
9,10,60,20,52.0
9,11,64,13,130.76923076923077
9,12,69,18,97.77777777777777
9,13,59,6,160.0
9,14,68,4,210.0
9,15,59,1,220.0
9,16,60,0,0.0
9,17,63,0,0.0
9,18,62,12,103.33333333333333
9,19,67,15,110.66666666666667
9,20,59,14,91.42857142857143
9,21,55,7,71.42857142857143
9,22,73,20,38.0
9,23,63,11,118.18181818181819
9,24,60,6,66.66666666666667
9,25,49,7,117.14285714285714
9,26,60,19,28.42105263157895
9,27,57,1,220.0
10,11,54,17,97.6470588235294
10,12,70,53,55.471698113207545
10,13,51,16,117.5
10,14,67,9,153.33333333333334
10,15,60,3,180.0
10,16,62,7,174.28571428571428
10,17,65,7,162.85714285714286
10,18,67,37,95.67567567567568
10,19,61,38,90.52631578947368
10,20,62,47,68.51063829787235
10,21,53,39,42.56410256410256
10,22,64,45,52.888888888888886
10,23,50,35,79.42857142857143
10,24,61,29,79.3103448275862
10,25,56,31,111.61290322580645
10,26,64,35,48.57142857142857
10,27,62,12,140.0
11,12,63,32,51.25
11,13,67,28,42.857142857142854
11,14,56,21,80.95238095238095
11,15,53,7,94.28571428571429
11,16,64,11,103.63636363636364
11,17,52,8,100.0
11,18,62,17,60.0
11,19,72,16,105.0
11,20,62,13,66.15384615384616
11,21,69,16,102.5
11,22,60,7,157.14285714285714
11,23,66,9,91.11111111111111
11,24,68,8,105.0
11,25,61,7,88.57142857142857
11,26,61,6,113.33333333333333
11,27,43,14,31.428571428571427
12,13,68,19,57.89473684210526
12,14,59,6,93.33333333333333
12,15,70,2,100.0
12,16,58,3,166.66666666666666
12,17,71,2,60.0
12,18,48,30,50.666666666666664
12,19,51,38,53.68421052631579
12,20,61,42,42.857142857142854
12,21,64,30,61.333333333333336
12,22,65,37,83.78378378378379
12,23,63,29,46.206896551724135
12,24,58,24,81.66666666666667
12,25,60,22,89.0909090909091
12,26,56,18,64.44444444444444
12,27,63,7,54.285714285714285
13,14,72,42,29.523809523809526
13,15,64,21,71.42857142857143
13,16,51,20,76.0
13,17,50,16,40.0
13,18,53,23,32.17391304347826
13,19,75,10,80.0
13,20,73,5,76.0
13,21,61,7,117.14285714285714
13,22,61,6,133.33333333333334
13,23,54,2,100.0
13,24,56,3,153.33333333333334
13,25,60,5,92.0
13,26,55,1,100.0
13,27,54,38,24.210526315789473
14,15,63,45,45.77777777777778
14,16,60,43,38.604651162790695
14,17,59,48,30.833333333333332
14,18,60,9,51.111111111111114
14,19,54,1,60.0
14,20,57,0,0.0
14,21,53,0,0.0
14,22,57,0,0.0
14,23,59,0,0.0
14,24,61,0,0.0
14,25,72,0,0.0
14,26,60,0,0.0
14,27,73,23,63.47826086956522
15,16,61,52,26.153846153846153
15,17,60,49,26.53061224489796
15,18,56,2,100.0
15,19,59,0,0.0
15,20,64,0,0.0
15,21,59,0,0.0
15,22,60,0,0.0
15,23,63,0,0.0
15,24,49,0,0.0
15,25,62,0,0.0
15,26,68,0,0.0
15,27,62,15,76.0
16,17,66,58,26.20689655172414
16,18,61,2,100.0
16,19,56,0,0.0
16,20,64,0,0.0
16,21,50,0,0.0
16,22,53,0,0.0
16,23,56,0,0.0
16,24,48,0,0.0
16,25,63,0,0.0
16,26,61,0,0.0
16,27,74,19,62.10526315789474
17,18,61,0,0.0
17,19,66,0,0.0
17,20,56,0,0.0
17,21,56,0,0.0
17,22,67,0,0.0
17,23,54,0,0.0
17,24,64,0,0.0
17,25,57,0,0.0
17,26,69,0,0.0
17,27,69,14,74.28571428571429
18,19,65,36,43.333333333333336
18,20,60,31,72.90322580645162
18,21,59,27,95.55555555555556
18,22,56,15,94.66666666666667
18,23,53,28,60.0
18,24,62,27,70.37037037037037
18,25,63,21,61.904761904761905
18,26,60,10,88.0
18,27,58,9,33.333333333333336
19,20,53,41,55.1219512195122
19,21,72,41,86.34146341463415
19,22,68,43,74.88372093023256
19,23,54,43,42.325581395348834
19,24,52,34,49.411764705882355
19,25,53,41,28.78048780487805
19,26,50,19,106.3157894736842
19,27,59,0,0.0
20,21,59,53,34.339622641509436
20,22,53,38,54.73684210526316
20,23,58,43,34.883720930232556
20,24,49,36,45.55555555555556
20,25,57,27,73.33333333333333
20,26,57,22,72.72727272727273
20,27,56,4,70.0
21,22,59,38,33.68421052631579
21,23,51,24,46.666666666666664
21,24,70,34,45.88235294117647
21,25,49,19,91.57894736842105
21,26,53,26,46.15384615384615
21,27,73,2,80.0
22,23,48,25,52.0
22,24,63,36,34.44444444444444
22,25,62,33,58.78787878787879
22,26,55,34,27.058823529411764
22,27,55,0,0.0
23,24,60,50,28.0
23,25,52,39,46.666666666666664
23,26,57,13,72.3076923076923
23,27,64,1,60.0
24,25,56,48,25.833333333333332
24,26,56,13,56.92307692307692
24,27,58,0,0.0
25,26,60,12,83.33333333333333
25,27,57,1,60.0
26,27,54,0,0.0
