source,target,generated,success,delays
5,23,100,0,0.0
5,24,102,0,0.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,2,100.0
6,7,100,77,34.54545454545455
6,8,106,65,94.46153846153847
6,9,109,69,108.1159420289855
6,10,96,68,70.0
6,11,95,70,49.142857142857146
6,12,97,60,86.66666666666667
6,13,103,40,148.0
6,14,97,19,182.10526315789474
6,15,104,10,208.0
6,16,96,11,245.45454545454547
6,17,103,6,213.33333333333334
6,18,103,45,146.22222222222223
6,19,99,38,186.31578947368422
6,20,113,43,147.4418604651163
6,21,101,36,110.0
6,22,103,36,138.88888888888889
6,23,95,29,170.3448275862069
6,24,103,18,191.11111111111111
6,25,90,17,203.52941176470588
6,26,103,24,121.66666666666667
6,27,107,18,84.44444444444444
7,8,110,73,29.863013698630137
7,9,96,46,73.04347826086956
7,10,104,37,140.0
7,11,100,30,110.66666666666667
7,12,106,17,187.05882352941177
7,13,102,7,162.85714285714286
7,14,109,3,313.3333333333333
7,15,101,2,240.0
7,16,107,0,0.0
7,17,107,0,0.0
7,18,98,12,260.0
7,19,104,9,264.44444444444446
7,20,102,12,210.0
7,21,112,10,180.0
7,22,92,9,148.88888888888889
7,23,98,6,220.0
7,24,107,2,180.0
7,25,118,3,260.0
7,26,104,10,100.0
7,27,107,4,100.0
8,9,96,75,20.0
8,10,89,32,107.5
8,11,99,11,183.63636363636363
8,12,103,27,178.5185185185185
8,13,106,11,270.90909090909093
8,14,99,4,320.0
8,15,105,2,300.0
8,16,110,2,420.0
8,17,104,3,406.6666666666667
8,18,100,22,234.54545454545453
8,19,100,18,222.22222222222223
8,20,111,16,185.0
8,21,98,15,156.0
8,22,111,13,100.0
8,23,95,7,180.0
8,24,112,4,140.0
8,25,90,1,180.0
8,26,96,21,60.0
8,27,111,3,233.33333333333334
9,10,103,38,72.63157894736842
9,11,89,8,210.0
9,12,94,20,134.0
9,13,93,9,224.44444444444446
9,14,99,1,300.0
9,15,90,2,360.0
9,16,99,1,300.0
9,17,92,1,380.0
9,18,104,16,200.0
9,19,94,17,191.76470588235293
9,20,99,21,147.61904761904762
9,21,97,11,100.0
9,22,103,14,71.42857142857143
9,23,104,8,160.0
9,24,103,7,117.14285714285714
9,25,110,3,220.0
9,26,108,21,27.61904761904762
9,27,106,3,246.66666666666666
10,11,107,34,147.05882352941177
10,12,97,59,66.10169491525424
10,13,110,28,191.42857142857142
10,14,99,10,228.0
10,15,91,5,300.0
10,16,91,5,308.0
10,17,106,6,266.6666666666667
10,18,86,48,140.0
10,19,96,66,151.5151515151515
10,20,99,58,74.48275862068965
10,21,107,77,41.81818181818182
10,22,96,59,70.84745762711864
10,23,82,37,110.8108108108108
10,24,120,64,110.0
10,25,105,47,152.7659574468085
10,26,100,67,30.746268656716417
10,27,100,14,240.0
11,12,96,34,30.58823529411765
11,13,94,41,65.85365853658537
11,14,96,18,100.0
11,15,104,10,132.0
11,16,103,12,173.33333333333334
11,17,102,8,145.0
11,18,110,20,72.0
11,19,106,13,124.61538461538461
11,20,101,16,130.0
11,21,95,9,188.88888888888889
11,22,88,9,184.44444444444446
11,23,107,3,140.0
11,24,109,9,188.88888888888889
11,25,100,5,180.0
11,26,92,3,153.33333333333334
11,27,92,30,25.333333333333332
12,13,114,27,76.29629629629629
12,14,87,4,100.0
12,15,102,0,0.0
12,16,93,2,180.0
12,17,99,0,0.0
12,18,103,60,34.0
12,19,104,59,87.11864406779661
12,20,100,64,47.5
12,21,109,54,94.07407407407408
12,22,110,50,116.0
12,23,81,35,74.85714285714286
12,24,85,34,111.76470588235294
12,25,104,42,126.66666666666667
12,26,100,24,115.0
12,27,96,9,91.11111111111111
13,14,103,55,41.81818181818182
13,15,102,37,106.48648648648648
13,16,95,36,112.22222222222223
13,17,90,24,95.0
13,18,104,35,20.0
13,19,95,9,60.0
13,20,102,6,126.66666666666667
13,21,114,4,210.0
13,22,97,1,180.0
13,23,105,7,100.0
13,24,92,4,140.0
13,25,108,1,100.0
13,26,86,1,220.0
13,27,97,89,20.0
14,15,100,73,83.56164383561644
14,16,101,76,62.10526315789474
14,17,103,74,21.62162162162162
14,18,105,2,60.0
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,31,63.87096774193548
15,16,101,89,21.348314606741575
15,17,91,70,61.142857142857146
15,18,107,1,140.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,23,106.95652173913044
16,17,100,93,20.0
16,18,115,2,140.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,12,123.33333333333333
17,18,97,1,220.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,15,108.0
18,19,89,44,25.454545454545453
18,20,99,31,87.09677419354838
18,21,104,23,129.56521739130434
18,22,113,26,146.15384615384616
18,23,111,36,87.77777777777777
18,24,91,26,107.6923076923077
18,25,113,33,72.12121212121212
18,26,108,7,168.57142857142858
18,27,91,12,60.0
19,20,92,60,88.0
19,21,96,52,125.38461538461539
19,22,95,53,103.77358490566037
19,23,93,79,44.30379746835443
19,24,96,83,61.44578313253012
19,25,111,102,21.568627450980394
19,26,108,28,142.85714285714286
19,27,104,2,100.0
20,21,107,83,27.710843373493976
20,22,103,66,72.72727272727273
20,23,94,62,25.806451612903224
20,24,108,65,67.38461538461539
20,25,99,54,105.92592592592592
20,26,94,29,102.75862068965517
20,27,93,0,0.0
21,22,100,83,27.710843373493976
21,23,90,53,78.86792452830188
21,24,97,42,71.42857142857143
21,25,102,51,110.98039215686275
21,26,88,42,68.57142857142857
21,27,105,0,0.0
22,23,99,47,68.51063829787235
22,24,96,52,26.923076923076923
22,25,100,38,69.47368421052632
22,26,102,54,20.0
22,27,99,0,0.0
23,24,87,74,27.027027027027028
23,25,107,80,61.5
23,26,113,15,108.0
23,27,101,0,0.0
24,25,102,82,26.341463414634145
24,26,96,19,68.42105263157895
24,27,94,0,0.0
25,26,97,7,162.85714285714286
25,27,95,0,0.0
26,27,112,0,0.0
