source,target,generated,success,delays
10,22,96,56,48.57142857142857
10,23,82,31,93.54838709677419
10,24,120,51,92.94117647058823
10,25,105,28,111.42857142857143
10,26,100,37,30.81081081081081
10,27,100,4,100.0
11,12,96,33,30.90909090909091
11,13,94,36,26.666666666666668
11,14,96,17,78.82352941176471
11,15,104,7,105.71428571428571
11,16,103,7,88.57142857142857
11,17,102,5,100.0
11,18,110,27,58.51851851851852
11,19,106,11,78.18181818181819
11,20,101,18,57.77777777777778
11,21,95,11,85.45454545454545
11,22,88,6,133.33333333333334
11,23,107,8,100.0
11,24,109,8,115.0
11,25,100,8,100.0
11,26,92,1,100.0
11,27,92,25,28.0
12,13,114,29,62.758620689655174
12,14,87,4,90.0
12,15,102,4,180.0
12,16,93,1,100.0
12,17,99,2,100.0
12,18,103,53,48.679245283018865
12,19,104,44,56.36363636363637
12,20,100,52,36.15384615384615
12,21,109,48,73.33333333333333
12,22,110,38,72.63157894736842
12,23,81,29,42.06896551724138
12,24,85,26,78.46153846153847
12,25,104,22,92.72727272727273
12,26,100,16,95.0
12,27,96,10,56.0
13,14,103,52,33.84615384615385
13,15,102,28,71.42857142857143
13,16,95,36,63.333333333333336
13,17,90,23,44.34782608695652
13,18,104,48,30.0
13,19,95,21,56.19047619047619
13,20,102,8,85.0
13,21,114,12,150.0
13,22,97,2,120.0
13,23,105,10,120.0
13,24,92,0,0.0
13,25,108,8,65.0
13,26,86,1,140.0
13,27,97,73,21.643835616438356
14,15,100,55,54.18181818181818
14,16,101,55,31.636363636363637
14,17,103,61,30.491803278688526
14,18,105,10,28.0
14,19,107,4,40.0
14,20,96,1,100.0
14,21,102,0,0.0
14,22,102,1,180.0
14,23,108,1,60.0
14,24,95,0,0.0
14,25,95,1,20.0
14,26,109,0,0.0
14,27,96,25,56.8
15,16,101,84,23.80952380952381
15,17,91,68,27.647058823529413
15,18,107,3,86.66666666666667
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,19,36.8421052631579
16,17,100,82,20.48780487804878
16,18,115,1,60.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,14,57.142857142857146
17,18,97,2,100.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,9,73.33333333333333
18,19,89,44,32.72727272727273
18,20,99,29,65.51724137931035
18,21,104,20,88.0
18,22,113,22,76.36363636363636
18,23,111,34,48.23529411764706
18,24,91,19,64.21052631578948
18,25,113,31,31.612903225806452
18,26,108,7,134.28571428571428
18,27,91,14,28.571428571428573
19,20,92,54,66.66666666666667
19,21,96,39,83.58974358974359
19,22,95,40,82.0
19,23,93,69,54.20289855072464
19,24,96,70,47.42857142857143
19,25,111,84,23.333333333333332
19,26,108,24,116.66666666666667
19,27,104,1,20.0
20,21,107,80,28.5
20,22,103,49,45.30612244897959
20,23,94,50,31.2
20,24,108,50,33.6
20,25,99,24,71.66666666666667
20,26,94,22,70.9090909090909
20,27,93,0,0.0
21,22,100,60,33.333333333333336
21,23,90,33,46.666666666666664
21,24,97,29,36.55172413793103
21,25,102,20,72.0
21,26,88,36,45.55555555555556
21,27,105,0,0.0
22,23,99,30,42.666666666666664
22,24,96,32,42.5
22,25,100,25,42.4
22,26,102,65,23.076923076923077
22,27,99,0,0.0
23,24,87,67,28.955223880597014
23,25,107,73,41.917808219178085
23,26,113,11,81.81818181818181
23,27,101,0,0.0
24,25,102,80,20.0
24,26,96,11,30.90909090909091
24,27,94,0,0.0
25,26,97,5,28.0
25,27,95,0,0.0
26,27,112,0,0.0
