source,target,generated,success,delays
2,21,50,11,161.8181818181818
2,22,72,12,196.66666666666666
2,23,70,13,170.76923076923077
2,24,63,9,206.66666666666666
2,25,54,9,193.33333333333334
2,26,68,6,206.66666666666666
2,27,59,5,108.0
3,4,62,56,46.42857142857143
3,5,52,30,84.0
3,6,60,49,100.81632653061224
3,7,62,47,126.38297872340425
3,8,54,38,171.57894736842104
3,9,57,44,172.72727272727272
3,10,68,53,135.47169811320754
3,11,56,43,87.90697674418605
3,12,55,37,103.24324324324324
3,13,65,54,57.03703703703704
3,14,48,43,41.395348837209305
3,15,67,57,40.35087719298246
3,16,59,45,40.44444444444444
3,17,64,51,43.529411764705884
3,18,57,31,93.54838709677419
3,19,62,45,130.22222222222223
3,20,54,26,147.69230769230768
3,21,65,31,174.83870967741936
3,22,58,30,190.66666666666666
3,23,58,24,178.33333333333334
3,24,64,32,186.25
3,25,67,23,162.6086956521739
3,26,50,14,162.85714285714286
3,27,58,37,55.67567567567568
4,5,60,29,37.93103448275862
4,6,60,36,96.66666666666667
4,7,55,22,130.9090909090909
4,8,69,36,150.0
4,9,59,26,153.84615384615384
4,10,49,23,117.3913043478261
4,11,60,34,37.64705882352941
4,12,61,26,95.38461538461539
4,13,57,24,85.0
4,14,55,33,79.39393939393939
4,15,67,28,85.71428571428571
4,16,62,27,86.66666666666667
4,17,50,21,94.28571428571429
4,18,56,19,104.21052631578948
4,19,64,16,157.5
4,20,63,16,147.5
4,21,66,9,166.66666666666666
4,22,56,10,140.0
4,23,57,11,150.9090909090909
4,24,61,8,180.0
4,25,52,4,160.0
4,26,60,12,126.66666666666667
4,27,53,8,45.0
5,6,57,20,52.0
5,7,54,12,96.66666666666667
5,8,52,5,84.0
5,9,68,10,88.0
5,10,59,9,77.77777777777777
5,11,69,10,84.0
5,12,52,7,82.85714285714286
5,13,53,5,92.0
5,14,61,7,128.57142857142858
5,15,59,5,84.0
5,16,56,7,151.42857142857142
5,17,60,7,140.0
5,18,58,6,173.33333333333334
5,19,60,3,140.0
5,20,45,0,0.0
5,21,70,3,73.33333333333333
5,22,70,2,60.0
5,23,63,4,150.0
5,24,68,4,130.0
5,25,57,1,180.0
5,26,57,1,140.0
5,27,59,1,60.0
6,7,66,54,49.629629629629626
6,8,63,38,55.78947368421053
6,9,45,27,62.96296296296296
6,10,58,40,52.0
6,11,49,42,63.80952380952381
6,12,66,44,59.09090909090909
6,13,54,21,107.61904761904762
6,14,55,17,147.05882352941177
6,15,66,17,177.64705882352942
6,16,62,16,150.0
6,17,61,11,150.9090909090909
6,18,54,20,100.0
6,19,62,26,141.53846153846155
6,20,65,30,113.33333333333333
6,21,68,33,101.21212121212122
6,22,60,22,83.63636363636364
6,23,66,23,145.2173913043478
6,24,50,15,137.33333333333334
6,25,64,12,143.33333333333334
6,26,65,20,66.0
6,27,61,9,117.77777777777777
7,8,71,51,27.84313725490196
7,9,59,39,28.205128205128204
7,10,56,26,70.76923076923077
7,11,61,20,94.0
7,12,57,24,128.33333333333334
7,13,55,15,172.0
7,14,51,4,230.0
7,15,58,5,236.0
7,16,64,6,213.33333333333334
7,17,50,5,196.0
7,18,62,21,164.76190476190476
7,19,58,16,152.5
7,20,63,22,156.36363636363637
7,21,65,15,126.66666666666667
7,22,68,16,107.5
7,23,59,10,128.0
7,24,74,8,170.0
7,25,56,7,162.85714285714286
7,26,61,11,78.18181818181819
7,27,66,3,86.66666666666667
8,9,49,38,23.157894736842106
8,10,47,17,71.76470588235294
8,11,53,10,108.0
8,12,45,15,121.33333333333333
8,13,56,10,184.0
8,14,68,5,236.0
8,15,59,2,280.0
8,16,60,0,0.0
8,17,54,1,140.0
8,18,60,15,145.33333333333334
8,19,69,14,140.0
8,20,61,7,100.0
8,21,46,9,77.77777777777777
8,22,78,13,75.38461538461539
8,23,71,12,133.33333333333334
8,24,58,6,120.0
8,25,62,10,132.0
8,26,51,7,37.142857142857146
8,27,58,6,173.33333333333334
9,10,60,24,58.333333333333336
9,11,64,14,125.71428571428571
9,12,69,16,105.0
9,13,59,8,125.0
9,14,68,4,180.0
9,15,59,3,326.6666666666667
9,16,60,0,0.0
9,17,63,0,0.0
9,18,62,13,121.53846153846153
9,19,67,13,124.61538461538461
9,20,59,12,103.33333333333333
9,21,55,9,77.77777777777777
9,22,73,14,48.57142857142857
9,23,63,6,73.33333333333333
9,24,60,2,120.0
9,25,49,4,90.0
9,26,60,16,40.0
9,27,57,1,140.0
10,11,54,16,90.0
10,12,70,53,46.41509433962264
10,13,51,20,124.0
10,14,67,14,148.57142857142858
10,15,60,3,166.66666666666666
10,16,62,4,190.0
10,17,65,6,173.33333333333334
10,18,67,38,81.05263157894737
10,19,61,41,114.63414634146342
10,20,62,43,61.86046511627907
10,21,53,33,39.39393939393939
10,22,64,43,46.04651162790697
10,23,50,27,82.22222222222223
10,24,61,33,89.0909090909091
10,25,56,29,104.13793103448276
10,26,64,34,36.470588235294116
10,27,62,13,115.38461538461539
11,12,63,26,44.61538461538461
11,13,67,25,37.6
11,14,56,14,94.28571428571429
11,15,53,12,106.66666666666667
11,16,64,12,93.33333333333333
11,17,52,11,96.36363636363636
11,18,62,20,78.0
11,19,72,15,81.33333333333333
11,20,62,12,70.0
11,21,69,7,94.28571428571429
11,22,60,6,100.0
11,23,66,5,60.0
11,24,68,9,86.66666666666667
11,25,61,9,113.33333333333333
11,26,61,3,113.33333333333333
11,27,43,14,34.285714285714285
12,13,68,13,60.0
12,14,59,5,124.0
12,15,70,7,140.0
12,16,58,4,150.0
12,17,71,5,180.0
12,18,48,26,69.23076923076923
12,19,51,27,55.55555555555556
12,20,61,43,36.74418604651163
12,21,64,46,62.608695652173914
12,22,65,39,83.58974358974359
12,23,63,38,58.94736842105263
12,24,58,30,77.33333333333333
12,25,60,23,98.26086956521739
12,26,56,17,83.52941176470588
12,27,63,7,60.0
13,14,72,41,27.804878048780488
13,15,64,26,78.46153846153847
13,16,51,19,76.84210526315789
13,17,50,19,76.84210526315789
13,18,53,22,34.54545454545455
13,19,75,14,37.142857142857146
13,20,73,13,109.23076923076923
13,21,61,2,100.0
13,22,61,10,128.0
13,23,54,3,60.0
13,24,56,3,113.33333333333333
13,25,60,5,100.0
13,26,55,0,0.0
13,27,54,34,28.235294117647058
14,15,63,43,51.627906976744185
14,16,60,46,40.869565217391305
14,17,59,37,30.81081081081081
14,18,60,8,55.0
14,19,54,0,0.0
14,20,57,1,60.0
14,21,53,0,0.0
14,22,57,0,0.0
14,23,59,1,100.0
14,24,61,0,0.0
14,25,72,0,0.0
14,26,60,0,0.0
14,27,73,30,54.666666666666664
15,16,61,54,25.925925925925927
15,17,60,49,23.26530612244898
15,18,56,0,0.0
15,19,59,0,0.0
15,20,64,0,0.0
15,21,59,0,0.0
15,22,60,0,0.0
15,23,63,0,0.0
15,24,49,0,0.0
15,25,62,0,0.0
15,26,68,0,0.0
15,27,62,17,67.05882352941177
16,17,66,57,26.31578947368421
16,18,61,2,80.0
16,19,56,0,0.0
16,20,64,0,0.0
16,21,50,0,0.0
16,22,53,0,0.0
16,23,56,0,0.0
16,24,48,0,0.0
16,25,63,0,0.0
16,26,61,0,0.0
16,27,74,13,63.07692307692308
17,18,61,0,0.0
17,19,66,0,0.0
17,20,56,0,0.0
17,21,56,0,0.0
17,22,67,0,0.0
17,23,54,0,0.0
17,24,64,0,0.0
17,25,57,0,0.0
17,26,69,0,0.0
17,27,69,11,60.0
18,19,65,37,38.37837837837838
18,20,60,27,61.48148148148148
18,21,59,19,95.78947368421052
18,22,56,16,87.5
18,23,53,17,45.88235294117647
18,24,62,24,60.0
18,25,63,17,71.76470588235294
18,26,60,11,92.72727272727273
18,27,58,10,44.0
19,20,53,33,62.42424242424242
19,21,72,43,83.25581395348837
19,22,68,41,73.65853658536585
19,23,54,43,59.06976744186046
19,24,52,33,51.515151515151516
19,25,53,36,28.88888888888889
19,26,50,15,105.33333333333333
19,27,59,2,100.0
20,21,59,44,32.72727272727273
20,22,53,34,38.8235294117647
20,23,58,46,35.65217391304348
20,24,49,38,49.473684210526315
20,25,57,30,80.0
20,26,57,17,64.70588235294117
20,27,56,5,124.0
21,22,59,49,28.163265306122447
21,23,51,30,44.0
21,24,70,34,58.8235294117647
21,25,49,20,76.0
21,26,53,30,53.333333333333336
21,27,73,0,0.0
22,23,48,27,40.74074074074074
22,24,63,34,40.0
22,25,62,23,42.608695652173914
22,26,55,29,22.75862068965517
22,27,55,1,100.0
23,24,60,49,33.06122448979592
23,25,52,41,44.390243902439025
23,26,57,15,68.0
23,27,64,1,100.0
24,25,56,45,23.555555555555557
24,26,56,13,75.38461538461539
24,27,58,2,80.0
25,26,60,8,90.0
25,27,57,0,0.0
26,27,54,0,0.0
