source,target,generated,success,delays
8,17,104,1,220.0
8,18,100,5,156.0
8,19,100,6,120.0
8,20,111,8,115.0
8,21,98,8,95.0
8,22,111,12,63.333333333333336
8,23,95,2,80.0
8,24,112,5,116.0
8,25,90,2,80.0
8,26,96,7,48.57142857142857
8,27,111,0,0.0
9,10,103,33,62.42424242424242
9,11,89,14,171.42857142857142
9,12,94,20,104.0
9,13,93,9,162.22222222222223
9,14,99,4,190.0
9,15,90,1,300.0
9,16,99,1,260.0
9,17,92,0,0.0
9,18,104,16,135.0
9,19,94,12,120.0
9,20,99,10,92.0
9,21,97,8,80.0
9,22,103,18,48.888888888888886
9,23,104,9,113.33333333333333
9,24,103,5,100.0
9,25,110,4,90.0
9,26,108,23,23.47826086956522
9,27,106,1,220.0
10,11,107,41,104.8780487804878
10,12,97,70,56.0
10,13,110,32,123.75
10,14,99,13,161.53846153846155
10,15,91,7,202.85714285714286
10,16,91,5,196.0
10,17,106,4,200.0
10,18,86,41,101.95121951219512
10,19,96,65,107.38461538461539
10,20,99,61,65.24590163934427
10,21,107,61,40.32786885245902
10,22,96,52,50.76923076923077
10,23,82,35,86.28571428571429
10,24,120,46,81.73913043478261
10,25,105,28,105.71428571428571
10,26,100,32,43.75
10,27,100,6,146.66666666666666
11,12,96,36,41.111111111111114
11,13,94,36,47.77777777777778
11,14,96,20,90.0
11,15,104,8,130.0
11,16,103,10,128.0
11,17,102,5,92.0
11,18,110,30,60.0
11,19,106,19,95.78947368421052
11,20,101,13,47.69230769230769
11,21,95,10,96.0
11,22,88,8,125.0
11,23,107,6,60.0
11,24,109,6,120.0
11,25,100,4,90.0
11,26,92,2,140.0
11,27,92,23,25.217391304347824
12,13,114,24,63.333333333333336
12,14,87,8,80.0
12,15,102,1,220.0
12,16,93,2,100.0
12,17,99,3,140.0
12,18,103,62,43.87096774193548
12,19,104,65,58.76923076923077
12,20,100,64,36.875
12,21,109,55,63.63636363636363
12,22,110,40,82.0
12,23,81,24,55.0
12,24,85,21,73.33333333333333
12,25,104,28,107.14285714285714
12,26,100,16,77.5
12,27,96,5,52.0
13,14,103,54,34.074074074074076
13,15,102,24,68.33333333333333
13,16,95,27,62.96296296296296
13,17,90,21,39.04761904761905
13,18,104,39,35.38461538461539
13,19,95,11,49.09090909090909
13,20,102,3,113.33333333333333
13,21,114,2,180.0
13,22,97,4,80.0
13,23,105,8,80.0
13,24,92,6,93.33333333333333
13,25,108,8,100.0
13,26,86,1,180.0
13,27,97,60,20.666666666666668
14,15,100,50,46.4
14,16,101,61,33.77049180327869
14,17,103,58,35.172413793103445
14,18,105,9,51.111111111111114
14,19,107,1,60.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,1,100.0
14,26,109,0,0.0
14,27,96,32,42.5
15,16,101,85,28.0
15,17,91,58,24.82758620689655
15,18,107,1,100.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,14,54.285714285714285
16,17,100,87,21.379310344827587
16,18,115,1,100.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,16,75.0
17,18,97,0,0.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,6,86.66666666666667
18,19,89,42,28.571428571428573
18,20,99,35,66.85714285714286
18,21,104,22,92.72727272727273
18,22,113,20,108.0
18,23,111,27,57.03703703703704
18,24,91,20,74.0
18,25,113,26,47.69230769230769
18,26,108,7,94.28571428571429
18,27,91,16,30.0
19,20,92,48,64.16666666666667
19,21,96,37,88.10810810810811
19,22,95,42,79.04761904761905
19,23,93,67,47.46268656716418
19,24,96,60,49.333333333333336
19,25,111,72,29.444444444444443
19,26,108,23,119.1304347826087
19,27,104,3,46.666666666666664
20,21,107,75,29.066666666666666
20,22,103,46,45.21739130434783
20,23,94,48,40.833333333333336
20,24,108,42,56.19047619047619
20,25,99,27,82.22222222222223
20,26,94,23,75.65217391304348
20,27,93,1,20.0
21,22,100,52,27.692307692307693
21,23,90,24,55.0
21,24,97,30,62.666666666666664
21,25,102,19,74.73684210526316
21,26,88,23,47.82608695652174
21,27,105,0,0.0
22,23,99,33,34.54545454545455
22,24,96,41,32.68292682926829
22,25,100,33,32.121212121212125
22,26,102,51,21.568627450980394
22,27,99,0,0.0
23,24,87,59,28.135593220338983
23,25,107,66,43.03030303030303
23,26,113,9,68.88888888888889
23,27,101,1,60.0
24,25,102,78,21.53846153846154
24,26,96,10,60.0
24,27,94,0,0.0
25,26,97,4,30.0
25,27,95,0,0.0
26,27,112,0,0.0
