source,target,generated,success,delays
4,6,60,36,80.0
4,7,55,29,124.82758620689656
4,8,69,28,135.71428571428572
4,9,59,31,154.19354838709677
4,10,49,24,106.66666666666667
4,11,60,37,45.945945945945944
4,12,61,23,84.34782608695652
4,13,57,31,84.51612903225806
4,14,55,29,80.6896551724138
4,15,67,36,65.55555555555556
4,16,62,34,102.3529411764706
4,17,50,16,90.0
4,18,56,17,88.23529411764706
4,19,64,14,157.14285714285714
4,20,63,17,130.58823529411765
4,21,66,12,146.66666666666666
4,22,56,12,153.33333333333334
4,23,57,10,172.0
4,24,61,5,196.0
4,25,52,9,162.22222222222223
4,26,60,9,131.11111111111111
4,27,53,10,44.0
5,6,57,17,38.8235294117647
5,7,54,10,80.0
5,8,52,7,82.85714285714286
5,9,68,6,106.66666666666667
5,10,59,8,65.0
5,11,69,12,36.666666666666664
5,12,52,3,73.33333333333333
5,13,53,11,129.0909090909091
5,14,61,4,100.0
5,15,59,5,116.0
5,16,56,5,92.0
5,17,60,3,126.66666666666667
5,18,58,1,100.0
5,19,60,3,180.0
5,20,45,1,180.0
5,21,70,1,140.0
5,22,70,3,126.66666666666667
5,23,63,1,180.0
5,24,68,2,160.0
5,25,57,1,180.0
5,26,57,2,140.0
5,27,59,3,126.66666666666667
6,7,66,53,41.132075471698116
6,8,63,41,58.048780487804876
6,9,45,31,70.3225806451613
6,10,58,43,48.83720930232558
6,11,49,42,28.571428571428573
6,12,66,48,67.5
6,13,54,30,89.33333333333333
6,14,55,21,136.1904761904762
6,15,66,14,177.14285714285714
6,16,62,11,190.9090909090909
6,17,61,14,148.57142857142858
6,18,54,30,106.66666666666667
6,19,62,31,132.25806451612902
6,20,65,30,102.66666666666667
6,21,68,32,68.75
6,22,60,23,80.8695652173913
6,23,66,24,111.66666666666667
6,24,50,16,115.0
6,25,64,14,171.42857142857142
6,26,65,18,80.0
6,27,61,13,56.92307692307692
7,8,71,57,30.526315789473685
7,9,59,43,35.81395348837209
7,10,56,24,70.0
7,11,61,27,85.18518518518519
7,12,57,21,111.42857142857143
7,13,55,11,150.9090909090909
7,14,51,1,100.0
7,15,58,2,300.0
7,16,64,5,212.0
7,17,50,2,180.0
7,18,62,15,132.0
7,19,58,17,180.0
7,20,63,21,109.52380952380952
7,21,65,17,118.82352941176471
7,22,68,16,85.0
7,23,59,15,150.66666666666666
7,24,74,11,165.45454545454547
7,25,56,7,168.57142857142858
7,26,61,14,85.71428571428571
7,27,66,1,180.0
8,9,49,33,23.636363636363637
8,10,47,19,62.10526315789474
8,11,53,11,140.0
8,12,45,15,113.33333333333333
8,13,56,7,191.42857142857142
8,14,68,2,260.0
8,15,59,3,233.33333333333334
8,16,60,1,260.0
8,17,54,3,233.33333333333334
8,18,60,12,126.66666666666667
8,19,69,15,137.33333333333334
8,20,61,17,128.23529411764707
8,21,46,11,118.18181818181819
8,22,78,13,60.0
8,23,71,10,136.0
8,24,58,3,193.33333333333334
8,25,62,4,140.0
8,26,51,8,35.0
8,27,58,2,240.0
9,10,60,30,48.0
9,11,64,11,125.45454545454545
9,12,69,23,86.08695652173913
9,13,59,3,153.33333333333334
9,14,68,4,180.0
9,15,59,0,0.0
9,16,60,1,220.0
9,17,63,2,260.0
9,18,62,13,109.23076923076923
9,19,67,16,110.0
9,20,59,21,88.57142857142857
9,21,55,13,66.15384615384616
9,22,73,23,40.869565217391305
9,23,63,12,110.0
9,24,60,10,104.0
9,25,49,10,172.0
9,26,60,19,32.63157894736842
9,27,57,0,0.0
10,11,54,14,85.71428571428571
10,12,70,53,50.943396226415096
10,13,51,11,107.27272727272727
10,14,67,6,120.0
10,15,60,4,160.0
10,16,62,3,153.33333333333334
10,17,65,5,172.0
10,18,67,43,101.86046511627907
10,19,61,41,107.8048780487805
10,20,62,48,55.833333333333336
10,21,53,36,50.0
10,22,64,49,48.57142857142857
10,23,50,32,86.25
10,24,61,28,84.28571428571429
10,25,56,30,108.0
10,26,64,39,26.153846153846153
10,27,62,9,117.77777777777777
11,12,63,23,35.65217391304348
11,13,67,26,55.38461538461539
11,14,56,15,84.0
11,15,53,6,113.33333333333333
11,16,64,5,140.0
11,17,52,7,88.57142857142857
11,18,62,22,56.36363636363637
11,19,72,17,85.88235294117646
11,20,62,12,90.0
11,21,69,11,129.0909090909091
11,22,60,8,115.0
11,23,66,4,120.0
11,24,68,7,122.85714285714286
11,25,61,3,100.0
11,26,61,6,133.33333333333334
11,27,43,14,51.42857142857143
12,13,68,18,53.333333333333336
12,14,59,3,113.33333333333333
12,15,70,4,130.0
12,16,58,4,140.0
12,17,71,3,126.66666666666667
12,18,48,30,52.0
12,19,51,28,82.85714285714286
12,20,61,43,39.53488372093023
12,21,64,37,60.0
12,22,65,35,77.14285714285714
12,23,63,25,68.0
12,24,58,21,77.14285714285714
12,25,60,24,95.0
12,26,56,20,90.0
12,27,63,11,41.81818181818182
13,14,72,42,36.19047619047619
13,15,64,27,71.85185185185185
13,16,51,21,65.71428571428571
13,17,50,21,52.38095238095238
13,18,53,29,43.44827586206897
13,19,75,16,45.0
13,20,73,10,96.0
13,21,61,8,125.0
13,22,61,4,130.0
13,23,54,5,108.0
13,24,56,3,113.33333333333333
13,25,60,8,110.0
13,26,55,3,126.66666666666667
13,27,54,39,21.025641025641026
14,15,63,43,60.0
14,16,60,44,33.63636363636363
14,17,59,46,30.434782608695652
14,18,60,7,31.428571428571427
14,19,54,1,20.0
14,20,57,1,180.0
14,21,53,0,0.0
14,22,57,0,0.0
14,23,59,1,100.0
14,24,61,0,0.0
14,25,72,0,0.0
14,26,60,0,0.0
14,27,73,31,48.38709677419355
15,16,61,50,26.4
15,17,60,46,28.695652173913043
15,18,56,0,0.0
15,19,59,0,0.0
15,20,64,0,0.0
15,21,59,0,0.0
15,22,60,0,0.0
15,23,63,0,0.0
15,24,49,0,0.0
15,25,62,1,140.0
15,26,68,0,0.0
15,27,62,25,52.0
16,17,66,60,25.333333333333332
16,18,61,3,126.66666666666667
16,19,56,0,0.0
16,20,64,0,0.0
16,21,50,0,0.0
16,22,53,0,0.0
16,23,56,0,0.0
16,24,48,0,0.0
16,25,63,0,0.0
16,26,61,0,0.0
16,27,74,22,67.27272727272727
17,18,61,1,20.0
17,19,66,0,0.0
17,20,56,0,0.0
17,21,56,0,0.0
17,22,67,0,0.0
17,23,54,0,0.0
17,24,64,0,0.0
17,25,57,0,0.0
17,26,69,0,0.0
17,27,69,18,73.33333333333333
18,19,65,40,34.0
18,20,60,32,58.75
18,21,59,19,91.57894736842105
18,22,56,20,70.0
18,23,53,16,40.0
18,24,62,31,74.19354838709677
18,25,63,21,44.76190476190476
18,26,60,14,120.0
18,27,58,10,20.0
19,20,53,38,53.68421052631579
19,21,72,42,81.9047619047619
19,22,68,36,68.88888888888889
19,23,54,39,43.58974358974359
19,24,52,40,44.0
19,25,53,44,30.0
19,26,50,16,117.5
19,27,59,2,140.0
20,21,59,43,32.093023255813954
20,22,53,33,43.03030303030303
20,23,58,38,34.73684210526316
20,24,49,33,44.24242424242424
20,25,57,33,84.24242424242425
20,26,57,26,76.92307692307692
20,27,56,2,140.0
21,22,59,42,29.523809523809526
21,23,51,26,47.69230769230769
21,24,70,35,63.42857142857143
21,25,49,20,66.0
21,26,53,26,40.0
21,27,73,0,0.0
22,23,48,20,52.0
22,24,63,30,36.0
22,25,62,21,56.19047619047619
22,26,55,36,25.555555555555557
22,27,55,0,0.0
23,24,60,53,25.28301886792453
23,25,52,36,44.44444444444444
23,26,57,16,85.0
23,27,64,0,0.0
24,25,56,49,20.0
24,26,56,19,60.0
24,27,58,1,140.0
25,26,60,8,70.0
25,27,57,0,0.0
26,27,54,0,0.0
