source,target,generated,success,delays
3,17,105,65,58.76923076923077
3,18,104,38,90.52631578947368
3,19,107,32,132.5
3,20,104,24,145.0
3,21,89,18,151.11111111111111
3,22,110,20,180.0
3,23,106,12,146.66666666666666
3,24,104,9,175.55555555555554
3,25,78,6,173.33333333333334
3,26,106,7,174.28571428571428
3,27,95,26,38.46153846153846
4,5,94,36,36.666666666666664
4,6,108,63,84.12698412698413
4,7,95,35,111.42857142857143
4,8,102,32,146.25
4,9,106,37,155.13513513513513
4,10,101,35,109.14285714285714
4,11,115,60,42.0
4,12,101,24,88.33333333333333
4,13,98,38,90.52631578947368
4,14,97,32,80.0
4,15,101,26,69.23076923076923
4,16,103,24,88.33333333333333
4,17,88,12,123.33333333333333
4,18,106,12,100.0
4,19,101,12,126.66666666666667
4,20,97,9,122.22222222222223
4,21,103,2,100.0
4,22,108,2,100.0
4,23,108,4,110.0
4,24,102,0,0.0
4,25,107,0,0.0
4,26,104,0,0.0
4,27,105,10,52.0
5,6,108,20,40.0
5,7,109,10,28.0
5,8,91,8,95.0
5,9,96,4,110.0
5,10,104,6,93.33333333333333
5,11,102,14,42.857142857142854
5,12,97,4,100.0
5,13,90,2,60.0
5,14,103,2,140.0
5,15,107,5,100.0
5,16,97,3,166.66666666666666
5,17,96,0,0.0
5,18,88,2,140.0
5,19,102,3,126.66666666666667
5,20,108,1,100.0
5,21,95,0,0.0
5,22,96,0,0.0
5,23,100,0,0.0
5,24,102,0,0.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,0,0.0
6,7,100,73,49.58904109589041
6,8,106,61,64.59016393442623
6,9,109,65,79.6923076923077
6,10,96,53,60.75471698113208
6,11,95,59,50.50847457627118
6,12,97,58,68.96551724137932
6,13,103,33,107.27272727272727
6,14,97,29,133.10344827586206
6,15,104,14,185.71428571428572
6,16,96,9,215.55555555555554
6,17,103,7,191.42857142857142
6,18,103,42,121.9047619047619
6,19,99,34,125.88235294117646
6,20,113,32,83.75
6,21,101,27,83.70370370370371
6,22,103,15,89.33333333333333
6,23,95,14,128.57142857142858
6,24,103,14,125.71428571428571
6,25,90,11,136.36363636363637
6,26,103,11,118.18181818181819
6,27,107,13,60.0
7,8,110,75,29.066666666666666
7,9,96,54,28.88888888888889
7,10,104,36,50.0
7,11,100,21,86.66666666666667
7,12,106,33,133.93939393939394
7,13,102,7,248.57142857142858
7,14,109,3,233.33333333333334
7,15,101,2,100.0
7,16,107,3,193.33333333333334
7,17,107,1,180.0
7,18,98,10,164.0
7,19,104,16,160.0
7,20,102,11,107.27272727272727
7,21,112,7,117.14285714285714
7,22,92,5,100.0
7,23,98,5,164.0
7,24,107,3,153.33333333333334
7,25,118,3,193.33333333333334
7,26,104,4,80.0
7,27,107,1,60.0
8,9,96,68,24.705882352941178
8,10,89,22,65.45454545454545
8,11,99,10,140.0
8,12,103,13,112.3076923076923
8,13,106,8,170.0
8,14,99,3,220.0
8,15,105,1,300.0
8,16,110,0,0.0
8,17,104,3,206.66666666666666
8,18,100,12,143.33333333333334
8,19,100,6,126.66666666666667
8,20,111,6,120.0
8,21,98,9,113.33333333333333
8,22,111,7,77.14285714285714
8,23,95,1,100.0
8,24,112,2,120.0
8,25,90,2,180.0
8,26,96,8,35.0
8,27,111,0,0.0
9,10,103,38,56.8421052631579
9,11,89,16,132.5
9,12,94,21,94.28571428571429
9,13,93,5,156.0
9,14,99,2,200.0
9,15,90,5,236.0
9,16,99,2,280.0
9,17,92,1,180.0
9,18,104,18,111.11111111111111
9,19,94,16,110.0
9,20,99,13,81.53846153846153
9,21,97,14,65.71428571428571
9,22,103,14,40.0
9,23,104,10,80.0
9,24,103,6,73.33333333333333
9,25,110,1,60.0
9,26,108,18,28.88888888888889
9,27,106,0,0.0
10,11,107,42,90.47619047619048
10,12,97,75,62.13333333333333
10,13,110,43,133.48837209302326
10,14,99,15,204.0
10,15,91,6,266.6666666666667
10,16,91,6,220.0
10,17,106,10,208.0
10,18,86,45,107.11111111111111
10,19,96,55,112.36363636363636
10,20,99,60,61.333333333333336
10,21,107,74,42.7027027027027
10,22,96,54,54.81481481481482
10,23,82,37,88.10810810810811
10,24,120,39,82.56410256410257
10,25,105,30,112.0
10,26,100,46,38.26086956521739
10,27,100,8,150.0
11,12,96,34,43.529411764705884
11,13,94,34,35.294117647058826
11,14,96,26,84.61538461538461
11,15,104,6,100.0
11,16,103,10,104.0
11,17,102,7,122.85714285714286
11,18,110,25,53.6
11,19,106,21,103.80952380952381
11,20,101,19,72.63157894736842
11,21,95,10,80.0
11,22,88,8,80.0
11,23,107,10,104.0
11,24,109,5,124.0
11,25,100,5,140.0
11,26,92,2,40.0
11,27,92,22,30.90909090909091
12,13,114,27,60.0
12,14,87,4,70.0
12,15,102,2,140.0
12,16,93,2,180.0
12,17,99,1,100.0
12,18,103,50,59.2
12,19,104,49,63.265306122448976
12,20,100,61,39.67213114754098
12,21,109,57,62.10526315789474
12,22,110,38,73.6842105263158
12,23,81,31,43.225806451612904
12,24,85,25,77.6
12,25,104,29,79.3103448275862
12,26,100,15,118.66666666666667
12,27,96,7,111.42857142857143
13,14,103,56,37.857142857142854
13,15,102,19,62.10526315789474
13,16,95,25,74.4
13,17,90,18,48.888888888888886
13,18,104,43,41.395348837209305
13,19,95,12,43.333333333333336
13,20,102,4,110.0
13,21,114,3,140.0
13,22,97,4,100.0
13,23,105,11,103.63636363636364
13,24,92,2,100.0
13,25,108,1,100.0
13,26,86,1,180.0
13,27,97,68,21.176470588235293
14,15,100,52,50.0
14,16,101,52,28.46153846153846
14,17,103,59,24.74576271186441
14,18,105,4,20.0
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,1,100.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,20,44.0
15,16,101,82,26.341463414634145
15,17,91,58,24.82758620689655
15,18,107,3,100.0
15,19,98,0,0.0
15,20,97,1,140.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,15,54.666666666666664
16,17,100,80,23.5
16,18,115,1,140.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,6,53.333333333333336
17,18,97,0,0.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,12,56.666666666666664
18,19,89,42,36.19047619047619
18,20,99,23,65.21739130434783
18,21,104,24,88.33333333333333
18,22,113,18,88.88888888888889
18,23,111,30,57.333333333333336
18,24,91,17,67.05882352941177
18,25,113,18,42.22222222222222
18,26,108,6,100.0
18,27,91,12,23.333333333333332
19,20,92,43,81.3953488372093
19,21,96,39,101.02564102564102
19,22,95,38,70.52631578947368
19,23,93,70,53.714285714285715
19,24,96,71,45.91549295774648
19,25,111,83,24.819277108433734
19,26,108,29,112.41379310344827
19,27,104,1,20.0
20,21,107,85,28.0
20,22,103,48,41.666666666666664
20,23,94,43,37.674418604651166
20,24,108,34,43.529411764705884
20,25,99,29,71.03448275862068
20,26,94,22,80.0
20,27,93,1,60.0
21,22,100,58,33.793103448275865
21,23,90,21,33.333333333333336
21,24,97,22,47.27272727272727
21,25,102,23,72.17391304347827
21,26,88,26,55.38461538461539
21,27,105,0,0.0
22,23,99,25,39.2
22,24,96,33,45.45454545454545
22,25,100,27,40.74074074074074
22,26,102,74,20.54054054054054
22,27,99,0,0.0
23,24,87,64,28.125
23,25,107,67,36.71641791044776
23,26,113,13,78.46153846153847
23,27,101,0,0.0
24,25,102,87,20.919540229885058
24,26,96,10,48.0
24,27,94,1,60.0
25,26,97,11,60.0
25,27,95,0,0.0
26,27,112,0,0.0
