source,target,generated,success,delays
11,25,100,4,90.0
11,26,92,5,84.0
11,27,92,20,28.0
12,13,114,27,61.48148148148148
12,14,87,7,117.14285714285714
12,15,102,3,100.0
12,16,93,0,0.0
12,17,99,1,60.0
12,18,103,55,63.63636363636363
12,19,104,54,71.85185185185185
12,20,100,55,36.72727272727273
12,21,109,41,62.926829268292686
12,22,110,39,87.6923076923077
12,23,81,25,52.0
12,24,85,20,80.0
12,25,104,16,97.5
12,26,100,12,93.33333333333333
12,27,96,5,44.0
13,14,103,56,31.428571428571427
13,15,102,35,72.57142857142857
13,16,95,30,61.333333333333336
13,17,90,24,56.666666666666664
13,18,104,42,36.19047619047619
13,19,95,19,47.36842105263158
13,20,102,11,121.81818181818181
13,21,114,1,100.0
13,22,97,5,116.0
13,23,105,7,71.42857142857143
13,24,92,3,113.33333333333333
13,25,108,6,60.0
13,26,86,0,0.0
13,27,97,68,21.176470588235293
14,15,100,52,54.61538461538461
14,16,101,53,35.094339622641506
14,17,103,58,25.517241379310345
14,18,105,9,51.111111111111114
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,22,49.09090909090909
15,16,101,91,23.956043956043956
15,17,91,60,21.333333333333332
15,18,107,4,90.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,19,53.68421052631579
16,17,100,80,22.5
16,18,115,4,70.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,10,68.0
17,18,97,2,80.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,6,53.333333333333336
18,19,89,42,35.23809523809524
18,20,99,30,64.0
18,21,104,17,95.29411764705883
18,22,113,15,89.33333333333333
18,23,111,31,58.70967741935484
18,24,91,23,72.17391304347827
18,25,113,20,26.0
18,26,108,7,128.57142857142858
18,27,91,17,27.058823529411764
19,20,92,55,64.36363636363636
19,21,96,43,90.69767441860465
19,22,95,38,75.78947368421052
19,23,93,61,47.540983606557376
19,24,96,59,47.79661016949152
19,25,111,72,26.11111111111111
19,26,108,22,118.18181818181819
19,27,104,6,60.0
20,21,107,79,30.126582278481013
20,22,103,54,45.925925925925924
20,23,94,51,35.68627450980392
20,24,108,60,37.333333333333336
20,25,99,35,76.0
20,26,94,26,66.15384615384616
20,27,93,1,140.0
21,22,100,65,34.76923076923077
21,23,90,37,34.054054054054056
21,24,97,35,42.857142857142854
21,25,102,21,88.57142857142857
21,26,88,24,41.666666666666664
21,27,105,1,60.0
22,23,99,42,47.61904761904762
22,24,96,40,43.0
22,25,100,23,25.217391304347824
22,26,102,59,24.06779661016949
22,27,99,1,260.0
23,24,87,68,26.470588235294116
23,25,107,68,48.23529411764706
23,26,113,12,83.33333333333333
23,27,101,1,60.0
24,25,102,78,21.53846153846154
24,26,96,8,50.0
24,27,94,0,0.0
25,26,97,4,100.0
25,27,95,1,100.0
26,27,112,0,0.0
