source,target,generated,success,delays
3,23,106,13,189.23076923076923
3,24,104,9,193.33333333333334
3,25,78,6,193.33333333333334
3,26,106,5,148.0
3,27,95,31,70.3225806451613
4,5,94,45,28.0
4,6,108,55,80.36363636363636
4,7,95,37,106.48648648648648
4,8,102,36,153.33333333333334
4,9,106,36,152.22222222222223
4,10,101,36,107.77777777777777
4,11,115,48,38.333333333333336
4,12,101,23,77.3913043478261
4,13,98,31,78.06451612903226
4,14,97,30,73.33333333333333
4,15,101,29,62.758620689655174
4,16,103,16,57.5
4,17,88,6,60.0
4,18,106,5,116.0
4,19,101,12,120.0
4,20,97,6,106.66666666666667
4,21,103,7,145.71428571428572
4,22,108,5,116.0
4,23,108,5,108.0
4,24,102,2,160.0
4,25,107,1,180.0
4,26,104,0,0.0
4,27,105,11,49.09090909090909
5,6,108,22,40.0
5,7,109,13,81.53846153846153
5,8,91,10,84.0
5,9,96,5,100.0
5,10,104,10,96.0
5,11,102,7,25.714285714285715
5,12,97,5,84.0
5,13,90,4,100.0
5,14,103,5,76.0
5,15,107,3,180.0
5,16,97,2,100.0
5,17,96,2,160.0
5,18,88,2,80.0
5,19,102,3,166.66666666666666
5,20,108,0,0.0
5,21,95,1,100.0
5,22,96,0,0.0
5,23,100,1,100.0
5,24,102,0,0.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,0,0.0
6,7,100,69,55.36231884057971
6,8,106,56,75.0
6,9,109,59,81.69491525423729
6,10,96,67,55.223880597014926
6,11,95,62,43.225806451612904
6,12,97,56,73.57142857142857
6,13,103,36,95.55555555555556
6,14,97,19,142.10526315789474
6,15,104,8,195.0
6,16,96,5,180.0
6,17,103,11,190.9090909090909
6,18,103,38,104.21052631578948
6,19,99,32,141.25
6,20,113,31,89.6774193548387
6,21,101,29,95.86206896551724
6,22,103,26,90.76923076923077
6,23,95,16,142.5
6,24,103,6,126.66666666666667
6,25,90,6,146.66666666666666
6,26,103,14,65.71428571428571
6,27,107,14,80.0
7,8,110,82,24.878048780487806
7,9,96,47,37.02127659574468
7,10,104,41,72.6829268292683
7,11,100,22,87.27272727272727
7,12,106,19,142.10526315789474
7,13,102,8,170.0
7,14,109,7,220.0
7,15,101,2,220.0
7,16,107,0,0.0
7,17,107,0,0.0
7,18,98,11,165.45454545454547
7,19,104,10,172.0
7,20,102,9,122.22222222222223
7,21,112,8,125.0
7,22,92,4,60.0
7,23,98,4,140.0
7,24,107,3,100.0
7,25,118,1,140.0
7,26,104,9,82.22222222222223
7,27,107,0,0.0
8,9,96,63,25.07936507936508
8,10,89,19,68.42105263157895
8,11,99,6,66.66666666666667
8,12,103,17,123.52941176470588
8,13,106,5,172.0
8,14,99,0,0.0
8,15,105,0,0.0
8,16,110,1,180.0
8,17,104,0,0.0
8,18,100,6,186.66666666666666
8,19,100,10,140.0
8,20,111,6,120.0
8,21,98,4,100.0
8,22,111,6,73.33333333333333
8,23,95,2,120.0
8,24,112,3,126.66666666666667
8,25,90,2,200.0
8,26,96,8,45.0
8,27,111,0,0.0
9,10,103,32,61.25
9,11,89,11,136.36363636363637
9,12,94,27,100.0
9,13,93,11,147.27272727272728
9,14,99,2,180.0
9,15,90,1,260.0
9,16,99,2,300.0
9,17,92,1,220.0
9,18,104,13,127.6923076923077
9,19,94,15,137.33333333333334
9,20,99,17,92.94117647058823
9,21,97,15,70.66666666666667
9,22,103,17,60.0
9,23,104,5,108.0
9,24,103,5,76.0
9,25,110,6,86.66666666666667
9,26,108,20,24.0
9,27,106,0,0.0
10,11,107,36,88.88888888888889
10,12,97,72,58.333333333333336
10,13,110,31,151.61290322580646
10,14,99,10,176.0
10,15,91,4,230.0
10,16,91,2,300.0
10,17,106,1,220.0
10,18,86,42,84.76190476190476
10,19,96,54,123.70370370370371
10,20,99,61,64.59016393442623
10,21,107,66,36.36363636363637
10,22,96,56,47.142857142857146
10,23,82,33,101.21212121212122
10,24,120,49,89.38775510204081
10,25,105,29,100.0
10,26,100,47,36.170212765957444
10,27,100,6,126.66666666666667
11,12,96,36,43.333333333333336
11,13,94,26,47.69230769230769
11,14,96,15,92.0
11,15,104,6,73.33333333333333
11,16,103,6,113.33333333333333
11,17,102,4,110.0
11,18,110,23,40.869565217391305
11,19,106,11,89.0909090909091
11,20,101,22,83.63636363636364
11,21,95,8,80.0
11,22,88,4,130.0
11,23,107,5,84.0
11,24,109,9,135.55555555555554
11,25,100,5,108.0
11,26,92,3,100.0
11,27,92,25,34.4
12,13,114,32,63.75
12,14,87,4,100.0
12,15,102,3,180.0
12,16,93,1,100.0
12,17,99,5,148.0
12,18,103,50,59.2
12,19,104,44,69.0909090909091
12,20,100,55,36.0
12,21,109,45,65.33333333333333
12,22,110,34,74.11764705882354
12,23,81,31,49.67741935483871
12,24,85,20,90.0
12,25,104,25,87.2
12,26,100,19,83.15789473684211
12,27,96,4,50.0
13,14,103,56,32.857142857142854
13,15,102,36,80.0
13,16,95,36,60.0
13,17,90,24,33.333333333333336
13,18,104,51,33.333333333333336
13,19,95,12,36.666666666666664
13,20,102,8,115.0
13,21,114,7,128.57142857142858
13,22,97,2,100.0
13,23,105,10,96.0
13,24,92,0,0.0
13,25,108,7,88.57142857142857
13,26,86,0,0.0
13,27,97,61,24.59016393442623
14,15,100,59,53.898305084745765
14,16,101,62,35.483870967741936
14,17,103,61,29.18032786885246
14,18,105,9,24.444444444444443
14,19,107,4,40.0
14,20,96,1,140.0
14,21,102,2,160.0
14,22,102,0,0.0
14,23,108,1,60.0
14,24,95,0,0.0
14,25,95,2,40.0
14,26,109,0,0.0
14,27,96,23,56.52173913043478
15,16,101,85,27.529411764705884
15,17,91,69,28.115942028985508
15,18,107,2,80.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,13,41.53846153846154
16,17,100,84,24.761904761904763
16,18,115,1,60.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,13,63.07692307692308
17,18,97,1,100.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,5,84.0
18,19,89,48,35.0
18,20,99,34,77.6470588235294
18,21,104,17,85.88235294117646
18,22,113,22,81.81818181818181
18,23,111,38,49.473684210526315
18,24,91,17,52.94117647058823
18,25,113,32,46.25
18,26,108,5,132.0
18,27,91,8,25.0
19,20,92,53,53.9622641509434
19,21,96,38,100.0
19,22,95,41,81.46341463414635
19,23,93,73,48.49315068493151
19,24,96,70,45.714285714285715
19,25,111,79,29.620253164556964
19,26,108,20,112.0
19,27,104,0,0.0
20,21,107,80,32.0
20,22,103,46,48.69565217391305
20,23,94,47,37.02127659574468
20,24,108,45,43.111111111111114
20,25,99,29,80.6896551724138
20,26,94,14,77.14285714285714
20,27,93,0,0.0
21,22,100,56,35.0
21,23,90,29,33.793103448275865
21,24,97,28,38.57142857142857
21,25,102,18,71.11111111111111
21,26,88,31,43.225806451612904
21,27,105,0,0.0
22,23,99,31,40.645161290322584
22,24,96,31,41.935483870967744
22,25,100,21,37.142857142857146
22,26,102,63,21.26984126984127
22,27,99,0,0.0
23,24,87,64,26.875
23,25,107,79,43.29113924050633
23,26,113,11,74.54545454545455
23,27,101,1,60.0
24,25,102,84,21.904761904761905
24,26,96,15,49.333333333333336
24,27,94,1,100.0
25,26,97,3,33.333333333333336
25,27,95,0,0.0
26,27,112,0,0.0
