source,target,generated,success,delays
8,20,61,14,852.8571428571429
8,21,46,13,752.3076923076923
8,22,78,26,642.3076923076923
8,23,71,13,989.2307692307693
8,24,58,15,889.3333333333334
8,25,62,10,1176.0
8,26,51,6,420.0
8,27,58,3,713.3333333333334
9,10,60,25,468.8
9,11,64,10,874.0
9,12,69,21,746.6666666666666
9,13,59,4,1050.0
9,14,68,3,1320.0
9,15,59,2,1270.0
9,16,60,2,1540.0
9,17,63,2,1630.0
9,18,62,20,935.0
9,19,67,15,986.6666666666666
9,20,59,17,751.7647058823529
9,21,55,14,611.4285714285714
9,22,73,21,503.8095238095238
9,23,63,10,800.0
9,24,60,13,735.3846153846154
9,25,49,5,1096.0
9,26,60,9,351.1111111111111
9,27,57,0,0.0
10,11,54,15,349.3333333333333
10,12,70,54,277.4074074074074
10,13,51,9,588.8888888888889
10,14,67,8,865.0
10,15,60,6,1083.3333333333333
10,16,62,4,1185.0
10,17,65,5,932.0
10,18,67,47,545.1063829787234
10,19,61,47,625.1063829787234
10,20,62,52,315.7692307692308
10,21,53,50,181.2
10,22,64,59,310.50847457627117
10,23,50,37,483.2432432432432
10,24,61,45,449.3333333333333
10,25,56,45,769.3333333333334
10,26,64,56,181.78571428571428
10,27,62,9,782.2222222222222
11,12,63,20,128.0
11,13,67,25,140.0
11,14,56,13,352.3076923076923
11,15,53,10,430.0
11,16,64,10,602.0
11,17,52,11,465.45454545454544
11,18,62,9,322.22222222222223
11,19,72,14,540.0
11,20,62,10,424.0
11,21,69,13,466.15384615384613
11,22,60,8,692.5
11,23,66,9,520.0
11,24,68,6,606.6666666666666
11,25,61,6,760.0
11,26,61,3,806.6666666666666
11,27,43,17,125.88235294117646
12,13,68,10,274.0
12,14,59,2,590.0
12,15,70,2,1030.0
12,16,58,2,720.0
12,17,71,0,0.0
12,18,48,35,185.71428571428572
12,19,51,35,401.7142857142857
12,20,61,53,192.83018867924528
12,21,64,49,354.2857142857143
12,22,65,44,452.72727272727275
12,23,63,45,362.22222222222223
12,24,58,38,572.6315789473684
12,25,60,35,709.1428571428571
12,26,56,35,436.0
12,27,63,6,220.0
13,14,72,41,152.1951219512195
13,15,64,40,482.0
13,16,51,28,480.0
13,17,50,24,310.0
13,18,53,9,80.0
13,19,75,5,260.0
13,20,73,7,637.1428571428571
13,21,61,2,710.0
13,22,61,3,800.0
13,23,54,5,504.0
13,24,56,2,730.0
13,25,60,2,600.0
13,26,55,1,900.0
13,27,54,45,105.33333333333333
14,15,63,62,361.93548387096774
14,16,60,58,340.0
14,17,59,59,160.0
14,18,60,2,220.0
14,19,54,0,0.0
14,20,57,1,480.0
14,21,53,0,0.0
14,22,57,0,0.0
14,23,59,2,1070.0
14,24,61,0,0.0
14,25,72,0,0.0
14,26,60,0,0.0
14,27,73,38,272.63157894736844
15,16,61,60,180.0
15,17,60,60,360.0
15,18,56,0,0.0
15,19,59,0,0.0
15,20,64,0,0.0
15,21,59,0,0.0
15,22,60,0,0.0
15,23,63,0,0.0
15,24,49,0,0.0
15,25,62,0,0.0
15,26,68,0,0.0
15,27,62,34,445.88235294117646
16,17,66,65,160.0
16,18,61,0,0.0
16,19,56,0,0.0
16,20,64,0,0.0
16,21,50,0,0.0
16,22,53,0,0.0
16,23,56,0,0.0
16,24,48,0,0.0
16,25,63,0,0.0
16,26,61,0,0.0
16,27,74,34,538.2352941176471
17,18,61,1,400.0
17,19,66,0,0.0
17,20,56,0,0.0
17,21,56,0,0.0
17,22,67,0,0.0
17,23,54,0,0.0
17,24,64,0,0.0
17,25,57,0,0.0
17,26,69,0,0.0
17,27,69,29,439.3103448275862
18,19,65,48,195.83333333333334
18,20,60,35,378.85714285714283
18,21,59,33,543.030303030303
18,22,56,27,599.2592592592592
18,23,53,38,421.05263157894734
18,24,62,33,552.7272727272727
18,25,63,35,583.4285714285714
18,26,60,22,684.5454545454545
18,27,58,8,180.0
19,20,53,45,409.77777777777777
19,21,72,47,554.8936170212766
19,22,68,51,558.8235294117648
19,23,54,54,292.5925925925926
19,24,52,52,426.9230769230769
19,25,53,52,320.0
19,26,50,28,732.8571428571429
19,27,59,2,760.0
20,21,59,45,182.22222222222223
20,22,53,36,347.22222222222223
20,23,58,45,188.0
20,24,49,33,367.8787878787879
20,25,57,40,549.5
20,26,57,28,480.0
20,27,56,2,720.0
21,22,59,56,145.71428571428572
21,23,51,25,314.4
21,24,70,38,350.5263157894737
21,25,49,30,626.6666666666666
21,26,53,38,358.94736842105266
21,27,73,0,0.0
22,23,48,28,480.0
22,24,63,35,272.0
22,25,62,27,545.925925925926
22,26,55,48,185.41666666666666
22,27,55,0,0.0
23,24,60,57,207.3684210526316
23,25,52,46,423.9130434782609
23,26,57,25,505.6
23,27,64,1,520.0
24,25,56,55,260.0
24,26,56,22,550.9090909090909
24,27,58,0,0.0
25,26,60,18,726.6666666666666
25,27,57,1,680.0
26,27,54,1,540.0
