source,target,generated,success,delays
3,24,104,33,1006.6666666666666
3,25,78,20,1055.0
3,26,106,22,1013.6363636363636
3,27,95,53,325.66037735849056
4,5,94,47,125.53191489361703
4,6,108,48,433.3333333333333
4,7,95,34,622.3529411764706
4,8,102,21,728.5714285714286
4,9,106,26,828.4615384615385
4,10,101,23,499.1304347826087
4,11,115,45,169.77777777777777
4,12,101,15,324.0
4,13,98,24,440.0
4,14,97,38,437.89473684210526
4,15,101,29,300.0
4,16,103,31,478.06451612903226
4,17,88,22,479.09090909090907
4,18,106,14,588.5714285714286
4,19,101,12,806.6666666666666
4,20,97,8,585.0
4,21,103,8,612.5
4,22,108,4,775.0
4,23,108,8,950.0
4,24,102,1,800.0
4,25,107,2,1030.0
4,26,104,1,880.0
4,27,105,13,447.6923076923077
5,6,108,22,129.0909090909091
5,7,109,12,411.6666666666667
5,8,91,9,566.6666666666666
5,9,96,7,714.2857142857143
5,10,104,8,362.5
5,11,102,9,388.8888888888889
5,12,97,4,685.0
5,13,90,4,510.0
5,14,103,8,637.5
5,15,107,6,356.6666666666667
5,16,97,2,540.0
5,17,96,3,513.3333333333334
5,18,88,3,660.0
5,19,102,4,820.0
5,20,108,3,720.0
5,21,95,0,0.0
5,22,96,1,500.0
5,23,100,0,0.0
5,24,102,1,620.0
5,25,100,0,0.0
5,26,91,0,0.0
5,27,103,0,0.0
6,7,100,75,165.06666666666666
6,8,106,66,477.57575757575756
6,9,109,69,538.5507246376811
6,10,96,67,211.044776119403
6,11,95,66,220.9090909090909
6,12,97,66,338.7878787878788
6,13,103,32,598.75
6,14,97,14,698.5714285714286
6,15,104,12,926.6666666666666
6,16,96,6,1093.3333333333333
6,17,103,2,1080.0
6,18,103,47,603.8297872340426
6,19,99,46,837.8260869565217
6,20,113,48,553.75
6,21,101,43,411.16279069767444
6,22,103,37,481.6216216216216
6,23,95,28,571.4285714285714
6,24,103,22,707.2727272727273
6,25,90,20,976.0
6,26,103,27,523.7037037037037
6,27,107,20,351.0
7,8,110,78,160.0
7,9,96,55,333.09090909090907
7,10,104,41,706.829268292683
7,11,100,25,586.4
7,12,106,23,921.7391304347826
7,13,102,4,1085.0
7,14,109,3,1533.3333333333333
7,15,101,2,1820.0
7,16,107,0,0.0
7,17,107,0,0.0
7,18,98,22,1192.7272727272727
7,19,104,18,1212.2222222222222
7,20,102,10,988.0
7,21,112,16,825.0
7,22,92,13,776.9230769230769
7,23,98,5,976.0
7,24,107,5,1148.0
7,25,118,5,1212.0
7,26,104,11,600.0
7,27,107,4,340.0
8,9,96,74,140.0
8,10,89,33,618.1818181818181
8,11,99,10,828.0
8,12,103,26,840.0
8,13,106,12,1233.3333333333333
8,14,99,1,1480.0
8,15,105,1,1860.0
8,16,110,0,0.0
8,17,104,0,0.0
8,18,100,16,1052.5
8,19,100,13,1160.0
8,20,111,10,920.0
8,21,98,10,738.0
8,22,111,17,667.0588235294117
8,23,95,7,974.2857142857143
8,24,112,6,806.6666666666666
8,25,90,2,1150.0
8,26,96,17,420.0
8,27,111,1,2140.0
9,10,103,33,467.27272727272725
9,11,89,9,924.4444444444445
9,12,94,26,727.6923076923077
9,13,93,8,1117.5
9,14,99,1,1000.0
9,15,90,2,1830.0
9,16,99,2,1490.0
9,17,92,2,1180.0
9,18,104,19,1061.0526315789473
9,19,94,18,997.7777777777778
9,20,99,22,749.0909090909091
9,21,97,15,588.0
9,22,103,18,474.44444444444446
9,23,104,9,962.2222222222222
9,24,103,8,580.0
9,25,110,4,860.0
9,26,108,15,260.0
9,27,106,1,1040.0
10,11,107,35,354.85714285714283
10,12,97,78,276.9230769230769
10,13,110,20,606.0
10,14,99,3,1100.0
10,15,91,5,1128.0
10,16,91,2,1190.0
10,17,106,2,720.0
10,18,86,49,411.83673469387753
10,19,96,68,610.8823529411765
10,20,99,75,339.2
10,21,107,87,222.5287356321839
10,22,96,71,343.38028169014086
10,23,82,43,480.0
10,24,120,70,517.7142857142857
10,25,105,51,779.2156862745098
10,26,100,61,289.8360655737705
10,27,100,11,618.1818181818181
11,12,96,30,120.0
11,13,94,26,230.76923076923077
11,14,96,10,314.0
11,15,104,10,396.0
11,16,103,5,656.0
11,17,102,3,593.3333333333334
11,18,110,20,263.0
11,19,106,16,567.5
11,20,101,17,365.88235294117646
11,21,95,15,594.6666666666666
11,22,88,9,653.3333333333334
11,23,107,8,472.5
11,24,109,7,625.7142857142857
11,25,100,3,826.6666666666666
11,26,92,1,400.0
11,27,92,32,60.0
12,13,114,17,249.41176470588235
12,14,87,2,360.0
12,15,102,2,680.0
12,16,93,2,720.0
12,17,99,2,780.0
12,18,103,63,245.71428571428572
12,19,104,63,425.07936507936506
12,20,100,67,207.16417910447763
12,21,109,55,365.8181818181818
12,22,110,51,484.70588235294116
12,23,81,36,317.77777777777777
12,24,85,37,589.7297297297297
12,25,104,53,659.2452830188679
12,26,100,40,579.5
12,27,96,6,240.0
13,14,103,61,137.70491803278688
13,15,102,52,494.61538461538464
13,16,95,47,485.1063829787234
13,17,90,41,311.7073170731707
13,18,104,29,80.0
13,19,95,8,260.0
13,20,102,6,640.0
13,21,114,5,828.0
13,22,97,1,1000.0
13,23,105,5,556.0
13,24,92,1,580.0
13,25,108,3,600.0
13,26,86,1,1200.0
13,27,97,58,111.72413793103448
14,15,100,95,401.05263157894734
14,16,101,97,340.0
14,17,103,100,165.2
14,18,105,2,220.0
14,19,107,0,0.0
14,20,96,0,0.0
14,21,102,0,0.0
14,22,102,0,0.0
14,23,108,0,0.0
14,24,95,0,0.0
14,25,95,0,0.0
14,26,109,0,0.0
14,27,96,28,357.14285714285717
15,16,101,101,180.0
15,17,91,89,360.0
15,18,107,0,0.0
15,19,98,0,0.0
15,20,97,0,0.0
15,21,104,0,0.0
15,22,97,0,0.0
15,23,105,0,0.0
15,24,93,0,0.0
15,25,90,0,0.0
15,26,94,0,0.0
15,27,110,29,455.86206896551727
16,17,100,99,160.0
16,18,115,0,0.0
16,19,95,0,0.0
16,20,77,0,0.0
16,21,102,0,0.0
16,22,122,0,0.0
16,23,106,0,0.0
16,24,102,0,0.0
16,25,91,0,0.0
16,26,103,0,0.0
16,27,88,15,540.0
17,18,97,2,400.0
17,19,94,0,0.0
17,20,100,0,0.0
17,21,101,0,0.0
17,22,98,0,0.0
17,23,107,0,0.0
17,24,105,0,0.0
17,25,92,0,0.0
17,26,112,0,0.0
17,27,87,14,448.57142857142856
18,19,89,61,177.04918032786884
18,20,99,52,421.9230769230769
18,21,104,37,659.4594594594595
18,22,113,37,689.7297297297297
18,23,111,45,463.1111111111111
18,24,91,40,611.0
18,25,113,39,507.1794871794872
18,26,108,15,802.6666666666666
18,27,91,10,160.0
19,20,92,61,435.40983606557376
19,21,96,41,567.3170731707318
19,22,95,48,550.4166666666666
19,23,93,88,305.0
19,24,96,95,442.7368421052632
19,25,111,108,320.0
19,26,108,45,796.0
19,27,104,1,1180.0
20,21,107,65,159.07692307692307
20,22,103,49,368.9795918367347
20,23,94,57,146.31578947368422
20,24,108,55,395.6363636363636
20,25,99,42,577.6190476190476
20,26,94,27,545.1851851851852
20,27,93,0,0.0
21,22,100,75,181.33333333333334
21,23,90,24,388.3333333333333
21,24,97,28,318.57142857142856
21,25,102,30,575.3333333333334
21,26,88,41,328.780487804878
21,27,105,1,420.0
22,23,99,30,418.6666666666667
22,24,96,35,100.0
22,25,100,33,404.24242424242425
22,26,102,73,183.56164383561645
22,27,99,0,0.0
23,24,87,70,342.0
23,25,107,82,434.1463414634146
23,26,113,10,690.0
23,27,101,0,0.0
24,25,102,99,260.0
24,26,96,14,300.0
24,27,94,0,0.0
25,26,97,7,580.0
25,27,95,0,0.0
26,27,112,0,0.0
