source,target,generated,success,delays
4,7,55,31,145.16129032258064
4,8,69,39,207.69230769230768
4,9,59,26,215.3846153846154
4,10,49,13,198.46153846153845
4,11,60,36,32.22222222222222
4,12,61,26,109.23076923076923
4,13,57,29,117.93103448275862
4,14,55,31,98.70967741935483
4,15,67,32,97.5
4,16,62,30,128.0
4,17,50,23,152.17391304347825
4,18,56,15,156.0
4,19,64,17,172.94117647058823
4,20,63,21,164.76190476190476
4,21,66,17,189.41176470588235
4,22,56,14,220.0
4,23,57,7,214.28571428571428
4,24,61,11,238.1818181818182
4,25,52,8,220.0
4,26,60,5,172.0
4,27,53,15,118.66666666666667
5,6,57,20,40.0
5,7,54,8,140.0
5,8,52,9,162.22222222222223
5,9,68,8,205.0
5,10,59,4,130.0
5,11,69,12,90.0
5,12,52,6,100.0
5,13,53,7,145.71428571428572
5,14,61,8,160.0
5,15,59,5,180.0
5,16,56,5,180.0
5,17,60,5,180.0
5,18,58,1,300.0
5,19,60,4,280.0
5,20,45,3,140.0
5,21,70,3,100.0
5,22,70,2,220.0
5,23,63,3,233.33333333333334
5,24,68,3,233.33333333333334
5,25,57,4,240.0
5,26,57,1,100.0
5,27,59,4,100.0
6,7,66,53,47.924528301886795
6,8,63,39,90.76923076923077
6,9,45,34,123.52941176470588
6,10,58,44,86.36363636363636
6,11,49,36,51.111111111111114
6,12,66,41,97.07317073170732
6,13,54,33,132.72727272727272
6,14,55,29,159.31034482758622
6,15,66,16,227.5
6,16,62,18,233.33333333333334
6,17,61,15,209.33333333333334
6,18,54,31,145.16129032258064
6,19,62,36,192.22222222222223
6,20,65,42,146.66666666666666
6,21,68,37,140.0
6,22,60,30,148.0
6,23,66,32,163.75
6,24,50,24,175.0
6,25,64,28,204.28571428571428
6,26,65,30,132.0
6,27,61,22,145.45454545454547
7,8,71,50,35.2
7,9,59,35,71.42857142857143
7,10,56,23,124.34782608695652
7,11,61,22,101.81818181818181
7,12,57,28,180.0
7,13,55,11,241.8181818181818
7,14,51,4,340.0
7,15,58,6,373.3333333333333
7,16,64,6,333.3333333333333
7,17,50,3,260.0
7,18,62,22,214.54545454545453
7,19,58,20,244.0
7,20,63,22,196.36363636363637
7,21,65,19,177.89473684210526
7,22,68,14,162.85714285714286
7,23,59,16,217.5
7,24,74,11,216.36363636363637
7,25,56,11,270.90909090909093
7,26,61,10,108.0
7,27,66,3,260.0
8,9,49,37,20.0
8,10,47,26,109.23076923076923
8,11,53,18,195.55555555555554
8,12,45,16,155.0
8,13,56,9,237.77777777777777
8,14,68,6,273.3333333333333
8,15,59,2,400.0
8,16,60,5,348.0
8,17,54,5,356.0
8,18,60,15,228.0
8,19,69,22,225.45454545454547
8,20,61,19,182.10526315789474
8,21,46,16,145.0
8,22,78,25,112.8
8,23,71,15,190.66666666666666
8,24,58,16,160.0
8,25,62,12,213.33333333333334
8,26,51,11,60.0
8,27,58,5,220.0
9,10,60,28,65.71428571428571
9,11,64,16,205.0
9,12,69,24,153.33333333333334
9,13,59,6,213.33333333333334
9,14,68,6,300.0
9,15,59,1,340.0
9,16,60,1,420.0
9,17,63,1,340.0
9,18,62,21,185.71428571428572
9,19,67,17,182.35294117647058
9,20,59,15,142.66666666666666
9,21,55,17,109.41176470588235
9,22,73,21,67.61904761904762
9,23,63,14,157.14285714285714
9,24,60,14,154.28571428571428
9,25,49,8,175.0
9,26,60,16,20.0
9,27,57,1,340.0
10,11,54,15,81.33333333333333
10,12,70,52,66.92307692307692
10,13,51,16,177.5
10,14,67,9,220.0
10,15,60,6,246.66666666666666
10,16,62,5,276.0
10,17,65,5,236.0
10,18,67,41,135.1219512195122
10,19,61,42,140.95238095238096
10,20,62,47,76.17021276595744
10,21,53,40,42.0
10,22,64,49,64.89795918367346
10,23,50,34,117.6470588235294
10,24,61,35,104.57142857142857
10,25,56,34,148.23529411764707
10,26,64,55,25.818181818181817
10,27,62,10,216.0
11,12,63,27,42.22222222222222
11,13,67,30,60.0
11,14,56,21,101.9047619047619
11,15,53,13,118.46153846153847
11,16,64,16,165.0
11,17,52,12,143.33333333333334
11,18,62,18,93.33333333333333
11,19,72,16,147.5
11,20,62,11,129.0909090909091
11,21,69,14,171.42857142857142
11,22,60,10,192.0
11,23,66,6,200.0
11,24,68,4,190.0
11,25,61,8,195.0
11,26,61,1,180.0
11,27,43,17,34.11764705882353
12,13,68,23,79.1304347826087
12,14,59,2,200.0
12,15,70,2,200.0
12,16,58,5,196.0
12,17,71,5,164.0
12,18,48,31,30.322580645161292
12,19,51,37,93.51351351351352
12,20,61,46,57.391304347826086
12,21,64,42,91.42857142857143
12,22,65,47,122.12765957446808
12,23,63,38,76.84210526315789
12,24,58,32,115.0
12,25,60,26,118.46153846153847
12,26,56,26,107.6923076923077
12,27,63,10,96.0
13,14,72,49,38.775510204081634
13,15,64,31,107.74193548387096
13,16,51,31,105.16129032258064
13,17,50,24,88.33333333333333
13,18,53,16,27.5
13,19,75,8,60.0
13,20,73,4,130.0
13,21,61,5,164.0
13,22,61,4,180.0
13,23,54,3,100.0
13,24,56,1,140.0
13,25,60,4,120.0
13,26,55,1,220.0
13,27,54,51,20.0
14,15,63,49,78.77551020408163
14,16,60,49,61.63265306122449
14,17,59,54,23.703703703703702
14,18,60,4,60.0
14,19,54,0,0.0
14,20,57,0,0.0
14,21,53,1,220.0
14,22,57,1,220.0
14,23,59,0,0.0
14,24,61,0,0.0
14,25,72,1,140.0
14,26,60,1,260.0
14,27,73,43,67.44186046511628
15,16,61,58,25.517241379310345
15,17,60,50,63.2
15,18,56,1,260.0
15,19,59,0,0.0
15,20,64,0,0.0
15,21,59,0,0.0
15,22,60,0,0.0
15,23,63,0,0.0
15,24,49,0,0.0
15,25,62,0,0.0
15,26,68,0,0.0
15,27,62,24,91.66666666666667
16,17,66,64,20.0
16,18,61,4,150.0
16,19,56,0,0.0
16,20,64,0,0.0
16,21,50,0,0.0
16,22,53,0,0.0
16,23,56,0,0.0
16,24,48,0,0.0
16,25,63,0,0.0
16,26,61,0,0.0
16,27,74,28,118.57142857142857
17,18,61,2,140.0
17,19,66,0,0.0
17,20,56,0,0.0
17,21,56,0,0.0
17,22,67,0,0.0
17,23,54,0,0.0
17,24,64,0,0.0
17,25,57,0,0.0
17,26,69,0,0.0
17,27,69,25,109.6
18,19,65,39,35.38461538461539
18,20,60,36,113.33333333333333
18,21,59,27,120.74074074074075
18,22,56,22,140.0
18,23,53,31,97.41935483870968
18,24,62,26,106.15384615384616
18,25,63,27,100.0
18,26,60,12,166.66666666666666
18,27,58,14,62.857142857142854
19,20,53,42,80.0
19,21,72,56,115.0
19,22,68,57,107.71929824561404
19,23,54,49,37.95918367346939
19,24,52,48,60.0
19,25,53,49,28.163265306122447
19,26,50,26,149.23076923076923
19,27,59,2,100.0
20,21,59,55,26.545454545454547
20,22,53,47,65.1063829787234
20,23,58,52,29.23076923076923
20,24,49,39,66.15384615384616
20,25,57,48,102.5
20,26,57,31,100.0
20,27,56,1,300.0
21,22,59,59,20.0
21,23,51,37,67.56756756756756
21,24,70,60,67.33333333333333
21,25,49,41,110.73170731707317
21,26,53,29,62.758620689655174
21,27,73,1,180.0
22,23,48,35,64.57142857142857
22,24,63,51,36.470588235294116
22,25,62,42,90.47619047619048
22,26,55,34,22.352941176470587
22,27,55,0,0.0
23,24,60,56,21.428571428571427
23,25,52,46,60.0
23,26,57,27,116.29629629629629
23,27,64,1,220.0
24,25,56,48,25.0
24,26,56,22,90.9090909090909
24,27,58,1,220.0
25,26,60,20,130.0
25,27,57,0,0.0
26,27,54,0,0.0
